tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,avoid_x,avoid_y,avoid_yaw,avoid_k
4971,1789393259828917234,46158881457426,-0.6477288008,1,0,1,0.6455566287,1,1,1,0,0,0,12.25110722,0.5,1,0,1.727655649,0,0,0,0
4972,1789393259838908751,46158891449020,-0.6511443257,1,0,1,0.6455566287,1,1,0,0,0,0,12.26109982,0.5,1,0,1.727655649,0,0,0,0
4973,1789393259848932437,46158901472709,-0.6542496085,1,0,1,0.6455566287,1,1,0,0,0,0,12.27112293,0.5,1,0,1.727655649,0,0,0,0
4974,1789393259858949019,46158911489298,-0.6576507688,1,0,1,0.6455566287,1,1,0,0,0,0,12.28113937,0.5,1,0,1.727655649,0,0,0,0
4975,1789393259868936753,46158921477029,-0.6595026255,1,0,1,0.6455566287,1,1,0,0,0,0,12.2911272,0.5,1,0,1.727655649,0,0,0,0
4976,1789393259879001970,46158931542244,-0.662122786,1,0,1,0.6455566287,1,1,0,0,0,0,12.30119228,0.5,1,0,1.727655649,0,0,0,0
4977,1789393259888921815,46158941462089,-0.663803041,1,0,1,0.6455566287,1,1,0,0,0,0,12.3111124,0.5,1,0,1.727655649,0,0,0,0
4978,1789393259898921949,46158951462216,-0.6663442254,1,0,1,0.6455566287,1,1,0,0,0,0,12.32111263,0.5,1,0,1.727655649,0,0,0,0
4979,1789393259908934568,46158961474838,-0.6679927707,1,0,1,0.6455566287,1,1,0,0,0,0,12.33112526,0.5,1,0,1.727655649,0,0,0,0
4980,1789393259918920917,46158971461187,-0.6696619391,1,0,1,0.6455566287,1,1,0,0,0,0,12.34111118,0.5,1,0,1.727655649,0,0,0,0
4981,1789393259928935714,46158981475990,-0.6713957191,1,0,1,0.6455566287,1,1,1,0,0,0,12.35112667,0.5,1,0,1.760247111,0,0,0,0
4982,1789393259938950192,46158991490468,-0.6723563671,1,0,1,0.6655954123,1,1,0,0,0,0,12.3611412,0.5,1,0,1.760247111,0,0,0,0
4983,1789393259948959623,46159001499900,-0.6739785671,1,0,1,0.6655954123,1,1,0,0,0,0,12.37115002,0.5,1,0,1.760247111,0,0,0,0
4984,1789393259958959869,46159011500149,-0.6749811172,1,0,1,0.6655954123,1,1,0,0,0,0,12.38115025,0.5,1,0,1.760247111,0,0,0,0
4985,1789393259968912497,46159021452774,-0.6767960191,1,0,1,0.6655954123,1,1,0,0,0,0,12.39110279,0.5,1,0,1.760247111,0,0,0,0
4986,1789393259978974241,46159031514507,-0.6775712371,1,0,1,0.6655954123,1,1,0,0,0,0,12.40116501,0.5,1,0,1.760247111,0,0,0,0
4987,1789393259988913362,46159041453602,-0.6782801151,1,0,1,0.6655954123,1,1,0,0,0,0,12.4111042,0.5,1,0,1.760247111,0,0,0,0
4988,1789393259998909174,46159051449337,-0.6789842844,1,0,1,0.6655954123,1,1,0,0,0,0,12.42109966,0.5,1,0,1.760247111,0,0,0,0
4989,1789393260008907660,46159061447930,-0.6803141236,1,0,1,0.6655954123,1,1,0,0,0,0,12.43109798,0.5,1,0,1.760247111,0,0,0,0
4990,1789393260018908908,46159071449178,-0.6809378266,1,0,1,0.6655954123,1,1,0,0,0,0,12.44109917,0.5,1,0,1.760247111,0,0,0,0
4991,1789393260028912829,46159081453028,-0.6814472079,1,0,1,0.6655954123,1,1,1,0,0,0,12.45110321,0.5,1,0,1.843022346,0,0,0,0
4992,1789393260038913502,46159091453666,-0.6819468737,1,0,1,0.6914806366,1,1,0,0,0,0,12.46110344,0.5,1,0,1.843022346,0,0,0,0
4993,1789393260048916447,46159101456720,-0.6828033924,1,0,1,0.6914806366,1,1,0,0,0,0,12.47110653,0.5,1,0,1.843022346,0,0,0,0
4994,1789393260058959016,46159111499287,-0.6834120154,1,0,1,0.6914806366,1,1,0,0,0,0,12.48114967,0.5,1,0,1.843022346,0,0,0,0
4995,1789393260068954588,46159121494866,-0.6830511093,1,0,1,0.6914806366,1,1,0,0,0,0,12.49114513,0.5,1,0,1.843022346,0,0,0,0
4996,1789393260078943879,46159131484139,-0.6836261153,1,0,1,0.6914806366,1,1,0,0,0,0,12.50113487,0.5,1,0,1.843022346,0,0,0,0
4997,1789393260088926750,46159141467020,-0.6833822727,1,0,1,0.6914806366,1,1,0,0,0,0,12.51111698,0.5,1,0,1.843022346,0,0,0,0
4998,1789393260098906192,46159151446461,-0.6844821572,1,0,1,0.6914806366,1,1,0,0,0,0,12.52109718,0.5,1,0,1.843022346,0,0,0,0
4999,1789393260109108346,46159161648615,-0.6843717694,1,0,1,0.6914806366,1,1,0,0,0,0,12.53129864,0.5,1,0,1.843022346,0,0,0,0
5000,1789393260118926829,46159171467103,-0.6855529547,1,0,1,0.6914806366,1,1,0,0,0,0,12.54111767,0.5,1,0,1.843022346,0,0,0,0
5001,1789393260128961271,46159181501548,-0.6854240894,1,0,1,0.7411965132,1,1,1,0,0,0,12.55115223,0.5,1,0,1.937553763,0,0,0,0
5002,1789393260138953870,46159191494150,-0.6855096817,1,0,1,0.7411965132,1,1,0,0,0,0,12.56114483,0.5,1,0,1.937553763,0,0,0,0
5003,1789393260148932816,46159201473087,-0.6858311296,1,0,1,0.7411965132,1,1,0,0,0,0,12.57112312,0.5,1,0,1.937553763,0,0,0,0
5004,1789393260158968227,46159211508493,-0.685711205,1,0,1,0.7411965132,1,1,0,0,0,0,12.58115864,0.5,1,0,1.937553763,0,0,0,0
5005,1789393260168920445,46159221460725,-0.6869059801,1,0,1,0.7411965132,1,1,0,0,0,0,12.59111118,0.5,1,0,1.937553763,0,0,0,0
5006,1789393260178979681,46159231519950,-0.6861780286,1,0,1,0.7411965132,1,1,0,0,0,0,12.60117054,0.5,1,0,1.937553763,0,0,0,0
5007,1789393260188915718,46159241455976,-0.6875600219,1,0,1,0.7411965132,1,1,0,0,0,0,12.61110592,0.5,1,0,1.937553763,0,0,0,0
5008,1789393260198917584,46159251457782,-0.6871024966,1,0,1,0.7411965132,1,1,0,0,0,0,12.62110806,0.5,1,0,1.937553763,0,0,0,0
5009,1789393260208909601,46159261449867,-0.687633872,1,0,1,0.7411965132,1,1,0,0,0,0,12.6310997,0.5,1,0,1.937553763,0,0,0,0
5010,1789393260218912915,46159271453184,-0.6867797375,1,0,1,0.7411965132,1,1,0,0,0,0,12.64110374,0.5,1,0,1.937553763,0,0,0,0
5011,1789393260228910823,46159281451094,-0.6864562035,1,0,1,0.7411965132,1,1,1,0,0,0,12.65110111,0.5,1,0,2.014006853,0,0,0,0
5012,1789393260238911119,46159291451394,-0.6867343783,1,0,1,0.7225319743,1,1,0,0,0,0,12.66110134,0.5,1,0,2.014006853,0,0,0,0
5013,1789393260248913985,46159301454259,-0.6856560707,1,0,1,0.7225319743,1,1,0,0,0,0,12.67110443,0.5,1,0,2.014006853,0,0,0,0
5014,1789393260258918708,46159311458980,-0.6860366464,1,0,1,0.7225319743,1,1,0,0,0,0,12.68110943,0.5,1,0,2.014006853,0,0,0,0
5015,1789393260268902886,46159321443161,-0.6841968894,1,0,1,0.7225319743,1,1,0,0,0,0,12.69109344,0.5,1,0,2.014006853,0,0,0,0
5016,1789393260278923066,46159331463342,-0.6850636601,1,0,1,0.7225319743,1,1,0,0,0,0,12.7011137,0.5,1,0,2.014006853,0,0,0,0
5017,1789393260288919501,46159341459770,-0.6846317649,1,0,1,0.7225319743,1,1,0,0,0,0,12.71111012,0.5,1,0,2.014006853,0,0,0,0
5018,1789393260298976298,46159351516568,-0.6851418018,1,0,1,0.7225319743,1,1,0,0,0,0,12.72116661,0.5,1,0,2.014006853,0,0,0,0
5019,1789393260308923346,46159361463501,-0.6848261952,1,0,1,0.7225319743,1,1,0,0,0,0,12.73111343,0.5,1,0,2.014006853,0,0,0,0
5020,1789393260318938302,46159371478568,-0.6844190955,1,0,1,0.7225319743,1,1,0,0,0,0,12.74112892,0.5,1,0,2.014006853,0,0,0,0
5021,1789393260328911958,46159381452225,-0.6851240396,1,0,1,0.7367835641,1,1,1,0,0,0,12.75110245,0.5,1,0,2.141677618,0,0,0,0
5022,1789393260338943298,46159391483575,-0.6838994622,1,0,1,0.7367835641,1,1,0,0,0,0,12.76113415,0.5,1,0,2.141677618,0,0,0,0
5023,1789393260348907189,46159401447466,-0.6844010353,1,0,1,0.7367835641,1,1,0,0,0,0,12.77109814,0.5,1,0,2.141677618,0,0,0,0
5024,1789393260358949028,46159411489303,-0.6833109856,1,0,1,0.7367835641,1,1,0,0,0,0,12.78113937,0.5,1,0,2.141677618,0,0,0,0
5025,1789393260368927803,46159421468077,-0.6836871505,1,0,1,0.7367835641,1,1,0,0,0,0,12.79111862,0.5,1,0,2.141677618,0,0,0,0
5026,1789393260378976382,46159431516415,-0.6830819845,1,0,1,0.7367835641,1,1,0,0,0,0,12.80116558,0.5,1,0,2.141677618,0,0,0,0
5027,1789393260389039633,46159441579901,-0.6833102703,1,0,1,0.7367835641,1,1,0,0,0,0,12.81122971,0.5,1,0,2.141677618,0,0,0,0
5028,1789393260398924302,46159451464571,-0.6836915612,1,0,1,0.7367835641,1,1,0,0,0,0,12.82111454,0.5,1,0,2.141677618,0,0,0,0
5029,1789393260408910150,46159461450291,-0.6828839779,1,0,1,0.7367835641,1,1,0,0,0,0,12.83110046,0.5,1,0,2.141677618,0,0,0,0
5030,1789393260418905640,46159471445824,-0.6822937727,1,0,1,0.7367835641,1,1,0,0,0,0,12.84109592,0.5,1,0,2.141677618,0,0,0,0
5031,1789393260428913828,46159481454099,-0.6809467673,1,0,1,0.7367835641,1,1,1,0,0,0,12.85110474,0.5,1,0,2.254053354,0,0,0,0
5032,1789393260438928826,46159491469081,-0.6806275249,1,0,1,0.4876191318,1,1,0,0,0,0,12.86111927,0.5,1,0,2.254053354,0,0,0,0
5033,1789393260448925934,46159501466203,-0.67908746,1,0,1,0.4876191318,1,1,0,0,0,0,12.87111664,0.5,1,0,2.254053354,0,0,0,0
5034,1789393260458928824,46159511469090,-0.6772019267,1,0,1,0.4876191318,1,1,0,0,0,0,12.88111973,0.5,1,0,2.254053354,0,0,0,0
5035,1789393260469001469,46159521541535,-0.6751605272,1,0,1,0.4876191318,1,1,0,0,0,0,12.89119148,0.5,1,0,2.254053354,0,0,0,0
5036,1789393260478965207,46159531505480,-0.6734606624,1,0,1,0.4876191318,1,1,0,0,0,0,12.90115547,0.5,1,0,2.254053354,0,0,0,0
5037,1789393260488919442,46159541459698,-0.6715080142,1,0,1,0.4876191318,1,1,0,0,0,0,12.91110992,0.5,1,0,2.254053354,0,0,0,0
5038,1789393260498916953,46159551457190,-0.6701330543,1,0,1,0.4876191318,1,1,0,0,0,0,12.92110729,0.5,1,0,2.254053354,0,0,0,0
5039,1789393260508928100,46159561468373,-0.6689804792,1,0,1,0.4876191318,1,1,0,0,0,0,12.93111897,0.5,1,0,2.254053354,0,0,0,0
5040,1789393260519002305,46159571542555,-0.6683069468,1,0,1,0.4876191318,1,1,0,0,0,0,12.94119263,0.5,1,0,2.254053354,0,0,0,0
5041,1789393260528971253,46159581511509,-0.6668299437,1,0,1,0.4876191318,1,1,1,0,0,0,12.95116138,0.5,1,0,2.400753975,0,0,0,0
5042,1789393260538958715,46159591498971,-0.6649113894,1,0,1,0.7479629517,1,1,0,0,0,0,12.96114922,0.5,1,0,2.400753975,0,0,0,0
5043,1789393260548946744,46159601486998,-0.6632407904,1,0,1,0.7479629517,1,1,0,0,0,0,12.97113705,0.5,1,0,2.400753975,0,0,0,0
5044,1789393260558987078,46159611527347,-0.660887599,1,0,1,0.7479629517,1,1,0,0,0,0,12.98117733,0.5,1,0,2.400753975,0,0,0,0
5045,1789393260568982252,46159621522506,-0.6597195268,1,0,1,0.7479629517,1,1,0,0,0,0,12.99117279,0.5,1,0,2.400753975,0,0,0,0
5046,1789393260578983658,46159631523849,-0.6585035324,1,0,1,0.7479629517,1,1,0,0,0,0,13.00117397,0.5,1,0,2.400753975,0,0,0,0
5047,1789393260588920577,46159641460846,-0.6577085853,1,0,1,0.7479629517,1,1,0,0,0,0,13.01111126,0.5,1,0,2.400753975,0,0,0,0
5048,1789393260598906285,46159651446552,-0.6557824612,1,0,1,0.7479629517,1,1,0,0,0,0,13.02109718,0.5,1,0,2.400753975,0,0,0,0
5049,1789393260608909736,46159661449999,-0.6538123488,1,0,1,0.7479629517,1,1,0,0,0,0,13.03110027,0.5,1,0,2.400753975,0,0,0,0
5050,1789393260618918274,46159671458541,-0.6510488987,1,0,1,0.7479629517,1,1,0,0,0,0,13.04110909,0.5,1,0,2.400753975,0,0,0,0
5051,1789393260628906612,46159681446882,-0.6486403346,1,0,1,0.7479629517,1,1,1,0,0,0,13.05109692,0.5,1,0,2.5651052,0,0,0,0
5052,1789393260638942033,46159691482304,-0.6468459368,1,0,1,0.7400051355,1,1,0,0,0,0,13.06113243,0.5,1,0,2.5651052,0,0,0,0
5053,1789393260648927654,46159701467808,-0.6439425349,1,0,1,0.7400051355,1,1,0,0,0,0,13.07111835,0.5,1,0,2.5651052,0,0,0,0
5054,1789393260658973031,46159711513293,-0.6415534616,1,0,1,0.7400051355,1,1,0,0,0,0,13.08116341,0.5,1,0,2.5651052,0,0,0,0
5055,1789393260668993564,46159721533828,-0.6369712353,1,0,1,0.7400051355,1,1,0,0,0,0,13.09118366,0.5,1,0,2.5651052,0,0,0,0
5056,1789393260678974157,46159731514402,-0.6339960694,1,0,1,0.7400051355,1,1,0,0,0,0,13.10116482,0.5,1,0,2.5651052,0,0,0,0
5057,1789393260688934324,46159741474570,-0.6298633218,1,0,1,0.7400051355,1,1,0,0,0,0,13.11112499,0.5,1,0,2.5651052,0,0,0,0
5058,1789393260698926584,46159751466836,-0.6248749495,1,0,1,0.7400051355,1,1,0,0,0,0,13.12111664,0.5,1,0,2.5651052,0,0,0,0
5059,1789393260708926961,46159761467223,-0.6213980317,1,0,1,0.7400051355,1,1,0,0,0,0,13.13111782,0.5,1,0,2.5651052,0,0,0,0
5060,1789393260718931453,46159771471707,-0.6162103415,1,0,1,0.7400051355,1,1,0,0,0,0,13.14112186,0.5,1,0,2.5651052,0,0,0,0
5061,1789393260728947211,46159781487391,-0.6117617488,1,0,1,0.6507848501,1,1,1,0,0,0,13.15113735,0.5,1,0,2.820808887,0,0,0,0
5062,1789393260738992987,46159791533249,-0.6067040563,1,0,1,0.6507848501,1,1,0,0,0,0,13.16118336,0.5,1,0,2.820808887,0,0,0,0
5063,1789393260748964889,46159801505074,-0.6018707752,1,0,1,0.6507848501,1,1,0,0,0,0,13.17115498,0.5,1,0,2.820808887,0,0,0,0
5064,1789393260758968764,46159811509024,-0.5973866582,1,0,1,0.6507848501,1,1,0,0,0,0,13.18115902,0.5,1,0,2.820808887,0,0,0,0
5065,1789393260769015515,46159821555777,-0.5930719972,1,0,1,0.6507848501,1,1,0,0,0,0,13.19120502,0.5,1,0,2.820808887,0,0,0,0
5066,1789393260778939034,46159831479271,-0.5876225829,1,0,1,0.6507848501,1,1,0,0,0,0,13.20112896,0.5,1,0,2.820808887,0,0,0,0
5067,1789393260788923278,46159841463539,-0.5813613534,1,0,1,0.6507848501,1,1,0,0,0,0,13.21111393,0.5,1,0,2.820808887,0,0,0,0
5068,1789393260798931911,46159851472166,-0.5756387711,1,0,1,0.6507848501,1,1,0,0,0,0,13.22112274,0.5,1,0,2.820808887,0,0,0,0
5069,1789393260809005832,46159861546097,-0.5688118339,1,0,1,0.6507848501,1,1,0,0,0,0,13.2311964,0.5,1,0,2.820808887,0,0,0,0
5070,1789393260818913642,46159871453913,-0.5616284013,1,0,1,0.6507848501,1,1,0,0,0,0,13.24110413,0.5,1,0,2.820808887,0,0,0,0
5071,1789393260828911019,46159881451289,-0.5546436906,1,0,1,0.6507848501,1,1,1,0,0,0,13.25110149,0.5,1,0,3.191075802,0,0,0,0
5072,1789393260838912417,46159891452685,-0.5479661226,1,0,1,0.6993484497,1,1,0,0,0,0,13.26110268,0.5,1,0,3.191075802,0,0,0,0
5073,1789393260848933471,46159901473744,-0.5407098532,1,0,1,0.6993484497,1,1,0,0,0,0,13.27112389,0.5,1,0,3.191075802,0,0,0,0
5074,1789393260858937759,46159911478035,-0.5328117609,1,0,1,0.6993484497,1,1,0,0,0,0,13.28112793,0.5,1,0,3.191075802,0,0,0,0
5075,1789393260868945011,46159921485289,-0.5248292089,1,0,1,0.6993484497,1,1,0,0,0,0,13.29113579,0.5,1,0,3.191075802,0,0,0,0
5076,1789393260878934444,46159931474718,-0.5153436065,1,0,1,0.6993484497,1,1,0,0,0,0,13.30112457,0.5,1,0,3.191075802,0,0,0,0
5077,1789393260888933511,46159941473778,-0.5057050586,1,0,1,0.6993484497,1,1,0,0,0,0,13.31112385,0.5,1,0,3.191075802,0,0,0,0
5078,1789393260898970122,46159951510393,-0.4956007302,1,0,1,0.6993484497,1,1,0,0,0,0,13.32116032,0.5,1,0,3.191075802,0,0,0,0
5079,1789393260908921697,46159961461971,-0.4857741892,1,0,1,0.6993484497,1,1,0,0,0,0,13.33111191,0.5,1,0,3.191075802,0,0,0,0
5080,1789393260918915862,46159971456131,-0.476696372,1,0,1,0.6993484497,1,1,1,0,0,0,13.34110641,0.5,1,0,3.817424536,0,0,0,0
5081,1789393260928942807,46159981483072,-0.466431886,1,0,1,0.6481565237,1,1,0,0,0,0,13.35113335,0.5,1,0,3.817424536,0,0,0,0
5082,1789393260939004700,46159991544964,-0.4560514092,1,0,1,0.6481565237,1,1,0,0,0,0,13.36119461,0.5,1,0,3.817424536,0,0,0,0
5083,1789393260948959637,46160001499842,-0.4450676143,1,0,1,0.6481565237,1,1,0,0,0,0,13.37115002,0.5,1,0,3.817424536,0,0,0,0
5084,1789393260958996765,46160011537034,-0.4344927669,1,0,1,0.6481565237,1,1,0,0,0,0,13.38118744,0.5,1,0,3.817424536,0,0,0,0
5085,1789393260968918369,46160021458640,-0.4247106016,1,0,1,0.6481565237,1,1,0,0,0,0,13.39110851,0.5,1,0,3.817424536,0,0,0,0
5086,1789393260978984696,46160031524937,-0.4139423668,1,0,1,0.6481565237,1,1,0,0,0,0,13.4011755,0.5,1,0,3.817424536,0,0,0,0
5087,1789393260988924666,46160041464934,-0.403480351,1,0,1,0.6481565237,1,1,0,0,0,0,13.41111469,0.5,1,0,3.817424536,0,0,0,0
5088,1789393260998920096,46160051460364,-0.392873317,1,0,1,0.6481565237,1,1,0,0,0,0,13.42111015,0.5,1,0,3.817424536,0,0,0,0
5089,1789393261008908701,46160061448968,-0.3813436329,1,0,1,0.6481565237,1,1,0,0,0,0,13.43109894,0.5,1,0,3.817424536,0,0,0,0
5090,1789393261018941152,46160071481412,-0.3706249297,1,0,1,0.6481565237,1,1,1,0,0,0,13.44113159,0.5,1,0,4.98497963,0,0,0,0
5091,1789393261029102268,46160081642430,-0.3600080311,1,0,1,0.6481565237,1,1,0,0,0,0,13.45129299,0.5,1,0,4.98497963,0,0,0,0
5092,1789393261038948550,46160091488723,-0.3490311205,1,0,1,0.6763115525,1,1,0,0,0,0,13.46113873,0.5,1,0,4.98497963,0,0,0,0
5093,1789393261048930804,46160101471080,-0.3385709822,1,0,1,0.6763115525,1,1,0,0,0,0,13.47112083,0.5,1,0,4.98497963,0,0,0,0
5094,1789393261058948041,46160111488318,-0.3277588785,1,0,1,0.6763115525,1,1,0,0,0,0,13.48113823,0.5,1,0,4.98497963,0,0,0,0
5095,1789393261068946217,46160121486496,-0.3163183928,1,0,1,0.6763115525,1,1,0,0,0,0,13.49113655,0.5,1,0,4.98497963,0,0,0,0
5096,1789393261078933460,46160131473737,-0.3060067296,1,0,1,0.6763115525,1,1,0,0,0,0,13.50112438,0.5,1,0,4.98497963,0,0,0,0
5097,1789393261088909096,46160141449366,-0.2956799567,1,0,1,0.6763115525,1,1,0,0,0,0,13.51109982,0.5,1,0,4.98497963,0,0,0,0
5098,1789393261098923208,46160151463479,-0.284409374,1,0,1,0.6763115525,1,1,0,0,0,0,13.5211134,0.5,1,0,4.98497963,0,0,0,0
5099,1789393261108914959,46160161455230,-0.2734619081,1,0,1,0.6763115525,1,1,0,0,0,0,13.531106,0.5,1,0,4.98497963,0,0,0,0
5100,1789393261118921557,46160171461805,-0.2634249032,1,0,1,0.6763115525,1,1,1,0,0,0,13.54111195,0.5,1,0,7.139122963,0,0,0,0
5101,1789393261128918324,46160181458589,-0.2596103251,1,0,1,0.5288466811,1,1,0,0,0,0,13.55110836,0.5,1,0,7.139122963,0,0,0,0
5102,1789393261139017630,46160191557736,-0.2620458901,1,0,1,0.5288466811,1,1,0,0,0,0,13.56120777,0.5,1,0,7.139122963,0,0,0,0
5103,1789393261148933575,46160201473844,-0.2516181767,1,0,1,0.5288466811,1,1,0,0,0,0,13.57112408,0.5,1,0,7.139122963,0,0,0,0
5104,1789393261158918689,46160211458963,-0.2381082028,1,0,1,0.5288466811,1,1,0,0,0,0,13.58110905,0.5,1,0,7.139122963,0,0,0,0
5105,1789393261168889310,46160221429580,-0.2252517194,1,0,1,0.5288466811,1,1,0,0,0,0,13.59107971,0.5,1,0,7.139122963,0,0,0,0
5106,1789393261178912158,46160231452430,-0.2125534266,1,0,1,0.5288466811,1,1,0,0,0,0,13.60110283,0.5,1,0,7.139122963,0,0,0,0
5107,1789393261188913154,46160241453420,-0.2020691633,1,0,1,0.5288466811,1,1,0,0,0,0,13.61110401,0.5,1,0,7.139122963,0,0,0,0
5108,1789393261198935244,46160251475511,-0.1954818368,1,0,1,0.5288466811,1,1,0,0,0,0,13.62112617,0.5,1,0,7.139122963,0,0,0,0
5109,1789393261208905847,46160261446052,-0.1890864372,1,0,1,0.5288466811,1,1,0,0,0,0,13.63109589,0.5,1,0,7.139122963,0,0,0,0
5110,1789393261218907840,46160271448107,-0.1810594499,1,0,1,0.5288466811,1,1,1,0,0,0,13.64109802,0.5,1,0,9.976507187,0,0,0,0
5111,1789393261228905454,46160281445723,-0.1723852903,1,0,1,0.5374865532,1,1,0,0,0,0,13.65109634,0.5,1,0,9.976507187,0,0,0,0
5112,1789393261238907823,46160291448094,-0.1653638929,1,0,1,0.5374865532,1,1,0,0,0,0,13.66109848,0.5,1,0,9.976507187,0,0,0,0
5113,1789393261248957410,46160301497679,-0.1590653211,1,0,1,0.5374865532,1,1,0,0,0,0,13.6711483,0.5,1,0,9.976507187,0,0,0,0
5114,1789393261258957689,46160311497968,-0.1521416456,1,0,1,0.5374865532,1,1,0,0,0,0,13.68114853,0.5,1,0,9.976507187,0,0,0,0
5115,1789393261268953400,46160321493679,-0.1449782401,1,0,1,0.5374865532,1,1,0,0,0,0,13.69114399,0.5,1,0,9.976507187,0,0,0,0
5116,1789393261278987766,46160331527579,-0.1380417049,1,0,1,0.5374865532,1,1,0,0,0,0,13.70117569,0.5,1,0,9.976507187,0,0,0,0
5117,1789393261288974281,46160341514415,-0.1310800314,1,0,1,0.5374865532,1,1,0,0,0,0,13.71116447,0.5,1,0,9.976507187,0,0,0,0
5118,1789393261298932772,46160351473032,-0.1243893355,1,0,1,0.5374865532,1,1,0,0,0,0,13.7211237,0.5,1,0,9.976507187,0,0,0,0
5119,1789393261308931586,46160361471859,-0.1181460544,1,0,1,0.5374865532,1,1,0,0,0,0,13.73112202,0.5,1,0,9.976507187,0,0,0,0
5120,1789393261318923716,46160371463965,-0.1121810898,1,0,1,0.5374865532,1,1,1,0,0,0,13.74111462,0.5,1,0,16.02004623,0,0,0,0
5121,1789393261328934351,46160381474626,-0.1060992032,1,0,1,0.7481725812,1,1,0,0,0,0,13.75112438,0.5,1,0,16.02004623,0,0,0,0
5122,1789393261338955822,46160391496099,-0.09993100911,1,0,1,0.7481725812,1,1,0,0,0,0,13.76114655,0.5,1,0,16.02004623,0,0,0,0
5123,1789393261348918264,46160401458533,-0.09402191639,1,0,1,0.7481725812,1,1,0,0,0,0,13.77110863,0.5,1,0,16.02004623,0,0,0,0
5124,1789393261358909984,46160411450264,-0.08831209689,1,0,1,0.7481725812,1,1,0,0,0,0,13.78110027,0.5,1,0,16.02004623,0,0,0,0
5125,1789393261368954275,46160421494550,-0.08309787512,1,0,1,0.7481725812,1,1,0,0,0,0,13.79114532,0.5,1,0,16.02004623,0,0,0,0
5126,1789393261378940625,46160431480899,-0.07825520635,1,0,1,0.7481725812,1,1,0,0,0,0,13.80113125,0.5,1,0,16.02004623,0,0,0,0
5127,1789393261388911517,46160441451783,-0.07366848737,1,0,1,0.7481725812,1,1,0,0,0,0,13.81110191,0.5,1,0,16.02004623,0,0,0,0
5128,1789393261398922483,46160451462730,-0.06941036135,1,0,1,0.7481725812,1,1,0,0,0,0,13.82111263,0.5,1,0,16.02004623,0,0,0,0
5129,1789393261408909900,46160461450167,-0.06546146423,1,0,1,0.7481725812,1,1,0,0,0,0,13.83110046,0.5,1,0,16.02004623,0,0,0,0
5130,1789393261418910733,46160471451001,-0.06158175319,1,0,1,0.7481725812,1,1,1,0,0,0,13.84110165,0.5,1,0,28.81729317,0,0,0,0
5131,1789393261428916489,46160481456759,-0.05134900659,1,0,1,0.7481725812,1,1,0,0,0,0,13.85110664,0.5,1,0,28.81729317,0,0,0,0
5132,1789393261438930077,46160491470336,-0.03493385389,1,0,1,0.592731595,1,1,0,0,0,0,13.86112022,0.5,1,0,28.81729317,0,0,0,0
5133,1789393261448948112,46160501488380,-0.0322059691,1,0,1,0.592731595,1,1,0,0,0,0,13.87113857,0.5,1,0,28.81729317,0,0,0,0
5134,1789393261458925951,46160511466218,-0.03330211714,1,0,1,0.592731595,1,1,0,0,0,0,13.88111687,0.5,1,0,28.81729317,0,0,0,0
5135,1789393261468980217,46160521520172,-0.03367336467,1,0,1,0.592731595,1,1,0,0,0,0,13.8911705,0.5,1,0,28.81729317,0,0,0,0
5136,1789393261479033841,46160531574101,-0.03372021019,1,0,1,0.592731595,1,1,0,0,0,0,13.90122318,0.5,1,0,28.81729317,0,0,0,0
5137,1789393261489013169,46160541553414,-0.03205315024,1,0,1,0.592731595,1,1,0,0,0,0,13.91120338,0.5,1,0,28.81729317,0,0,0,0
5138,1789393261499002299,46160551542561,-0.02740577608,1,0,1,0.592731595,1,1,0,0,0,0,13.92119312,0.5,1,0,28.81729317,0,0,0,0
5139,1789393261509005519,46160561545775,-0.02300496399,1,0,1,0.592731595,1,1,0,0,0,0,13.93119621,0.5,1,0,28.81729317,0,0,0,0
5140,1789393261518964659,46160571504916,-0.02011679858,1,0,1,0.592731595,1,1,1,0,0,0,13.94115543,0.5,1,0,82.14400482,0,0,0,0
5141,1789393261528964974,46160581505233,-0.01810222864,1,0,1,0.592731595,1,1,0,0,0,0,13.95115566,0.5,1,0,82.14400482,0,0,0,0
5142,1789393261538926268,46160591466531,-0.01526873279,1,0,1,0.5430934429,1,1,0,0,0,0,13.96111679,0.5,1,0,82.14400482,0,0,0,0
5143,1789393261548923475,46160601463741,-0.01220262051,1,0,1,0.5430934429,1,1,0,0,0,0,13.97111416,0.5,1,0,82.14400482,0,0,0,0
5144,1789393261558972044,46160611512302,-0.009822936729,1,0,1,0.5430934429,1,1,0,0,0,0,13.98116207,0.5,1,0,82.14400482,0,0,0,0
5145,1789393261568974332,46160621514590,-0.007866695523,1,0,1,0.5430934429,1,1,0,0,0,0,13.99116421,0.5,1,0,82.14400482,0,0,0,0
5146,1789393261578954109,46160631494167,-0.005679464899,1,0,1,0.5430934429,1,1,0,0,0,0,14.00114441,0.5,1,0,82.14400482,0,0,0,0
5147,1789393261588923724,46160641463990,-0.003626867663,1,0,1,0.5430934429,1,1,0,0,0,0,14.01111412,0.5,1,0,82.14400482,0,0,0,0
