tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,auto_estop,estop,parking_valid,parking_wall_complete,parking_ready,parking_search,parking_request_id,traffic_fail_safe,avoid_x,avoid_y,avoid_yaw,avoid_k,gps_x,gps_y,gps_heading_valid,rear_clear,red,green,traffic_stop_required,stopline,stop_distance,gps_position_valid
31245,1789394373678700636,47272731240902,4.014507795e-05,1,0,1,0.6612715721,1,1,0,0,1,1789394373500131000,0.1785692722,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216415,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31246,1789394373688698921,47272741239106,4.539021029e-05,1,0,1,0.6879288554,1,1,0,0,1,1789394373500131000,0.1885674745,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216415,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31247,1789394373698701483,47272751241741,5.063534263e-05,1,0,1,0.6879288554,1,1,0,0,1,1789394373500131000,0.1985701621,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216415,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31248,1789394373708700135,47272761240392,5.588047134e-05,1,0,1,0.6879288554,1,1,1,0,1,1789394373599598000,0.1091015413,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216129,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31249,1789394373718742034,47272771282295,6.112560368e-05,1,0,1,0.6879288554,1,1,0,0,1,1789394373599598000,0.1191432402,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216129,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31250,1789394373728762125,47272781302261,6.637073238e-05,1,0,1,0.6879288554,1,1,0,0,1,1789394373599598000,0.1291626096,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216129,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31251,1789394373738739885,47272791280151,7.161586836e-05,1,0,1,0.6879288554,1,1,0,0,1,1789394373599598000,0.1391397417,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216129,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31252,1789394373748761629,47272801301899,7.686099707e-05,1,0,1,0.6879288554,1,1,0,0,1,1789394373599598000,0.1491630375,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216129,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31253,1789394373758694688,47272811234955,8.210613305e-05,1,0,1,0.6879288554,1,1,0,0,1,1789394373599598000,0.1590960026,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216129,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31254,1789394373768694474,47272821234747,8.735126175e-05,1,0,1,0.6879288554,1,1,0,0,1,1789394373599598000,0.1690957546,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216129,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31255,1789394373778700551,47272831240822,9.259639046e-05,1,0,1,0.6879288554,1,1,0,0,1,1789394373599598000,0.1791018546,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216129,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31256,1789394373788700302,47272841240566,9.784152644e-05,1,0,1,0.6779856682,1,1,0,0,1,1789394373599598000,0.1891014725,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216129,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31257,1789394373798697097,47272851237368,0.0001030866551,1,0,1,0.6779856682,1,1,0,0,1,1789394373599598000,0.1990984231,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72216129,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31258,1789394373808693671,47272861233939,0.0001083317911,1,0,1,0.6779856682,1,1,1,0,1,1789394373699212000,0.1094808578,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72215366,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31259,1789394373818688154,47272871228423,0.0001135769198,1,0,1,0.6779856682,1,1,0,0,1,1789394373699212000,0.1194755435,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72215366,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31260,1789394373828702828,47272881243097,0.0001188220485,1,0,1,0.6779856682,1,1,0,0,1,1789394373699212000,0.1294899434,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72215366,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31261,1789394373838683492,47272891223762,0.0001240671845,1,0,1,0.6779856682,1,1,0,0,1,1789394373699212000,0.1394708008,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72215366,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31262,1789394373848695637,47272901235911,0.0001240671845,1,0,1,0.6779856682,1,1,0,0,1,1789394373699212000,0.1494828612,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72215366,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31263,1789394373858696697,47272911236965,0.0001240671845,1,0,1,0.6779856682,1,1,0,0,1,1789394373699212000,0.1594840437,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72215366,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31264,1789394373868693140,47272921233409,0.0001240671845,1,0,1,0.6779856682,1,1,0,0,1,1789394373699212000,0.1694806665,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72215366,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31265,1789394373878702799,47272931243070,0.0001240671845,1,0,1,0.6779856682,1,1,0,0,1,1789394373699212000,0.1794900745,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72215366,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31266,1789394373888689511,47272941229778,0.0001240671845,1,0,1,0.6432917714,1,1,0,0,1,1789394373699212000,0.189476952,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72215366,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31267,1789394373898693151,47272951233420,0.0001240671845,1,0,1,0.6432917714,1,1,0,0,1,1789394373699212000,0.1994806081,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72215366,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31268,1789394373908694420,47272961234656,0.0001240671845,1,0,1,0.6432917714,1,1,1,0,1,1789394373798834000,0.1098597944,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72214127,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31269,1789394373918690810,47272971231073,0.0001240671845,1,0,1,0.6432917714,1,1,0,0,1,1789394373798834000,0.1198564544,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72214127,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31270,1789394373928715168,47272981255421,0.0001240671845,1,0,1,0.6432917714,1,1,0,0,1,1789394373798834000,0.1298805177,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72214127,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31271,1789394373938696234,47272991236497,0.0001240671845,1,0,1,0.6432917714,1,1,0,0,1,1789394373798834000,0.1398618221,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72214127,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31272,1789394373948691577,47273001231848,0.0001240671845,1,0,1,0.6432917714,1,1,0,0,1,1789394373798834000,0.1498569399,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72214127,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31273,1789394373958690417,47273011230604,0.0001240671845,1,0,1,0.6432917714,1,1,0,0,1,1789394373798834000,0.1598560065,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72214127,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31274,1789394373968687089,47273021227361,0.0001240671845,1,0,1,0.6432917714,1,1,0,0,1,1789394373798834000,0.1698527485,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72214127,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31275,1789394373978692568,47273031232837,0.0001240671845,1,0,1,0.6432917714,1,1,0,0,1,1789394373798834000,0.1798580438,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72214127,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31276,1789394373988694857,47273041235009,0.0001240671845,1,0,1,0.659735918,1,1,0,0,1,1789394373798834000,0.1898601502,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72214127,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31277,1789394373998710614,47273051250859,0.0001240671845,1,0,1,0.659735918,1,1,0,0,1,1789394373798834000,0.19987607,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72214127,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31278,1789394374008707238,47273061247494,0.0001240671845,1,0,1,0.659735918,1,1,1,0,1,1789394373898235000,0.1104715541,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72212887,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31279,1789394374018742225,47273071282487,0.0001240671845,1,0,1,0.659735918,1,1,0,0,1,1789394373898235000,0.1205067411,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72212887,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31280,1789394374028724298,47273081264546,0.0001240671845,1,0,1,0.659735918,1,1,0,0,1,1789394373898235000,0.1304885894,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72212887,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31281,1789394374038716766,47273091257002,0.0001240671845,1,0,1,0.659735918,1,1,0,0,1,1789394373898235000,0.1404810995,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72212887,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31282,1789394374048737749,47273101277999,0.0001240671845,1,0,1,0.659735918,1,1,0,0,1,1789394373898235000,0.1505020857,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72212887,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31283,1789394374058712336,47273111252571,0.0001240671845,1,0,1,0.659735918,1,1,0,0,1,1789394373898235000,0.1604766697,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72212887,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31284,1789394374068710208,47273121250456,0.0001240671845,1,0,1,0.659735918,1,1,0,0,1,1789394373898235000,0.1704746187,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72212887,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31285,1789394374078708377,47273131248633,0.0001240671845,1,0,1,0.659735918,1,1,0,0,1,1789394373898235000,0.1804727912,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72212887,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31286,1789394374088713746,47273141254005,0.0001240671845,1,0,1,0.6876677871,1,1,0,0,1,1789394373898235000,0.190478012,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72212887,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31287,1789394374098718956,47273151259212,0.0001240671845,1,0,1,0.6876677871,1,1,0,0,1,1789394373898235000,0.2004833966,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72212887,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31288,1789394374108720331,47273161260584,0.0001240671845,1,0,1,0.6876677871,1,1,1,0,1,1789394373997913000,0.1108064651,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72211838,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31289,1789394374118741435,47273171281593,0.0001240671845,1,0,1,0.6876677871,1,1,0,0,1,1789394373997913000,0.120827727,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72211838,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31290,1789394374128736514,47273181276762,0.0001240671845,1,0,1,0.6876677871,1,1,0,0,1,1789394373997913000,0.130822584,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72211838,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31291,1789394374138712558,47273191252698,0.0001240671845,1,0,1,0.6876677871,1,1,0,0,1,1789394373997913000,0.1407984197,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72211838,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31292,1789394374148713894,47273201254111,0.0001240671845,1,0,1,0.6876677871,1,1,0,0,1,1789394373997913000,0.1508000344,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72211838,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31293,1789394374158711447,47273211251717,0.0001240671845,1,0,1,0.6876677871,1,1,0,0,1,1789394373997913000,0.1607976705,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72211838,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31294,1789394374168694428,47273221234697,0.0001240671845,1,0,1,0.6876677871,1,1,0,0,1,1789394373997913000,0.1707807034,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72211838,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31295,1789394374178692957,47273231233223,0.0001240671845,1,0,1,0.6876677871,1,1,0,0,1,1789394373997913000,0.1807793081,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72211838,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31296,1789394374188698649,47273241238912,0.0001240671845,1,0,1,0.6702692509,1,1,0,0,1,1789394373997913000,0.1907848716,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72211838,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31297,1789394374198687965,47273251228231,0.0001240671845,1,0,1,0.6702692509,1,1,0,0,1,1789394373997913000,0.2007743269,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72211838,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31298,1789394374208692470,47273261232741,0.0001240671845,1,0,1,0.6702692509,1,1,1,0,1,1789394374097524000,0.1111681312,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72210598,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31299,1789394374218700360,47273271240543,0.0001240671845,1,0,1,0.6702692509,1,1,0,0,1,1789394374097524000,0.1211757585,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72210598,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31300,1789394374228706439,47273281246709,0.0001240671845,1,0,1,0.6702692509,1,1,0,0,1,1789394374097524000,0.1311821043,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72210598,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31301,1789394374238697305,47273291237568,0.0001240671845,1,0,1,0.6702692509,1,1,0,0,1,1789394374097524000,0.1411727369,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72210598,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31302,1789394374248686875,47273301227145,0.0001240671845,1,0,1,0.6702692509,1,1,0,0,1,1789394374097524000,0.1511625797,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72210598,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31303,1789394374258693909,47273311234182,0.0001240671845,1,0,1,0.6702692509,1,1,0,0,1,1789394374097524000,0.1611695886,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72210598,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31304,1789394374268693719,47273321233907,0.0001240671845,1,0,1,0.6702692509,1,1,0,0,1,1789394374097524000,0.1711690426,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72210598,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31305,1789394374278698700,47273331238966,0.0001240671845,1,0,1,0.6702692509,1,1,0,0,1,1789394374097524000,0.1811743677,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72210598,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31306,1789394374288686794,47273341227065,0.0001240671845,1,0,1,0.6666311622,1,1,0,0,1,1789394374097524000,0.1911623627,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72210598,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31307,1789394374298693175,47273351233443,0.0001240671845,1,0,1,0.6666311622,1,1,0,0,1,1789394374097524000,0.2011686563,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72210598,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31308,1789394374308695592,47273361235865,0.0001240671845,1,0,1,0.6666311622,1,1,1,0,1,1789394374197156000,0.1115390584,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72209358,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31309,1789394374318686259,47273371226531,0.0001240671845,1,0,1,0.6666311622,1,1,0,0,1,1789394374197156000,0.1215297356,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72209358,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31310,1789394374328706068,47273381246222,0.0001240671845,1,0,1,0.6666311622,1,1,0,0,1,1789394374197156000,0.1315493733,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72209358,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31311,1789394374338702915,47273391243163,0.0001240671845,1,0,1,0.6666311622,1,1,0,0,1,1789394374197156000,0.1415463835,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72209358,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31312,1789394374348861171,47273401401327,0.0001240671845,1,0,1,0.6666311622,1,1,0,0,1,1789394374197156000,0.1517044902,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72209358,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31313,1789394374358701323,47273411241589,0.0001240671845,1,0,1,0.6666311622,1,1,0,0,1,1789394374197156000,0.1615447998,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72209358,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31314,1789394374368693694,47273421233965,0.0001240671845,1,0,1,0.6666311622,1,1,0,0,1,1789394374197156000,0.1715370715,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72209358,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31315,1789394374378718798,47273431259068,0.0001240671845,1,0,1,0.6666311622,1,1,0,0,1,1789394374197156000,0.1815623045,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72209358,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31316,1789394374388708910,47273441249178,0.0001240671845,1,0,1,0.6824703813,1,1,0,0,1,1789394374197156000,0.1915524602,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72209358,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31317,1789394374398695556,47273451235826,0.0001240671845,1,0,1,0.6824703813,1,1,0,0,1,1789394374197156000,0.2015391588,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72209358,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31318,1789394374408717143,47273461257406,0.0001240671845,1,0,1,0.6824703813,1,1,1,0,1,1789394374296823000,0.1118931845,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72208118,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31319,1789394374418714546,47273471254815,0.0001240671845,1,0,1,0.6824703813,1,1,0,0,1,1789394374296823000,0.1218907088,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72208118,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31320,1789394374428734433,47273481274691,0.0001240671845,1,0,1,0.6824703813,1,1,0,0,1,1789394374296823000,0.1319104582,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72208118,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31321,1789394374438711087,47273491251346,0.0001240671845,1,0,1,0.6824703813,1,1,0,0,1,1789394374296823000,0.1418872625,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72208118,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31322,1789394374448717906,47273501258137,0.0001240671845,1,0,1,0.6824703813,1,1,0,0,1,1789394374296823000,0.1518939883,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72208118,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31323,1789394374458716297,47273511256510,0.0001240671845,1,0,1,0.6824703813,1,1,0,0,1,1789394374296823000,0.1618921608,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72208118,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31324,1789394374468742427,47273521282673,0.0001240671845,1,0,1,0.6824703813,1,1,0,0,1,1789394374296823000,0.1719187498,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72208118,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31325,1789394374478701149,47273531241417,0.0001240671845,1,0,1,0.6824703813,1,1,0,0,1,1789394374296823000,0.1818774194,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72208118,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31326,1789394374488704464,47273541244733,0.0001240671845,1,0,1,0.673789382,1,1,0,0,1,1789394374296823000,0.1918806881,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72208118,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31327,1789394374498709882,47273551250124,0.0001240671845,1,0,1,0.673789382,1,1,1,0,1,1789394374396260000,0.1024488956,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72206879,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31328,1789394374508700984,47273561241243,0.0001240671845,1,0,1,0.673789382,1,1,0,0,1,1789394374396260000,0.1124402657,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72206879,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31329,1789394374518706875,47273571247145,0.0001240671845,1,0,1,0.673789382,1,1,0,0,1,1789394374396260000,0.1224458441,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72206879,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31330,1789394374528703536,47273581243689,0.0001240671845,1,0,1,0.673789382,1,1,0,0,1,1789394374396260000,0.1324426681,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72206879,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31331,1789394374538714523,47273591254790,0.0001240671845,1,0,1,0.673789382,1,1,0,0,1,1789394374396260000,0.1424535662,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72206879,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31332,1789394374548729326,47273601269593,0.0001199316102,1,0,1,0.673789382,1,1,0,0,1,1789394374396260000,0.152468279,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72206879,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31333,1789394374558698968,47273611239235,0.000115796036,1,0,1,0.673789382,1,1,0,0,1,1789394374396260000,0.1624381095,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72206879,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31334,1789394374568696342,47273621236611,0.0001116604617,1,0,1,0.673789382,1,1,0,0,1,1789394374396260000,0.1724354178,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72206879,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
31335,1789394374579085001,47273631625181,0.0001075248947,1,0,1,0.673789382,1,1,0,0,1,1789394374396260000,0.1828240603,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,15.72206879,1.338134527,0.6636812091,0.2418146878,-2.711622212,-0.4601226668,1,0,0,0,0,0,-1,1
