tick,time,v_ref,top,navigation,avoidance,safety,mission,source,x,y,position_valid
9796,1789654196.984177828,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9797,1789654196.994199753,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9798,1789654197.004191160,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9799,1789654197.014159918,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9800,1789654197.024144888,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9801,1789654197.034171343,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9802,1789654197.044141769,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9803,1789654197.054121017,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9804,1789654197.064152241,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9805,1789654197.074126244,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9806,1789654197.084129810,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9807,1789654197.094178677,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9808,1789654197.104122400,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9809,1789654197.114174128,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9810,1789654197.124190569,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9811,1789654197.134175301,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9812,1789654197.144105911,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9813,1789654197.154119253,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9814,1789654197.164120674,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9815,1789654197.174137115,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9816,1789654197.184168100,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9817,1789654197.194131374,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9818,1789654197.204131603,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9819,1789654197.214160681,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9820,1789654197.224186659,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9821,1789654197.234125614,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9822,1789654197.244109154,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9823,1789654197.254177332,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9824,1789654197.264141560,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9825,1789654197.274105072,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9826,1789654197.284132719,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9827,1789654197.294125080,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9828,1789654197.304129839,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9829,1789654197.314160824,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9830,1789654197.324181318,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9831,1789654197.334184408,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9832,1789654197.344130039,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9833,1789654197.354179144,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9834,1789654197.364139318,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9835,1789654197.374113321,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9836,1789654197.384155989,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9837,1789654197.394131422,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9838,1789654197.404138565,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9839,1789654197.414142132,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9840,1789654197.424197912,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9841,1789654197.434133530,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9842,1789654197.444173098,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9843,1789654197.454130411,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9844,1789654197.464133978,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9845,1789654197.480943441,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9846,1789654197.484103203,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9847,1789654197.494135618,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9848,1789654197.504144907,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9849,1789654197.514153481,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9850,1789654197.524194956,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9851,1789654197.534167051,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9852,1789654197.544128656,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9853,1789654197.554130077,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9854,1789654197.564173937,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9855,1789654197.574168682,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9856,1789654197.584139585,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9857,1789654197.594195604,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9858,1789654197.604119778,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9859,1789654197.614143133,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9860,1789654197.624148369,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9861,1789654197.634124994,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9862,1789654197.644174814,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9863,1789654197.654129505,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9864,1789654197.664106846,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9865,1789654197.674111605,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9866,1789654197.684165716,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9867,1789654197.694170713,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9868,1789654197.704103470,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9869,1789654197.714158535,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9870,1789654197.724189520,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9871,1789654197.734182119,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9872,1789654197.744127512,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9873,1789654197.754115820,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9874,1789654197.764143467,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9875,1789654197.774109602,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9876,1789654197.784169674,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9877,1789654197.794155359,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9878,1789654197.804134607,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9879,1789654197.814136982,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9880,1789654197.824128151,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9881,1789654197.834208965,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9882,1789654197.844164610,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9883,1789654197.854157925,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9884,1789654197.864153624,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9885,1789654197.874114275,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9886,1789654197.884192467,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9887,1789654197.894170523,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9888,1789654197.904126406,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9889,1789654197.914179087,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9890,1789654197.924346447,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9891,1789654197.934134007,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9892,1789654197.944147825,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9893,1789654197.954155445,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9894,1789654197.964158297,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9895,1789654197.974122047,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9896,1789654197.984163046,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9897,1789654197.994131565,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9898,1789654198.004123926,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9899,1789654198.014189005,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9900,1789654198.024137020,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9901,1789654198.034158230,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9902,1789654198.044122219,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9903,1789654198.054156780,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9904,1789654198.064116478,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9905,1789654198.074128628,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9906,1789654198.084171295,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9907,1789654198.094165325,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9908,1789654198.104194164,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9909,1789654198.114193916,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9910,1789654198.124119997,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9911,1789654198.134133816,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9912,1789654198.144177675,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9913,1789654198.154129982,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9914,1789654198.164112806,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9915,1789654198.174138784,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9916,1789654198.184128284,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9917,1789654198.194133759,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9918,1789654198.204154253,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9919,1789654198.214158297,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9920,1789654198.224194527,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9921,1789654198.234172583,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9922,1789654198.244128942,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9923,1789654198.254114389,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9924,1789654198.264125109,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9925,1789654198.274117231,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9926,1789654198.284135580,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9927,1789654198.294118166,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9928,1789654198.304129839,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9929,1789654198.314117193,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9930,1789654198.324191093,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9931,1789654198.334143162,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9932,1789654198.344177246,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9933,1789654198.354133129,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9934,1789654198.364113331,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9935,1789654198.374117851,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9936,1789654198.384104490,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9937,1789654198.394102097,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9938,1789654198.404105186,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9939,1789654198.414117336,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9940,1789654198.424116850,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9941,1789654198.434115410,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9942,1789654198.444179535,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9943,1789654198.454185486,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9944,1789654198.464111805,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9945,1789654198.474180698,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9946,1789654198.484112740,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9947,1789654198.494172335,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9948,1789654198.504150391,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9949,1789654198.514192104,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9950,1789654198.524203300,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9951,1789654198.534154654,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9952,1789654198.544136763,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9953,1789654198.554122448,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9954,1789654198.564098597,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9955,1789654198.574160576,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9956,1789654198.584191561,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9957,1789654198.594174623,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9958,1789654198.604162931,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9959,1789654198.614183664,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9960,1789654198.624140501,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9961,1789654198.634104490,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9962,1789654198.644188166,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9963,1789654198.654171467,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9964,1789654198.664132118,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9965,1789654198.674108505,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9966,1789654198.684112787,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9967,1789654198.694106102,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9968,1789654198.704101086,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9969,1789654198.714108706,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9970,1789654198.724118233,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9971,1789654198.734120131,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9972,1789654198.744173527,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9973,1789654198.754107952,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9974,1789654198.764104366,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9975,1789654198.774108410,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9976,1789654198.784129381,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9977,1789654198.794111252,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9978,1789654198.804105520,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9979,1789654198.814119101,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9980,1789654198.824140310,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9981,1789654198.834110737,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9982,1789654198.844105482,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9983,1789654198.854131699,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9984,1789654198.864110947,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9985,1789654198.874169827,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9986,1789654198.884164333,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9987,1789654198.894109488,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9988,1789654198.904128551,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9989,1789654198.914127111,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9990,1789654198.924219370,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9991,1789654198.934143305,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9992,1789654198.944127560,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9993,1789654198.954130650,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9994,1789654198.964118242,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9995,1789654198.974128723,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9996,1789654198.984145164,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9997,1789654198.994126320,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9998,1789654199.004100800,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
9999,1789654199.014391184,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10000,1789654199.024134159,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10001,1789654199.034121037,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10002,1789654199.044143438,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10003,1789654199.054155350,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10004,1789654199.064127684,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10005,1789654199.074132919,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10006,1789654199.084129095,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10007,1789654199.094129562,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10008,1789654199.104175568,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10009,1789654199.114120960,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10010,1789654199.124151230,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10011,1789654199.134135008,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10012,1789654199.144200802,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10013,1789654199.154206038,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10014,1789654199.164135456,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10015,1789654199.174105644,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10016,1789654199.184171200,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10017,1789654199.194124222,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10018,1789654199.204108715,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10019,1789654199.214153051,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10020,1789654199.224133968,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10021,1789654199.234202623,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10022,1789654199.244105577,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10023,1789654199.254146338,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10024,1789654199.264149427,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10025,1789654199.274213076,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10026,1789654199.284166336,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10027,1789654199.294160366,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10028,1789654199.304099798,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10029,1789654199.314113140,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10030,1789654199.324122906,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10031,1789654199.334137678,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10032,1789654199.344134808,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10033,1789654199.354129076,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10034,1789654199.364141226,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10035,1789654199.374123335,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10036,1789654199.384165049,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10037,1789654199.394160032,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10038,1789654199.404133320,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10039,1789654199.414119005,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10040,1789654199.424133301,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10041,1789654199.434118509,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10042,1789654199.444119215,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10043,1789654199.454122305,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10044,1789654199.464156628,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10045,1789654199.474125147,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10046,1789654199.484143019,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10047,1789654199.494130135,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10048,1789654199.504163265,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10049,1789654199.514158487,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10050,1789654199.524111509,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10051,1789654199.534118176,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10052,1789654199.544169664,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10053,1789654199.554151773,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10054,1789654199.564106464,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10055,1789654199.574114799,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10056,1789654199.584158897,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10057,1789654199.594127178,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10058,1789654199.604132414,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10059,1789654199.614174366,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10060,1789654199.624180555,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10061,1789654199.634175062,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10062,1789654199.644117355,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10063,1789654199.654117107,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10064,1789654199.664105892,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10065,1789654199.674134731,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10066,1789654199.684173346,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10067,1789654199.694163084,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10068,1789654199.704121828,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10069,1789654199.714194775,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10070,1789654199.724140644,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10071,1789654199.734138966,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10072,1789654199.744128942,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10073,1789654199.754198790,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10074,1789654199.764141083,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10075,1789654199.774108648,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10076,1789654199.784108400,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10077,1789654199.794105053,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10078,1789654199.804109335,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10079,1789654199.814121962,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10080,1789654199.824114799,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10081,1789654199.834112167,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10082,1789654199.844173193,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10083,1789654199.854114056,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10084,1789654199.864133120,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10085,1789654199.874115944,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10086,1789654199.884124517,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10087,1789654199.894126177,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10088,1789654199.904119015,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10089,1789654199.914143324,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10090,1789654199.924122810,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10091,1789654199.934180498,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10092,1789654199.944146633,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10093,1789654199.954158783,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10094,1789654199.964152098,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10095,1789654199.974164486,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10096,1789654199.984137058,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10097,1789654199.994126081,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
10098,1789654200.004125357,0.000000000,1,1,0,4,1,4,-4.011187840,-5.283989333,1
