stamp_s,lat,lon,quality,idx,cross_track_m,at_end,fix_age_s,heading_deg,heading_src,imu_yaw_deg,offset_deg,go,route_index,route_id,sequence_id,route_connecting,station_m,station_window_low_m,station_window_high_m,station_v_ref,station_sample_time_s,preview_requested_station_m,preview_station_m,preview_snapped
1789220238.397,37.3041643,127.9075205,5,0,1.555,0,0.110,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220238.497,37.3041643,127.9075205,5,0,1.555,0,0.082,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220238.597,37.3041643,127.9075205,5,0,1.555,0,0.059,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220238.697,37.3041643,127.9075203,5,0,1.565,0,0.037,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220238.797,37.3041643,127.9075203,5,0,1.565,0,0.013,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220238.897,37.3041643,127.9075203,5,0,1.565,0,0.113,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220238.997,37.3041643,127.9075203,5,0,1.565,0,0.092,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220239.097,37.3041645,127.9075205,5,0,1.542,0,0.064,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220239.197,37.3041645,127.9075205,5,0,1.542,0,0.030,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220239.297,37.3041645,127.9075205,5,0,1.542,0,0.014,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220239.397,37.3041645,127.9075205,5,0,1.542,0,0.114,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220239.497,37.3041645,127.9075205,5,0,1.542,0,0.085,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220239.597,37.3041645,127.9075203,5,0,1.552,0,0.059,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220239.697,37.3041645,127.9075203,5,0,1.552,0,0.037,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220239.798,37.3041645,127.9075203,5,0,1.552,0,0.018,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220239.897,37.3041645,127.9075203,5,0,1.552,0,0.118,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220239.997,37.3041645,127.9075203,5,0,1.552,0,0.087,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220240.097,37.3041645,127.9075203,5,0,1.552,0,0.062,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220240.197,37.3041645,127.9075203,5,0,1.552,0,0.028,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220240.297,37.3041645,127.9075203,5,0,1.552,0,0.011,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220240.398,37.3041645,127.9075203,5,0,1.552,0,0.111,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220240.497,37.3041645,127.9075203,5,0,1.552,0,0.083,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220240.597,37.3041645,127.9075203,5,0,1.552,0,0.058,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220240.697,37.3041645,127.9075203,5,0,1.552,0,0.040,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220240.797,37.3041645,127.9075203,5,0,1.552,0,0.013,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220240.897,37.3041645,127.9075203,5,0,1.552,0,0.113,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220240.998,37.3041645,127.9075203,5,0,1.552,0,0.088,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220241.097,37.3041645,127.9075203,5,0,1.552,0,0.063,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220241.197,37.3041645,127.9075203,5,0,1.552,0,0.031,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220241.298,37.3041645,127.9075203,5,0,1.552,0,0.014,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220241.397,37.3041645,127.9075203,5,0,1.552,0,0.114,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220241.497,37.3041645,127.9075203,5,0,1.552,0,0.085,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220241.597,37.3041645,127.9075203,5,0,1.552,0,0.064,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220241.698,37.3041645,127.9075203,5,0,1.552,0,0.038,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220241.797,37.3041645,127.9075203,5,0,1.552,0,0.013,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220241.897,37.3041645,127.9075203,5,0,1.552,0,0.114,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220241.997,37.3041645,127.9075203,5,0,1.552,0,0.090,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220242.097,37.3041645,127.9075203,5,0,1.552,0,0.064,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220242.197,37.3041645,127.9075203,5,0,1.552,0,0.030,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220242.297,37.3041645,127.9075203,5,0,1.552,0,0.012,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220242.397,37.3041645,127.9075203,5,0,1.552,0,0.112,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220242.497,37.3041645,127.9075203,5,0,1.552,0,0.087,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220242.597,37.3041645,127.9075203,5,0,1.552,0,0.063,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220242.697,37.3041645,127.9075203,5,0,1.552,0,0.037,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220242.797,37.3041645,127.9075203,5,0,1.552,0,0.013,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220242.897,37.3041645,127.9075203,5,0,1.552,0,0.112,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220242.998,37.3041645,127.9075203,5,0,1.552,0,0.088,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220243.097,37.3041645,127.9075203,5,0,1.552,0,0.064,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220243.197,37.3041645,127.9075203,5,0,1.552,0,0.031,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220243.297,37.3041645,127.9075203,5,0,1.552,0,0.014,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220243.397,37.3041645,127.9075203,5,0,1.552,0,0.114,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220243.497,37.3041645,127.9075203,5,0,1.552,0,0.091,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220243.597,37.3041645,127.9075203,5,0,1.552,0,0.059,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220243.697,37.3041645,127.9075205,5,0,1.542,0,0.038,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220243.797,37.3041645,127.9075203,5,0,1.552,0,0.013,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220243.897,37.3041645,127.9075203,5,0,1.552,0,0.113,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220243.997,37.3041645,127.9075205,5,0,1.542,0,0.088,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220244.097,37.3041645,127.9075205,5,0,1.542,0,0.064,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220244.197,37.3041645,127.9075203,5,0,1.552,0,0.030,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220244.297,37.3041645,127.9075203,5,0,1.552,0,0.020,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220244.397,37.3041645,127.9075203,5,0,1.552,0,0.120,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220244.497,37.3041645,127.9075205,5,0,1.542,0,0.084,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220244.597,37.3041645,127.9075203,5,0,1.552,0,0.059,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220244.697,37.3041645,127.9075203,5,0,1.552,0,0.039,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220244.797,37.3041645,127.9075203,5,0,1.552,0,0.014,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220244.897,37.3041645,127.9075203,5,0,1.552,0,0.114,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220244.997,37.3041645,127.9075203,5,0,1.552,0,0.088,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220245.097,37.3041645,127.9075203,5,0,1.552,0,0.064,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220245.197,37.3041645,127.9075203,5,0,1.552,0,0.036,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220245.297,37.3041643,127.9075205,5,0,1.555,0,0.014,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220245.398,37.3041643,127.9075205,5,0,1.555,0,0.114,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220245.498,37.3041645,127.9075203,5,0,1.552,0,0.089,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220245.598,37.3041643,127.9075205,5,0,1.555,0,0.061,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220245.697,37.3041657,127.9075257,4,0,1.150,0,0.040,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220245.797,37.3041657,127.9075257,4,0,1.150,0,0.013,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220245.897,37.3041657,127.9075257,4,0,1.150,0,0.113,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220245.997,37.3041655,127.9075257,4,0,1.166,0,0.086,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220246.097,37.3041657,127.9075257,4,0,1.150,0,0.067,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220246.197,37.3041655,127.9075257,4,0,1.166,0,0.031,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220246.297,37.3041657,127.9075257,4,0,1.150,0,0.016,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220246.397,37.3041657,127.9075257,4,0,1.150,0,0.116,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220246.497,37.3041657,127.9075257,4,0,1.150,0,0.088,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220246.597,37.3041657,127.9075257,4,0,1.150,0,0.060,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220246.697,37.3041657,127.9075257,4,0,1.150,0,0.036,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220246.797,37.3041657,127.9075257,4,0,1.150,0,0.011,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220246.897,37.3041657,127.9075257,4,0,1.150,0,0.111,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220246.997,37.3041657,127.9075257,4,0,1.150,0,0.089,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220247.097,37.3041657,127.9075257,4,0,1.150,0,0.067,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220247.197,37.3041657,127.9075257,4,0,1.150,0,0.031,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220247.297,37.3041657,127.9075257,4,0,1.150,0,0.013,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220247.397,37.3041657,127.9075257,4,0,1.150,0,0.113,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220247.497,37.3041657,127.9075257,4,0,1.150,0,0.087,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220247.597,37.3041657,127.9075257,4,0,1.150,0,0.059,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220247.697,37.3041657,127.9075257,4,0,1.150,0,0.039,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220247.797,37.3041657,127.9075257,4,0,1.150,0,0.013,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220247.897,37.3041657,127.9075257,4,0,1.150,0,0.113,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220247.997,37.3041657,127.9075257,4,0,1.150,0,0.090,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220248.097,37.3041657,127.9075255,4,0,1.158,0,0.059,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220248.197,37.3041657,127.9075257,4,0,1.150,0,0.027,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220248.297,37.3041657,127.9075257,4,0,1.150,0,0.012,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220248.397,37.3041657,127.9075257,4,0,1.150,0,0.112,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220248.497,37.3041657,127.9075257,4,0,1.150,0,0.086,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220248.597,37.3041657,127.9075257,4,0,1.150,0,0.061,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220248.697,37.3041657,127.9075257,4,0,1.150,0,0.037,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220248.797,37.3041657,127.9075257,4,0,1.150,0,0.019,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220248.897,37.3041657,127.9075257,4,0,1.150,0,0.119,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220248.997,37.3041657,127.9075257,4,0,1.150,0,0.087,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220249.097,37.3041657,127.9075257,4,0,1.150,0,0.062,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220249.197,37.3041657,127.9075257,4,0,1.150,0,0.029,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220249.297,37.3041657,127.9075257,4,0,1.150,0,0.014,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220249.397,37.3041657,127.9075257,4,0,1.150,0,0.114,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220249.497,37.3041657,127.9075257,4,0,1.150,0,0.087,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220249.597,37.3041657,127.9075257,4,0,1.150,0,0.063,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220249.697,37.3041657,127.9075257,4,0,1.150,0,0.043,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220249.797,37.3041657,127.9075257,4,0,1.150,0,0.014,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220249.897,37.3041657,127.9075257,4,0,1.150,0,0.114,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220249.997,37.3041657,127.9075257,4,0,1.150,0,0.088,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220250.097,37.3041657,127.9075257,4,0,1.150,0,0.064,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220250.197,37.3041657,127.9075257,4,0,1.150,0,0.030,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220250.297,37.3041657,127.9075257,4,0,1.150,0,0.013,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220250.397,37.3041657,127.9075257,4,0,1.150,0,0.114,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220250.497,37.3041657,127.9075255,4,0,1.158,0,0.080,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220250.597,37.3041657,127.9075257,4,0,1.150,0,0.059,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220250.697,37.3041657,127.9075257,4,0,1.150,0,0.033,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220250.797,37.3041657,127.9075255,4,0,1.158,0,0.010,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220250.897,37.3041657,127.9075255,4,0,1.158,0,0.110,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220250.997,37.3041657,127.9075257,4,0,1.150,0,0.084,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220251.097,37.3041657,127.9075257,4,0,1.150,0,0.060,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220251.197,37.3041657,127.9075255,4,0,1.158,0,0.024,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220251.297,37.3041657,127.9075257,4,0,1.150,0,0.010,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220251.397,37.3041657,127.9075257,4,0,1.150,0,0.110,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220251.497,37.3041657,127.9075257,4,0,1.150,0,0.084,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220251.597,37.3041657,127.9075257,4,0,1.150,0,0.058,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220251.697,37.3041657,127.9075255,4,0,1.158,0,0.034,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220251.797,37.3041657,127.9075255,4,0,1.158,0,0.010,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220251.897,37.3041657,127.9075255,4,0,1.158,0,0.110,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220251.997,37.3041657,127.9075255,4,0,1.158,0,0.083,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220252.097,37.3041657,127.9075257,4,0,1.150,0,0.059,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
1789220252.197,37.3041657,127.9075257,4,0,1.150,0,0.023,-135.0,접선,-0.4,,0,0,01,679880953601382441,0,0.000000,0.000000,0.000000,0.000000,0.100000,2.500000,2.500000,0
