stamp_s,counter,x,y,yaw,v,str,str_ref
1789220004.888,347,0.0000,0.0000,0.0000,-0.0001,0.0007,0.0000
1789220004.898,348,0.0000,0.0000,0.0000,-0.0001,0.0005,0.0000
1789220004.908,349,0.0000,0.0000,0.0000,-0.0001,0.0006,0.0000
1789220004.918,350,0.0000,0.0000,0.0000,-0.0001,-0.0011,0.0000
1789220004.928,351,0.0000,0.0000,0.0000,0.0000,-0.0009,0.0000
1789220004.938,352,0.0000,0.0000,0.0000,-0.0000,-0.0009,0.0000
1789220004.948,353,0.0000,0.0000,0.0000,-0.0002,0.0001,0.0000
1789220004.958,354,0.0000,0.0000,0.0000,-0.0002,0.0003,0.0000
1789220004.968,355,0.0000,0.0000,0.0000,-0.0002,0.0003,0.0000
1789220004.978,356,0.0000,0.0000,0.0000,-0.0001,0.0012,0.0000
1789220004.988,357,0.0000,0.0000,0.0000,-0.0001,0.0000,0.0000
1789220004.998,358,0.0000,0.0000,0.0000,-0.0000,0.0025,0.0000
1789220005.008,359,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220005.018,360,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220005.028,361,0.0000,0.0000,0.0000,-0.0001,0.0007,0.0000
1789220005.038,362,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000
1789220005.048,363,0.0000,0.0000,0.0000,-0.0001,0.0000,0.0000
1789220005.058,364,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220005.068,365,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220005.078,366,0.0000,0.0000,0.0000,-0.0001,0.0012,0.0000
1789220005.088,367,0.0000,0.0000,0.0000,-0.0000,0.0012,0.0000
1789220005.098,368,0.0000,0.0000,0.0000,-0.0000,0.0017,0.0000
1789220005.108,369,0.0000,0.0000,0.0000,0.0001,0.0019,0.0000
1789220005.118,370,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220005.128,371,0.0000,0.0000,0.0000,-0.0000,0.0016,0.0000
1789220005.138,372,0.0000,0.0000,0.0000,-0.0000,0.0015,0.0000
1789220005.148,373,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220005.158,374,0.0000,0.0000,0.0000,0.0001,0.0009,0.0000
1789220005.168,375,0.0000,0.0000,0.0000,-0.0000,0.0022,0.0000
1789220005.178,376,0.0000,0.0000,0.0000,-0.0000,0.0015,0.0000
1789220005.188,377,0.0000,0.0000,0.0000,0.0001,0.0013,0.0000
1789220005.198,378,0.0000,0.0000,0.0000,0.0001,-0.0002,0.0000
1789220005.208,379,0.0000,0.0000,0.0000,-0.0000,0.0010,0.0000
1789220005.218,380,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220005.228,381,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220005.238,382,0.0000,0.0000,0.0000,-0.0000,0.0008,0.0000
1789220005.248,383,0.0000,0.0000,0.0000,0.0001,0.0017,0.0000
1789220005.258,384,0.0000,0.0000,0.0000,0.0001,0.0020,0.0000
1789220005.268,385,0.0000,0.0000,0.0000,0.0001,0.0014,0.0000
1789220005.278,386,0.0000,0.0000,0.0000,0.0001,0.0004,0.0000
1789220005.288,387,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000
1789220005.298,388,0.0000,0.0000,0.0000,-0.0000,0.0007,0.0000
1789220005.308,389,0.0000,0.0000,0.0000,-0.0000,-0.0019,0.0000
1789220005.318,390,0.0000,0.0000,0.0000,0.0001,-0.0019,0.0000
1789220005.328,391,0.0000,0.0000,0.0000,0.0001,-0.0023,0.0000
1789220005.338,392,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000
1789220005.348,393,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220005.358,394,0.0000,0.0000,0.0000,0.0001,0.0015,0.0000
1789220005.368,395,0.0000,0.0000,0.0000,0.0001,0.0011,0.0000
1789220005.378,396,0.0000,0.0000,0.0000,0.0001,0.0017,0.0000
1789220005.388,397,0.0000,0.0000,0.0000,0.0001,0.0022,0.0000
1789220005.398,398,0.0000,0.0000,0.0000,0.0001,0.0024,0.0000
1789220005.408,399,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220005.418,400,0.0000,0.0000,0.0000,-0.0001,0.0009,0.0000
1789220005.428,401,0.0000,0.0000,0.0000,-0.0001,0.0006,0.0000
1789220005.438,402,0.0000,0.0000,0.0000,-0.0001,0.0004,0.0000
1789220005.448,403,0.0000,0.0000,0.0000,-0.0000,0.0006,0.0000
1789220005.458,404,0.0000,0.0000,0.0000,0.0000,-0.0003,0.0000
1789220005.468,405,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
1789220005.478,406,0.0000,0.0000,0.0000,-0.0001,-0.0004,0.0000
1789220005.488,407,0.0000,0.0000,0.0000,-0.0001,-0.0004,0.0000
1789220005.498,408,0.0000,0.0000,0.0000,0.0001,-0.0011,0.0000
1789220005.508,409,0.0000,0.0000,0.0000,0.0002,-0.0003,0.0000
1789220005.518,410,0.0000,0.0000,0.0000,0.0001,0.0005,0.0000
1789220005.528,411,0.0000,0.0000,0.0000,-0.0000,0.0002,0.0000
1789220005.538,412,0.0000,0.0000,0.0000,0.0001,0.0004,0.0000
1789220005.548,413,0.0000,0.0000,0.0000,0.0001,0.0008,0.0000
1789220005.558,414,0.0000,0.0000,0.0000,0.0002,0.0006,0.0000
1789220005.568,415,0.0000,0.0000,0.0000,0.0001,0.0006,0.0000
1789220005.578,416,0.0000,0.0000,0.0000,0.0001,0.0013,0.0000
1789220005.588,417,0.0000,0.0000,0.0000,0.0001,0.0025,0.0000
1789220005.598,418,0.0000,0.0000,0.0000,0.0001,0.0030,0.0000
1789220005.608,419,0.0000,0.0000,0.0000,-0.0000,0.0025,0.0000
1789220005.618,420,0.0000,0.0000,0.0000,-0.0001,-0.0012,0.0000
1789220005.628,421,0.0000,0.0000,0.0000,-0.0001,-0.0024,0.0000
1789220005.638,422,0.0000,0.0000,0.0000,-0.0001,-0.0016,0.0000
1789220005.648,423,0.0000,0.0000,0.0000,-0.0001,-0.0010,0.0000
1789220005.658,424,0.0000,0.0000,0.0000,-0.0001,-0.0018,0.0000
1789220005.668,425,0.0000,0.0000,0.0000,-0.0001,-0.0055,0.0000
1789220005.678,426,0.0000,0.0000,0.0000,-0.0001,-0.0061,0.0000
1789220005.688,427,0.0000,0.0000,0.0000,-0.0000,-0.0036,0.0000
1789220005.698,428,0.0000,0.0000,0.0000,0.0000,-0.0007,0.0000
1789220005.708,429,0.0000,0.0000,0.0000,-0.0000,0.0028,0.0000
1789220005.718,430,0.0000,0.0000,0.0000,0.0001,0.0037,0.0000
1789220005.728,431,0.0000,0.0000,0.0000,0.0001,0.0036,0.0000
1789220005.738,432,0.0000,0.0000,0.0000,0.0002,0.0029,0.0000
1789220005.748,433,0.0000,0.0000,0.0000,0.0001,0.0012,0.0000
1789220005.758,434,0.0000,0.0000,0.0000,0.0001,0.0012,0.0000
1789220005.768,435,0.0000,0.0000,0.0000,0.0001,0.0009,0.0000
1789220005.778,436,0.0000,0.0000,0.0000,0.0001,0.0013,0.0000
1789220005.788,437,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220005.798,438,0.0000,0.0000,0.0000,-0.0000,0.0035,0.0000
1789220005.808,439,0.0000,0.0000,0.0000,-0.0001,0.0038,0.0000
1789220005.818,440,0.0000,0.0000,0.0000,-0.0000,0.0037,0.0000
1789220005.828,441,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220005.838,442,0.0000,0.0000,0.0000,-0.0001,0.0014,0.0000
1789220005.848,443,0.0000,0.0000,0.0000,-0.0001,0.0019,0.0000
1789220005.858,444,0.0000,0.0000,0.0000,-0.0001,0.0032,0.0000
1789220005.868,445,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220005.878,446,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000
1789220005.888,447,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220005.898,448,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220005.908,449,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220005.918,450,0.0000,0.0000,0.0000,-0.0000,-0.0001,0.0000
1789220005.928,451,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
1789220005.938,452,0.0000,0.0000,0.0000,0.0001,0.0009,0.0000
1789220005.948,453,0.0000,0.0000,0.0000,0.0001,0.0021,0.0000
1789220005.958,454,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220005.968,455,0.0000,0.0000,0.0000,-0.0000,0.0010,0.0000
1789220005.978,456,0.0000,0.0000,0.0000,-0.0000,0.0014,0.0000
1789220005.988,457,0.0000,0.0000,0.0000,-0.0000,0.0014,0.0000
1789220005.998,458,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220006.008,459,0.0000,0.0000,0.0000,0.0001,0.0017,0.0000
1789220006.018,460,0.0000,0.0000,0.0000,-0.0000,0.0021,0.0000
1789220006.028,461,0.0000,0.0000,0.0000,-0.0001,0.0027,0.0000
1789220006.038,462,0.0000,0.0000,0.0000,-0.0002,0.0038,0.0000
1789220006.048,463,0.0000,0.0000,0.0000,-0.0001,0.0035,0.0000
1789220006.058,464,0.0000,0.0000,0.0000,-0.0001,0.0031,0.0000
1789220006.068,465,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220006.078,466,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220006.088,467,0.0000,0.0000,0.0000,-0.0000,0.0018,0.0000
1789220006.098,468,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000
1789220006.108,469,0.0000,0.0000,0.0000,0.0001,-0.0009,0.0000
1789220006.118,470,0.0000,0.0000,0.0000,0.0001,-0.0010,0.0000
1789220006.128,471,0.0000,0.0000,0.0000,0.0001,-0.0008,0.0000
1789220006.138,472,0.0000,0.0000,0.0000,0.0001,0.0018,0.0000
1789220006.148,473,0.0000,0.0000,0.0000,-0.0000,0.0017,0.0000
1789220006.158,474,0.0000,0.0000,0.0000,-0.0001,0.0019,0.0000
1789220006.168,475,0.0000,0.0000,0.0000,-0.0002,0.0010,0.0000
1789220006.178,476,0.0000,0.0000,0.0000,-0.0001,0.0007,0.0000
1789220006.188,477,0.0000,0.0000,0.0000,-0.0000,0.0009,0.0000
1789220006.199,478,0.0000,0.0000,0.0000,0.0001,0.0010,0.0000
1789220006.208,479,0.0000,0.0000,0.0000,0.0001,0.0012,0.0000
1789220006.218,480,0.0000,0.0000,0.0000,0.0001,0.0007,0.0000
1789220006.228,481,0.0000,0.0000,0.0000,-0.0000,0.0002,0.0000
1789220006.238,482,0.0000,0.0000,0.0000,-0.0000,-0.0006,0.0000
1789220006.248,483,0.0000,0.0000,0.0000,-0.0000,-0.0006,0.0000
1789220006.258,484,0.0000,0.0000,0.0000,0.0001,-0.0007,0.0000
1789220006.268,485,0.0000,0.0000,0.0000,0.0001,0.0006,0.0000
1789220006.278,486,0.0000,0.0000,0.0000,-0.0000,0.0010,0.0000
1789220006.288,487,0.0000,0.0000,0.0000,-0.0001,0.0013,0.0000
1789220006.298,488,0.0000,0.0000,0.0000,-0.0001,0.0009,0.0000
1789220006.308,489,0.0000,0.0000,0.0000,-0.0000,0.0011,0.0000
1789220006.318,490,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220006.328,491,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220006.338,492,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220006.348,493,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
1789220006.358,494,0.0000,0.0000,0.0000,0.0001,0.0018,0.0000
1789220006.368,495,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220006.378,496,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000
1789220006.388,497,0.0000,0.0000,0.0000,0.0001,0.0033,0.0000
1789220006.398,498,0.0000,0.0000,0.0000,-0.0000,0.0022,0.0000
1789220006.408,499,0.0000,0.0000,0.0000,-0.0001,0.0007,0.0000
1789220006.418,500,0.0000,0.0000,0.0000,-0.0001,0.0003,0.0000
1789220006.428,501,0.0000,0.0000,0.0000,-0.0001,0.0007,0.0000
1789220006.438,502,0.0000,0.0000,0.0000,-0.0001,0.0010,0.0000
1789220006.448,503,0.0000,0.0000,0.0000,-0.0000,0.0018,0.0000
1789220006.458,504,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220006.468,505,0.0000,0.0000,0.0000,0.0001,0.0022,0.0000
1789220006.478,506,0.0000,0.0000,0.0000,0.0001,0.0030,0.0000
1789220006.488,507,0.0000,0.0000,0.0000,-0.0001,0.0026,0.0000
1789220006.498,508,0.0000,0.0000,0.0000,-0.0002,0.0000,0.0000
1789220006.508,509,0.0000,0.0000,0.0000,-0.0001,-0.0011,0.0000
1789220006.518,510,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000
1789220006.528,511,0.0000,0.0000,0.0000,0.0002,0.0042,0.0000
1789220006.538,512,0.0000,0.0000,0.0000,0.0001,0.0042,0.0000
1789220006.548,513,0.0000,0.0000,0.0000,-0.0000,0.0028,0.0000
1789220006.558,514,0.0000,0.0000,0.0000,-0.0001,0.0009,0.0000
1789220006.568,515,0.0000,0.0000,0.0000,-0.0000,0.0001,0.0000
1789220006.578,516,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000
1789220006.588,517,0.0000,0.0000,0.0000,-0.0000,0.0007,0.0000
1789220006.598,518,0.0000,0.0000,0.0000,-0.0001,0.0015,0.0000
1789220006.608,519,0.0000,0.0000,0.0000,-0.0001,0.0031,0.0000
1789220006.618,520,0.0000,0.0000,0.0000,-0.0001,0.0036,0.0000
1789220006.628,521,0.0000,0.0000,0.0000,-0.0000,0.0025,0.0000
1789220006.638,522,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220006.648,523,0.0000,0.0000,0.0000,-0.0000,-0.0011,0.0000
1789220006.658,524,0.0000,0.0000,0.0000,-0.0001,-0.0006,0.0000
1789220006.668,525,0.0000,0.0000,0.0000,-0.0002,-0.0004,0.0000
1789220006.678,526,0.0000,0.0000,0.0000,-0.0000,0.0020,0.0000
1789220006.688,527,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220006.698,528,0.0000,0.0000,0.0000,0.0001,0.0027,0.0000
1789220006.708,529,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000
1789220006.718,530,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220006.728,531,0.0000,0.0000,0.0000,-0.0000,0.0018,0.0000
1789220006.738,532,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220006.748,533,0.0000,0.0000,0.0000,0.0001,0.0019,0.0000
1789220006.758,534,0.0000,0.0000,0.0000,0.0001,0.0017,0.0000
1789220006.768,535,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220006.778,536,0.0000,0.0000,0.0000,-0.0000,0.0008,0.0000
1789220006.788,537,0.0000,0.0000,0.0000,-0.0000,0.0010,0.0000
1789220006.798,538,0.0000,0.0000,0.0000,0.0001,0.0014,0.0000
1789220006.808,539,0.0000,0.0000,0.0000,0.0001,0.0003,0.0000
1789220006.818,540,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000
1789220006.828,541,0.0000,0.0000,0.0000,-0.0001,-0.0002,0.0000
1789220006.838,542,0.0000,0.0000,0.0000,-0.0001,0.0009,0.0000
1789220006.848,543,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220006.858,544,0.0000,0.0000,0.0000,0.0001,0.0021,0.0000
1789220006.868,545,0.0000,0.0000,0.0000,0.0001,0.0020,0.0000
1789220006.878,546,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220006.888,547,0.0000,0.0000,0.0000,0.0001,-0.0004,0.0000
1789220006.898,548,0.0000,0.0000,0.0000,0.0002,-0.0005,0.0000
1789220006.908,549,0.0000,0.0000,0.0000,0.0001,-0.0004,0.0000
1789220006.918,550,0.0000,0.0000,0.0000,0.0001,0.0015,0.0000
1789220006.928,551,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220006.938,552,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220006.948,553,0.0000,0.0000,0.0000,-0.0000,0.0024,0.0000
1789220006.958,554,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220006.968,555,0.0000,0.0000,0.0000,0.0001,0.0017,0.0000
1789220006.978,556,0.0000,0.0000,0.0000,-0.0000,0.0018,0.0000
1789220006.988,557,0.0000,0.0000,0.0000,-0.0001,0.0016,0.0000
1789220006.998,558,0.0000,0.0000,0.0000,-0.0001,0.0026,0.0000
1789220007.008,559,0.0000,0.0000,0.0000,-0.0001,0.0005,0.0000
1789220007.018,560,0.0000,0.0000,0.0000,-0.0000,0.0002,0.0000
1789220007.028,561,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
1789220007.038,562,0.0000,0.0000,0.0000,-0.0000,0.0021,0.0000
1789220007.048,563,0.0000,0.0000,0.0000,-0.0001,0.0015,0.0000
1789220007.058,564,0.0000,0.0000,0.0000,-0.0001,0.0023,0.0000
1789220007.068,565,0.0000,0.0000,0.0000,-0.0001,0.0027,0.0000
1789220007.078,566,0.0000,0.0000,0.0000,0.0001,0.0025,0.0000
1789220007.088,567,0.0000,0.0000,0.0000,0.0002,0.0008,0.0000
1789220007.098,568,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
1789220007.108,569,0.0000,0.0000,0.0000,-0.0000,0.0012,0.0000
1789220007.118,570,0.0000,0.0000,0.0000,-0.0001,0.0013,0.0000
1789220007.128,571,0.0000,0.0000,0.0000,-0.0000,0.0030,0.0000
1789220007.138,572,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220007.148,573,0.0000,0.0000,0.0000,-0.0001,0.0029,0.0000
1789220007.158,574,0.0000,0.0000,0.0000,-0.0002,0.0010,0.0000
1789220007.168,575,0.0000,0.0000,0.0000,-0.0002,0.0010,0.0000
1789220007.178,576,0.0000,0.0000,0.0000,-0.0001,0.0009,0.0000
1789220007.188,577,0.0000,0.0000,0.0000,-0.0001,0.0006,0.0000
1789220007.198,578,0.0000,0.0000,0.0000,-0.0002,0.0008,0.0000
1789220007.208,579,0.0000,0.0000,0.0000,-0.0002,0.0001,0.0000
1789220007.218,580,0.0000,0.0000,0.0000,-0.0001,-0.0003,0.0000
1789220007.228,581,0.0000,0.0000,0.0000,-0.0001,-0.0002,0.0000
1789220007.238,582,0.0000,0.0000,0.0000,-0.0000,-0.0007,0.0000
1789220007.248,583,0.0000,0.0000,0.0000,-0.0001,0.0006,0.0000
1789220007.258,584,0.0000,0.0000,0.0000,-0.0001,-0.0010,0.0000
1789220007.268,585,0.0000,0.0000,0.0000,-0.0001,-0.0004,0.0000
1789220007.278,586,0.0000,0.0000,0.0000,-0.0001,-0.0020,0.0000
1789220007.288,587,0.0000,0.0000,0.0000,-0.0000,0.0010,0.0000
1789220007.298,588,0.0000,0.0000,0.0000,-0.0000,0.0010,0.0000
1789220007.308,589,0.0000,0.0000,0.0000,-0.0000,0.0009,0.0000
1789220007.318,590,0.0000,0.0000,0.0000,-0.0001,0.0001,0.0000
1789220007.328,591,0.0000,0.0000,0.0000,-0.0000,0.0006,0.0000
1789220007.338,592,0.0000,0.0000,0.0000,-0.0001,0.0009,0.0000
1789220007.348,593,0.0000,0.0000,0.0000,-0.0001,0.0010,0.0000
1789220007.358,594,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
1789220007.368,595,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220007.378,596,0.0000,0.0000,0.0000,-0.0001,0.0006,0.0000
1789220007.388,597,0.0000,0.0000,0.0000,-0.0002,0.0022,0.0000
1789220007.398,598,0.0000,0.0000,0.0000,-0.0002,0.0029,0.0000
1789220007.408,599,0.0000,0.0000,0.0000,-0.0001,0.0024,0.0000
1789220007.418,600,0.0000,0.0000,0.0000,0.0001,0.0012,0.0000
1789220007.428,601,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220007.438,602,0.0000,0.0000,0.0000,-0.0001,0.0029,0.0000
1789220007.448,603,0.0000,0.0000,0.0000,-0.0001,0.0022,0.0000
1789220007.458,604,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220007.468,605,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000
1789220007.478,606,0.0000,0.0000,0.0000,0.0001,0.0003,0.0000
1789220007.488,607,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220007.498,608,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220007.508,609,0.0000,0.0000,0.0000,-0.0000,0.0037,0.0000
1789220007.518,610,0.0000,0.0000,0.0000,-0.0001,0.0028,0.0000
1789220007.528,611,0.0000,0.0000,0.0000,-0.0000,0.0027,0.0000
1789220007.538,612,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220007.548,613,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220007.558,614,0.0000,0.0000,0.0000,-0.0000,0.0023,0.0000
1789220007.568,615,0.0000,0.0000,0.0000,-0.0001,0.0023,0.0000
1789220007.578,616,0.0000,0.0000,0.0000,-0.0001,0.0017,0.0000
1789220007.588,617,0.0000,0.0000,0.0000,-0.0000,0.0020,0.0000
1789220007.598,618,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220007.608,619,0.0000,0.0000,0.0000,-0.0000,0.0031,0.0000
1789220007.618,620,0.0000,0.0000,0.0000,-0.0000,0.0008,0.0000
1789220007.628,621,0.0000,0.0000,0.0000,-0.0001,-0.0014,0.0000
1789220007.638,622,0.0000,0.0000,0.0000,0.0000,-0.0013,0.0000
1789220007.648,623,0.0000,0.0000,0.0000,0.0001,-0.0004,0.0000
1789220007.658,624,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220007.668,625,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220007.678,626,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220007.688,627,0.0000,0.0000,0.0000,-0.0000,0.0047,0.0000
1789220007.698,628,0.0000,0.0000,0.0000,-0.0001,0.0038,0.0000
1789220007.708,629,0.0000,0.0000,0.0000,-0.0001,0.0014,0.0000
1789220007.718,630,0.0000,0.0000,0.0000,-0.0001,0.0007,0.0000
1789220007.728,631,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000
1789220007.738,632,0.0000,0.0000,0.0000,0.0001,-0.0012,0.0000
1789220007.748,633,0.0000,0.0000,0.0000,0.0001,-0.0010,0.0000
1789220007.758,634,0.0000,0.0000,0.0000,-0.0000,0.0014,0.0000
1789220007.768,635,0.0000,0.0000,0.0000,-0.0001,0.0013,0.0000
1789220007.778,636,0.0000,0.0000,0.0000,-0.0001,0.0025,0.0000
1789220007.788,637,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220007.798,638,0.0000,0.0000,0.0000,0.0001,0.0031,0.0000
1789220007.808,639,0.0000,0.0000,0.0000,0.0001,0.0039,0.0000
1789220007.818,640,0.0000,0.0000,0.0000,-0.0001,0.0032,0.0000
1789220007.828,641,0.0000,0.0000,0.0000,-0.0000,0.0029,0.0000
1789220007.838,642,0.0000,0.0000,0.0000,-0.0000,0.0010,0.0000
1789220007.848,643,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000
1789220007.858,644,0.0000,0.0000,0.0000,0.0001,0.0016,0.0000
1789220007.868,645,0.0000,0.0000,0.0000,0.0001,0.0025,0.0000
1789220007.878,646,0.0000,0.0000,0.0000,-0.0000,0.0030,0.0000
1789220007.888,647,0.0000,0.0000,0.0000,-0.0001,0.0010,0.0000
1789220007.898,648,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000
1789220007.908,649,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000
1789220007.918,650,0.0000,0.0000,0.0000,0.0001,0.0008,0.0000
1789220007.928,651,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
1789220007.938,652,0.0000,0.0000,0.0000,-0.0001,0.0040,0.0000
1789220007.948,653,0.0000,0.0000,0.0000,-0.0001,0.0021,0.0000
1789220007.958,654,0.0000,0.0000,0.0000,-0.0001,0.0014,0.0000
1789220007.968,655,0.0000,0.0000,0.0000,-0.0000,-0.0006,0.0000
1789220007.978,656,0.0000,0.0000,0.0000,-0.0000,0.0008,0.0000
1789220007.988,657,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220007.998,658,0.0000,0.0000,0.0000,0.0001,0.0016,0.0000
1789220008.008,659,0.0000,0.0000,0.0000,0.0001,0.0017,0.0000
1789220008.018,660,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000
1789220008.028,661,0.0000,0.0000,0.0000,-0.0000,-0.0016,0.0000
1789220008.038,662,0.0000,0.0000,0.0000,-0.0001,-0.0036,0.0000
1789220008.048,663,0.0000,0.0000,0.0000,0.0000,-0.0031,0.0000
1789220008.058,664,0.0000,0.0000,0.0000,0.0001,-0.0013,0.0000
1789220008.068,665,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000
1789220008.078,666,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
1789220008.088,667,0.0000,0.0000,0.0000,-0.0000,-0.0001,0.0000
1789220008.098,668,0.0000,0.0000,0.0000,-0.0000,-0.0001,0.0000
1789220008.108,669,0.0000,0.0000,0.0000,0.0001,0.0012,0.0000
1789220008.118,670,0.0000,0.0000,0.0000,0.0001,0.0022,0.0000
1789220008.128,671,0.0000,0.0000,0.0000,0.0001,0.0028,0.0000
1789220008.138,672,0.0000,0.0000,0.0000,-0.0000,0.0013,0.0000
1789220008.148,673,0.0000,0.0000,0.0000,-0.0002,0.0012,0.0000
1789220008.158,674,0.0000,0.0000,0.0000,-0.0001,0.0025,0.0000
1789220008.168,675,0.0000,0.0000,0.0000,0.0001,0.0025,0.0000
1789220008.178,676,0.0000,0.0000,0.0000,0.0002,0.0013,0.0000
1789220008.188,677,0.0000,0.0000,0.0000,0.0002,0.0001,0.0000
1789220008.198,678,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000
1789220008.208,679,0.0000,0.0000,0.0000,-0.0001,0.0002,0.0000
1789220008.218,680,0.0000,0.0000,0.0000,-0.0001,0.0013,0.0000
1789220008.228,681,0.0000,0.0000,0.0000,0.0001,0.0018,0.0000
1789220008.238,682,0.0000,0.0000,0.0000,0.0002,0.0033,0.0000
1789220008.248,683,0.0000,0.0000,0.0000,0.0001,0.0035,0.0000
1789220008.258,684,0.0000,0.0000,0.0000,-0.0000,0.0038,0.0000
1789220008.268,685,0.0000,0.0000,0.0000,-0.0001,0.0029,0.0000
1789220008.278,686,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220008.288,687,0.0000,0.0000,0.0000,0.0001,0.0017,0.0000
1789220008.298,688,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220008.308,689,0.0000,0.0000,0.0000,-0.0000,0.0017,0.0000
1789220008.318,690,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
1789220008.328,691,0.0000,0.0000,0.0000,0.0001,0.0009,0.0000
1789220008.338,692,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
1789220008.348,693,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000
1789220008.358,694,0.0000,0.0000,0.0000,0.0001,0.0013,0.0000
1789220008.368,695,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220008.378,696,0.0000,0.0000,0.0000,-0.0000,0.0015,0.0000
1789220008.388,697,0.0000,0.0000,0.0000,-0.0000,0.0013,0.0000
1789220008.398,698,0.0000,0.0000,0.0000,-0.0000,-0.0010,0.0000
