frame_idx,wall_time,infer_ms,mode,confidence,x_m,y_m,yaw_deg,curvature,n_points,points_x_min,points_x_max,points_y_min,points_y_max,points_raw,ref_point0_applied,ref_point0_x,raw_y_m,reject_reason,reject_streak,n_left_candidates,n_right_candidates,width_m,left_hit_ratio,left_rms_residual_m,left_c2,left_c1,left_c0,right_hit_ratio,right_rms_residual_m,right_c2,right_c1,right_c0,is_placeholder_homography
11889,1789221203.482,38.281,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,561,0,0,,,,,,,,,,,,False
11890,1789221203.585,40.78,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,562,0,0,,,,,,,,,,,,False
11891,1789221203.684,40.045,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,563,0,0,,,,,,,,,,,,False
11892,1789221203.784,40.107,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,564,0,0,,,,,,,,,,,,False
11893,1789221203.884,39.573,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,565,0,0,,,,,,,,,,,,False
11894,1789221203.986,41.641,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,566,0,0,,,,,,,,,,,,False
11895,1789221204.086,41.621,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,567,0,0,,,,,,,,,,,,False
11896,1789221204.186,41.996,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,568,0,0,,,,,,,,,,,,False
11897,1789221204.287,42.927,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,569,0,0,,,,,,,,,,,,False
11898,1789221204.387,43.256,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,570,0,0,,,,,,,,,,,,False
11899,1789221204.488,43.382,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,571,0,0,,,,,,,,,,,,False
11900,1789221204.587,43.673,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,572,0,0,,,,,,,,,,,,False
11901,1789221204.687,43.454,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,573,0,0,,,,,,,,,,,,False
11902,1789221204.788,44.521,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,574,0,0,,,,,,,,,,,,False
11903,1789221204.887,42.5,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,575,0,0,,,,,,,,,,,,False
11904,1789221204.977,33.408,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,576,0,0,,,,,,,,,,,,False
11905,1789221205.077,33.207,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,577,0,0,,,,,,,,,,,,False
11906,1789221205.178,33.42,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,578,0,0,,,,,,,,,,,,False
11907,1789221205.277,32.84,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,579,0,0,,,,,,,,,,,,False
11908,1789221205.382,37.668,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,580,0,0,,,,,,,,,,,,False
11909,1789221205.478,33.93,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,581,0,0,,,,,,,,,,,,False
11910,1789221205.577,33.425,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,582,0,0,,,,,,,,,,,,False
11911,1789221205.677,32.874,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,583,0,0,,,,,,,,,,,,False
11912,1789221205.778,33.363,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,584,0,0,,,,,,,,,,,,False
11913,1789221205.878,33.814,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,585,0,0,,,,,,,,,,,,False
11914,1789221205.976,31.903,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,586,0,0,,,,,,,,,,,,False
11915,1789221206.077,32.949,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,587,0,0,,,,,,,,,,,,False
11916,1789221206.177,33.23,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,588,0,0,,,,,,,,,,,,False
11917,1789221206.279,33.974,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,589,0,0,,,,,,,,,,,,False
11918,1789221206.377,33.108,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,590,0,0,,,,,,,,,,,,False
11919,1789221206.478,33.988,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,591,0,0,,,,,,,,,,,,False
11920,1789221206.582,36.837,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,592,0,0,,,,,,,,,,,,False
11921,1789221206.676,32.566,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,593,0,0,,,,,,,,,,,,False
11922,1789221206.778,34.236,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,594,0,0,,,,,,,,,,,,False
11923,1789221206.876,32.073,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,595,0,0,,,,,,,,,,,,False
11924,1789221206.978,33.804,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,596,0,0,,,,,,,,,,,,False
11925,1789221207.077,32.942,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,597,0,0,,,,,,,,,,,,False
11926,1789221207.178,33.516,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,598,0,0,,,,,,,,,,,,False
11927,1789221207.277,33.11,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,599,0,0,,,,,,,,,,,,False
11928,1789221207.376,32.553,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,600,0,0,,,,,,,,,,,,False
11929,1789221207.477,32.755,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,601,0,0,,,,,,,,,,,,False
11930,1789221207.577,33.424,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,602,0,0,,,,,,,,,,,,False
11931,1789221207.682,36.575,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,603,0,0,,,,,,,,,,,,False
11932,1789221207.778,32.787,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,604,0,0,,,,,,,,,,,,False
11933,1789221207.878,32.898,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,605,0,0,,,,,,,,,,,,False
11934,1789221207.977,32.937,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,606,0,0,,,,,,,,,,,,False
11935,1789221208.078,34.421,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,607,0,0,,,,,,,,,,,,False
11936,1789221208.183,38.2,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,608,0,0,,,,,,,,,,,,False
11937,1789221208.278,33.964,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,609,0,0,,,,,,,,,,,,False
11938,1789221208.383,38.832,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,610,0,0,,,,,,,,,,,,False
11939,1789221208.483,39.414,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,611,0,0,,,,,,,,,,,,False
11940,1789221208.581,37.748,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,612,0,0,,,,,,,,,,,,False
11941,1789221208.678,33.183,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,613,0,0,,,,,,,,,,,,False
11942,1789221208.782,37.871,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,614,0,0,,,,,,,,,,,,False
11943,1789221208.877,33.086,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,615,0,0,,,,,,,,,,,,False
11944,1789221208.978,33.727,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,616,0,0,,,,,,,,,,,,False
11945,1789221209.078,33.418,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,617,0,0,,,,,,,,,,,,False
11946,1789221209.178,33.562,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,618,0,0,,,,,,,,,,,,False
11947,1789221209.277,33.252,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,619,0,0,,,,,,,,,,,,False
11948,1789221209.377,33.319,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,620,0,0,,,,,,,,,,,,False
11949,1789221209.477,33.168,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,621,0,0,,,,,,,,,,,,False
11950,1789221209.577,32.332,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,622,0,0,,,,,,,,,,,,False
11951,1789221209.678,32.891,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,623,0,0,,,,,,,,,,,,False
11952,1789221209.778,33.89,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,624,0,0,,,,,,,,,,,,False
11953,1789221209.876,32.555,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,625,0,0,,,,,,,,,,,,False
11954,1789221209.984,36.982,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,626,0,0,,,,,,,,,,,,False
11955,1789221210.077,32.996,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,627,0,0,,,,,,,,,,,,False
11956,1789221210.177,32.278,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,628,0,0,,,,,,,,,,,,False
11957,1789221210.278,33.991,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,629,0,0,,,,,,,,,,,,False
11958,1789221210.378,33.823,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,630,0,0,,,,,,,,,,,,False
11959,1789221210.477,33.09,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,631,0,0,,,,,,,,,,,,False
11960,1789221210.578,33.859,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,632,0,0,,,,,,,,,,,,False
11961,1789221210.678,33.559,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,633,0,0,,,,,,,,,,,,False
11962,1789221210.777,32.544,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,634,0,0,,,,,,,,,,,,False
11963,1789221210.878,33.572,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,635,0,0,,,,,,,,,,,,False
11964,1789221210.977,33.151,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,636,0,0,,,,,,,,,,,,False
11965,1789221211.077,32.715,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,637,0,0,,,,,,,,,,,,False
11966,1789221211.178,34.184,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,638,0,0,,,,,,,,,,,,False
11967,1789221211.277,33.312,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,639,0,0,,,,,,,,,,,,False
11968,1789221211.378,33.697,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,640,0,0,,,,,,,,,,,,False
11969,1789221211.477,32.267,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,641,0,0,,,,,,,,,,,,False
11970,1789221211.582,37.995,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,642,0,0,,,,,,,,,,,,False
11971,1789221211.677,32.702,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,643,0,0,,,,,,,,,,,,False
11972,1789221211.778,33.864,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,644,0,0,,,,,,,,,,,,False
11973,1789221211.877,33.413,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,645,0,0,,,,,,,,,,,,False
11974,1789221211.977,32.773,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,646,0,0,,,,,,,,,,,,False
11975,1789221212.078,33.297,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,647,0,0,,,,,,,,,,,,False
11976,1789221212.177,33.339,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,648,0,0,,,,,,,,,,,,False
11977,1789221212.282,37.801,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,649,0,0,,,,,,,,,,,,False
11978,1789221212.377,32.855,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,650,0,0,,,,,,,,,,,,False
11979,1789221212.478,33.32,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,651,0,0,,,,,,,,,,,,False
11980,1789221212.578,33.219,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,652,0,0,,,,,,,,,,,,False
11981,1789221212.677,33.083,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,653,0,0,,,,,,,,,,,,False
11982,1789221212.777,32.987,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,654,0,0,,,,,,,,,,,,False
11983,1789221212.878,34.01,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,655,0,0,,,,,,,,,,,,False
11984,1789221212.977,32.728,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,656,0,0,,,,,,,,,,,,False
11985,1789221213.077,32.442,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,657,0,0,,,,,,,,,,,,False
11986,1789221213.182,37.343,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,658,0,0,,,,,,,,,,,,False
11987,1789221213.277,32.927,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,659,0,0,,,,,,,,,,,,False
11988,1789221213.377,32.785,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,660,0,0,,,,,,,,,,,,False
11989,1789221213.477,33.342,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,661,0,0,,,,,,,,,,,,False
11990,1789221213.577,33.288,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,662,0,0,,,,,,,,,,,,False
11991,1789221213.677,32.94,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,663,0,0,,,,,,,,,,,,False
11992,1789221213.776,32.625,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,664,0,0,,,,,,,,,,,,False
11993,1789221213.882,36.731,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,665,0,0,,,,,,,,,,,,False
11994,1789221213.976,32.568,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,666,0,0,,,,,,,,,,,,False
11995,1789221214.077,33.343,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,667,0,0,,,,,,,,,,,,False
11996,1789221214.177,33.231,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,668,0,0,,,,,,,,,,,,False
11997,1789221214.278,33.646,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,669,0,0,,,,,,,,,,,,False
11998,1789221214.381,37.138,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,670,0,0,,,,,,,,,,,,False
11999,1789221214.477,32.485,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,671,0,0,,,,,,,,,,,,False
12000,1789221214.577,33.08,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,672,0,0,,,,,,,,,,,,False
12001,1789221214.678,32.793,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,673,0,0,,,,,,,,,,,,False
12002,1789221214.778,33.803,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,674,0,0,,,,,,,,,,,,False
12003,1789221214.877,32.821,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,675,0,0,,,,,,,,,,,,False
12004,1789221214.977,33.15,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,676,0,0,,,,,,,,,,,,False
12005,1789221215.078,33.349,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,677,0,0,,,,,,,,,,,,False
12006,1789221215.182,36.985,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,678,0,0,,,,,,,,,,,,False
12007,1789221215.282,36.583,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,679,0,0,,,,,,,,,,,,False
12008,1789221215.378,33.521,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,680,0,0,,,,,,,,,,,,False
12009,1789221215.477,33.446,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,681,0,0,,,,,,,,,,,,False
12010,1789221215.577,32.786,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,682,0,0,,,,,,,,,,,,False
12011,1789221215.682,36.575,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,683,0,0,,,,,,,,,,,,False
12012,1789221215.778,34.309,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,684,0,0,,,,,,,,,,,,False
12013,1789221215.877,32.527,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,685,0,0,,,,,,,,,,,,False
12014,1789221215.977,33.547,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,686,0,0,,,,,,,,,,,,False
12015,1789221216.078,34.007,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,687,0,0,,,,,,,,,,,,False
12016,1789221216.177,33.047,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,688,0,0,,,,,,,,,,,,False
12017,1789221216.277,33.185,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,689,0,0,,,,,,,,,,,,False
12018,1789221216.378,33.6,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,690,0,0,,,,,,,,,,,,False
12019,1789221216.478,32.808,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,691,0,0,,,,,,,,,,,,False
12020,1789221216.582,37.386,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,692,0,0,,,,,,,,,,,,False
12021,1789221216.677,33.293,none,0.0,3.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,3.000:0.000:0.0000:0.0000,False,3.0,,no_fit,693,0,0,,,,,,,,,,,,False
