tick,event_time_ns,gps_x,gps_y,gps_position_valid,gps_track_index,vehicle_speed,vehicle_speed_valid,lane_confidence,gps_cross_track,gps_station_yaw_error,gps_heading_valid,avoid_obstacle_detected,avoid_avoidable,avoid_narrow_gap,avoid_maneuver_done,avoid_v_suggest,avoid_ttc,parking_v_suggest,parking_done,parking_path_blocked,traffic_red_active,traffic_green_active,traffic_stopline_detected,traffic_stop_distance,autonomous_enabled,external_stop,camera_available,gps_fixed_ready,lidar_valid,gps_fix_quality,sensor_alive_mask,front_clearance_m,left_clearance_m,right_clearance_m,lane_age_s,lane_timeout_s,gps_age_s,gps_timeout_s,avoid_age_s,avoid_timeout_s,parking_age_s,parking_timeout_s,recovery_age_s,recovery_timeout_s,avoid_points
8813,1789733988026776935,-15.050490846467,-15.922296265577,1,88,0.87843334674835,1,0,0.025167245417833,-0.3445591032505,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65195536613464,1.7978029251099,0.69128042459488,-1,1,0.092098414897919,0.5,0.15024235844612,0.5,-1,0.5,0,0,1
8814,1789733988036763842,-15.050490846467,-15.922296265577,1,88,0.87865334749222,1,0,0.025167245417833,-0.3445591032505,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65195536613464,1.7978029251099,0.69128042459488,-1,1,0.10208546370268,0.5,0.16022941470146,0.5,-1,0.5,0,0,1
8815,1789733988046738156,-15.050490846467,-15.922296265577,1,88,0.87937986850739,1,0,0.025167245417833,-0.3445591032505,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65195536613464,1.7978029251099,0.69128042459488,-1,1,0.11205960065126,0.5,0.17020355165005,0.5,-1,0.5,0,0,1
8816,1789733988056763101,-15.050490846467,-15.922296265577,1,88,0.88063311576843,1,0,0.025167245417833,-0.3445591032505,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65195536613464,1.7978029251099,0.69128042459488,-1,1,0.12208470702171,0.5,0.18022865056992,0.5,-1,0.5,0,0,1
8817,1789733988066733243,-15.050490846467,-15.922296265577,1,88,0.87991851568222,1,0,0.025167245417833,-0.37593284249306,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65195536613464,1.7978029251099,0.69128042459488,-1,1,0.13205486536026,0.5,0.19019880890846,0.5,-1,0.5,0,0,1
8818,1789733988076734854,-15.050490846467,-15.922296265577,1,88,0.88081854581833,1,0,0.025167245417833,-0.37593284249306,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65195536613464,1.7978029251099,0.59796088933945,-1,1,0.14205598831177,0.5,0.20019993185997,0.5,-1,0.5,0,0,1
8819,1789733988086781296,-15.050490846467,-15.922296265577,1,88,0.88153278827667,1,0,0.025167245417833,-0.37593284249306,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65195536613464,1.7978029251099,0.59796088933945,-1,1,0.15210290253162,0.5,0.21024684607983,0.5,-1,0.5,0,0,1
8820,1789733988096740418,-15.050490846467,-15.922296265577,1,88,0.88209700584412,1,0,0.025167245417833,-0.37593284249306,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65195536613464,1.7978029251099,0.59796088933945,-1,1,0.16206189990044,0.5,0.22020584344864,0.5,-1,0.5,0,0,1
8821,1789733988106732639,-15.050490846467,-15.922296265577,1,88,0.88281404972076,1,0,0.025167245417833,-0.37593284249306,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65195536613464,1.7978029251099,0.59796088933945,-1,1,0.17205417156219,0.5,0.17205417156219,0.5,-1,0.5,0,0,1
8822,1789733988116771372,-15.050490846467,-15.922296265577,1,88,0.88265478610992,1,0,0.025167245417833,-0.37593284249306,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.62015980482101,1.7978029251099,0.59796088933945,-1,1,0.18209290504456,0.5,0.18209290504456,0.5,-1,0.5,0,0,1
8823,1789733988126743530,-15.050490846467,-15.922296265577,1,88,0.88345789909363,1,0,0.025167245417833,-0.37593284249306,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.62015980482101,1.7346793413162,0.59796088933945,-1,1,0.19206495583057,0.5,0.19206495583057,0.5,-1,0.5,0,0,1
8824,1789733988136773006,-15.050490846467,-15.922296265577,1,88,0.88403880596161,1,0,0.025167245417833,-0.37593284249306,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.62015980482101,1.7346793413162,0.59796088933945,-1,1,0.20209458470345,0.5,0.20209459960461,0.5,-1,0.5,0,0,1
8825,1789733988146737872,-15.050490846467,-15.922296265577,1,88,0.88327580690384,1,0,0.025167245417833,-0.37593284249306,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.62015980482101,1.7346793413162,0.59796088933945,-1,1,0.21205921471119,0.5,0.21205922961235,0.5,-1,0.5,0,0,1
8826,1789733988156760440,-15.050490846467,-15.922296265577,1,88,0.88443696498871,1,0,0.025167245417833,-0.37593284249306,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.62015980482101,1.7346793413162,0.59796088933945,-1,1,0.22208200395107,0.5,0.22208200395107,0.5,-1,0.5,0,0,1
8827,1789733988166724129,-15.094764617936,-16.033616265296,1,88,0.88457804918289,1,0,0.068609870970249,-0.40316322445869,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.62015980482101,1.7346793413162,0.59796088933945,-1,1,0.093148164451122,0.5,0.2320454120636,0.5,-1,0.5,0,0,1
8828,1789733988176769468,-15.094764617936,-16.033616265296,1,88,0.88482761383057,1,0,0.068609870970249,-0.40316322445869,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.62015980482101,1.7346793413162,0.57382029294968,-1,1,0.10319369286299,0.5,0.24209095537663,0.5,-1,0.5,0,0,1
8829,1789733988186746341,-15.094764617936,-16.033616265296,1,88,0.88594996929169,1,0,0.068609870970249,-0.40316322445869,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.62015980482101,1.7346793413162,0.57382029294968,-1,1,0.11317053437233,0.5,0.25206777453423,0.5,-1,0.5,0,0,1
8830,1789733988196788392,-15.094764617936,-16.033616265296,1,88,0.88527745008469,1,0,0.068609870970249,-0.40316322445869,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.62015980482101,1.7346793413162,0.57382029294968,-1,1,0.12321253120899,0.5,0.26210978627205,0.5,-1,0.5,0,0,1
8831,1789733988206734869,-15.094764617936,-16.033616265296,1,88,0.88663369417191,1,0,0.068609870970249,-0.40316322445869,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.62015980482101,1.7346793413162,0.57382029294968,-1,1,0.13315895199776,0.5,0.13315877318382,0.5,-1,0.5,0,0,1
8832,1789733988216745892,-15.094764617936,-16.033616265296,1,88,0.88654601573944,1,0,0.068609870970249,-0.40316322445869,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.59914040565491,1.7346793413162,0.57382029294968,-1,1,0.14317008852959,0.5,0.14316990971565,0.5,-1,0.5,0,0,1
8833,1789733988226737766,-15.094764617936,-16.033616265296,1,88,0.88673216104507,1,0,0.068609870970249,-0.40316322445869,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.59914040565491,1.637512087822,0.57382029294968,-1,1,0.15316189825535,0.5,0.15316171944141,0.5,-1,0.5,0,0,1
8834,1789733988236819890,-15.094764617936,-16.033616265296,1,88,0.8874933719635,1,0,0.068609870970249,-0.40316322445869,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.59914040565491,1.637512087822,0.57382029294968,-1,1,0.16324360668659,0.5,0.16324342787266,0.5,-1,0.5,0,0,1
8835,1789733988246741728,-15.094764617936,-16.033616265296,1,88,0.88790798187256,1,0,0.068609870970249,-0.40316322445869,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.59914040565491,1.637512087822,0.57382029294968,-1,1,0.17316587269306,0.5,0.17316569387913,0.5,-1,0.5,0,0,1
8836,1789733988256724982,-15.094764617936,-16.033616265296,1,88,0.88802367448807,1,0,0.068609870970249,-0.40316322445869,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.59914040565491,1.637512087822,0.57382029294968,-1,1,0.18314930796623,0.5,0.1831491291523,0.5,-1,0.5,0,0,1
8837,1789733988266783722,-15.109522541759,-16.144936265806,1,89,0.88915282487869,1,0,0.13347521424294,-0.4257855117321,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.59914040565491,1.637512087822,0.57382029294968,-1,1,0.079864606261253,0.5,0.19320772588253,0.5,-1,0.5,0,0,1
8838,1789733988276735156,-15.109522541759,-16.144936265806,1,89,0.88873654603958,1,0,0.13347521424294,-0.4257855117321,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.59914040565491,1.637512087822,0.55742782354355,-1,1,0.089815855026245,0.5,0.20315897464752,0.5,-1,0.5,0,0,1
8839,1789733988286740626,-15.109522541759,-16.144936265806,1,89,0.88992404937744,1,0,0.13347521424294,-0.4257855117321,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.59914040565491,1.637512087822,0.55742782354355,-1,1,0.099821448326111,0.5,0.21316456794739,0.5,-1,0.5,0,0,1
8840,1789733988296740586,-15.109522541759,-16.144936265806,1,89,0.88959038257599,1,0,0.13347521424294,-0.4257855117321,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.59914040565491,1.637512087822,0.55742782354355,-1,1,0.10982132703066,0.5,0.22316445410252,0.5,-1,0.5,0,0,1
8841,1789733988306803711,-15.109522541759,-16.144936265806,1,89,0.89040195941925,1,0,0.13347521424294,-0.4257855117321,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.59914040565491,1.637512087822,0.55742782354355,-1,1,0.11988431215286,0.5,0.1318593621254,0.5,-1,0.5,0,0,1
8842,1789733988316781631,-15.109522541759,-16.144936265806,1,89,0.89019298553467,1,0,0.13347521424294,-0.4257855117321,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.58768892288208,1.637512087822,0.55742782354355,-1,1,0.12986241281033,0.5,0.14183746278286,0.5,-1,0.5,0,0,1
8843,1789733988326740870,-15.109522541759,-16.144936265806,1,89,0.89026302099228,1,0,0.13347521424294,-0.4257855117321,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.58768892288208,1.6164628267288,0.55742782354355,-1,1,0.13982181251049,0.5,0.15179686248302,0.5,-1,0.5,0,0,1
8844,1789733988336792243,-15.109522541759,-16.144936265806,1,89,0.89070677757263,1,0,0.13347521424294,-0.4257855117321,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.58768892288208,1.6164628267288,0.55742782354355,-1,1,0.14987279474735,0.5,0.16184784471989,0.5,-1,0.5,0,0,1
8845,1789733988346734649,-15.109522541759,-16.144936265806,1,89,0.89068740606308,1,0,0.13347521424294,-0.4257855117321,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.58768892288208,1.6164628267288,0.55742782354355,-1,1,0.15981557965279,0.5,0.17179061472416,0.5,-1,0.5,0,0,1
8846,1789733988356775475,-15.109522541759,-16.144936265806,1,89,0.8910705447197,1,0,0.13347521424294,-0.4257855117321,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.58768892288208,1.6164628267288,0.55742782354355,-1,1,0.16985641419888,0.5,0.18183146417141,0.5,-1,0.5,0,0,1
8847,1789733988366785100,-15.124280465582,-16.256256265525,1,89,0.89159935712814,1,0,0.19930675625801,-0.44475862383842,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.58768892288208,1.6164628267288,0.55742782354355,-1,1,0.055950038135052,0.5,0.19184093177319,0.5,-1,0.5,0,0,1
8848,1789733988376786737,-15.124280465582,-16.256256265525,1,89,0.89182662963867,1,0,0.19930675625801,-0.44475862383842,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.58768892288208,1.6164628267288,0.56374883651733,-1,1,0.065951503813267,0.5,0.2018423974514,0.5,-1,0.5,0,0,1
8849,1789733988386812104,-15.124280465582,-16.256256265525,1,89,0.89230453968048,1,0,0.19930675625801,-0.44475862383842,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.58768892288208,1.6164628267288,0.56374883651733,-1,1,0.075976870954037,0.5,0.21186776459217,0.5,-1,0.5,0,0,1
8850,1789733988396740653,-15.124280465582,-16.256256265525,1,89,0.89213615655899,1,0,0.19930675625801,-0.44475862383842,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.58768892288208,1.6164628267288,0.56374883651733,-1,1,0.085905686020851,0.5,0.22179658710957,0.5,-1,0.5,0,0,1
8851,1789733988406772095,-15.124280465582,-16.256256265525,1,89,0.89258551597595,1,0,0.19930675625801,-0.44475862383842,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.58768892288208,1.6164628267288,0.56374883651733,-1,1,0.095937177538872,0.5,0.13235034048557,0.5,-1,0.5,0,0,1
8852,1789733988416781181,-15.124280465582,-16.256256265525,1,89,0.89286673069,1,0,0.19930675625801,-0.44475862383842,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.6060431599617,1.6164628267288,0.56374883651733,-1,1,0.10594612360001,0.5,0.14235928654671,0.5,-1,0.5,0,0,1
8853,1789733988426739056,-15.124280465582,-16.256256265525,1,89,0.89317297935486,1,0,0.19930675625801,-0.44475862383842,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.6060431599617,1.5643192529678,0.56374883651733,-1,1,0.11590403318405,0.5,0.15231719613075,0.5,-1,0.5,0,0,1
8854,1789733988436810389,-15.124280465582,-16.256256265525,1,89,0.89357399940491,1,0,0.19930675625801,-0.44475862383842,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.6060431599617,1.5643192529678,0.56374883651733,-1,1,0.12597508728504,0.5,0.1623882651329,0.5,-1,0.5,0,0,1
8855,1789733988446737233,-15.124280465582,-16.256256265525,1,89,0.89456397294998,1,0,0.19930675625801,-0.44475862383842,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.6060431599617,1.5643192529678,0.56374883651733,-1,1,0.13590221107006,0.5,0.17231537401676,0.5,-1,0.5,0,0,1
8856,1789733988456787632,-15.124280465582,-16.256256265525,1,89,0.89431411027908,1,0,0.19930675625801,-0.44475862383842,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.6060431599617,1.5643192529678,0.56374883651733,-1,1,0.14595264196396,0.5,0.18236580491066,0.5,-1,0.5,0,0,1
8857,1789733988466781502,-15.153796313228,-16.349022931957,1,89,0.89468252658844,1,0,0.24297800660133,-0.46103978157043,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.6060431599617,1.5643192529678,0.56374883651733,-1,1,0.030915321782231,0.5,0.1923596560955,0.5,-1,0.5,0,0,1
8858,1789733988476802048,-15.153796313228,-16.349022931957,1,89,0.89485090970993,1,0,0.24297800660133,-0.46103978157043,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.6060431599617,1.5643192529678,0.58628296852112,-1,1,0.040935833007097,0.5,0.20238016545773,0.5,-1,0.5,0,0,1
8859,1789733988486775817,-15.153796313228,-16.349022931957,1,89,0.89527422189713,1,0,0.24297800660133,-0.46103978157043,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.6060431599617,1.5643192529678,0.58628296852112,-1,1,0.050909541547298,0.5,0.2123538851738,0.5,-1,0.5,0,0,1
8860,1789733988496774183,-15.153796313228,-16.349022931957,1,89,0.89537221193314,1,0,0.24297800660133,-0.46103978157043,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.6060431599617,1.5643192529678,0.58628296852112,-1,1,0.060908012092113,0.5,0.22235235571861,0.5,-1,0.5,0,0,1
8861,1789733988506777256,-15.153796313228,-16.349022931957,1,89,0.89543741941452,1,0,0.24297800660133,-0.46103978157043,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.6060431599617,1.5643192529678,0.58628296852112,-1,1,0.070910982787609,0.5,0.13278618454933,0.5,-1,0.5,0,0,1
8862,1789733988516784261,-15.153796313228,-16.349022931957,1,89,0.89585244655609,1,0,0.24297800660133,-0.46103978157043,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65304213762283,1.5643192529678,0.58628296852112,-1,1,0.080917984247208,0.5,0.14279317855835,0.5,-1,0.5,0,0,1
8863,1789733988526782201,-15.153796313228,-16.349022931957,1,89,0.89593142271042,1,0,0.24297800660133,-0.46103978157043,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65304213762283,1.5175119638443,0.58628296852112,-1,1,0.090916015207767,0.5,0.15279121696949,0.5,-1,0.5,0,0,1
8864,1789733988536791660,-15.153796313228,-16.349022931957,1,89,0.89582479000092,1,0,0.24297800660133,-0.46103978157043,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65304213762283,1.5175119638443,0.58628296852112,-1,1,0.10092563182116,0.5,0.16280081868172,0.5,-1,0.5,0,0,1
8865,1789733988546764539,-15.153796313228,-16.349022931957,1,89,0.89576137065887,1,0,0.24297800660133,-0.46103978157043,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65304213762283,1.5175119638443,0.58628296852112,-1,1,0.11089827120304,0.5,0.17277346551418,0.5,-1,0.5,0,0,1
8866,1789733988556739196,-15.153796313228,-16.349022931957,1,89,0.89661395549774,1,0,0.24297800660133,-0.46103978157043,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65304213762283,1.5175119638443,0.58628296852112,-1,1,0.12087304890156,0.5,0.1827482432127,0.5,-1,0.5,0,0,1
8867,1789733988566784672,-15.183312160874,-16.478896265754,1,90,0.89572310447693,1,0,0.31256690621376,-0.47231197357178,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65304213762283,1.5175119638443,0.58628296852112,-1,1,0.012199450284243,0.5,0.19279330968857,0.5,-1,0.5,0,0,1
8868,1789733988576781929,-15.183312160874,-16.478896265754,1,90,0.89656680822372,1,0,0.31256690621376,-0.47231197357178,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65304213762283,1.5175119638443,0.59583801031113,-1,1,0.022197084501386,0.5,0.20279094576836,0.5,-1,0.5,0,0,1
8869,1789733988586799947,-15.183312160874,-16.478896265754,1,90,0.89646071195602,1,0,0.31256690621376,-0.47231197357178,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65304213762283,1.5175119638443,0.59583801031113,-1,1,0.032214980572462,0.5,0.21280884742737,0.5,-1,0.5,0,0,1
8870,1789733988596740813,-15.183312160874,-16.478896265754,1,90,0.89768940210342,1,0,0.31256690621376,-0.47231197357178,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65304213762283,1.5175119638443,0.59583801031113,-1,1,0.042156003415585,0.5,0.22274987399578,0.5,-1,0.5,0,0,1
8871,1789733988606781021,-15.183312160874,-16.478896265754,1,90,0.8974277973175,1,0,0.31256690621376,-0.47231197357178,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.65304213762283,1.5175119638443,0.59583801031113,-1,1,0.052196145057678,0.5,0.13320714235306,0.5,-1,0.5,0,0,1
8872,1789733988616727647,-15.183312160874,-16.478896265754,1,90,0.89680975675583,1,0,0.31256690621376,-0.47231197357178,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.72403961420059,1.5175119638443,0.59583801031113,-1,1,0.062142942100763,0.5,0.14315395057201,0.5,-1,0.5,0,0,1
8873,1789733988626732666,-15.183312160874,-16.478896265754,1,90,0.89805996417999,1,0,0.31256690621376,-0.47231197357178,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.72403961420059,1.4584938287735,0.59583801031113,-1,1,0.072147957980633,0.5,0.15315896272659,0.5,-1,0.5,0,0,1
8874,1789733988636769626,-15.183312160874,-16.478896265754,1,90,0.8981346487999,1,0,0.31256690621376,-0.47231197357178,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.72403961420059,1.4584938287735,0.59583801031113,-1,1,0.082184940576553,0.5,0.16319595277309,0.5,-1,0.5,0,0,1
8875,1789733988646786012,-15.183312160874,-16.478896265754,1,90,0.89939320087433,1,0,0.31256690621376,-0.47231197357178,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.72403961420059,1.4584938287735,0.59583801031113,-1,1,0.09220115095377,0.5,0.17321215569973,0.5,-1,0.5,0,0,1
8876,1789733988656795938,-15.183312160874,-16.478896265754,1,90,0.89818197488785,1,0,0.31256690621376,-0.47231197357178,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.72403961420059,1.4584938287735,0.59583801031113,-1,1,0.10221096128225,0.5,0.18322196602821,0.5,-1,0.5,0,0,1
8877,1789733988666733724,-15.183312160874,-16.478896265754,1,90,0.89917880296707,1,0,0.31256690621376,-0.47092604637146,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.72403961420059,1.4584938287735,0.59583801031113,-1,1,0.11214893311262,0.5,0.19315993785858,0.5,-1,0.5,0,0,1
8878,1789733988676744360,-15.183312160874,-16.478896265754,1,90,0.89956998825073,1,0,0.31256690621376,-0.47092604637146,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.72403961420059,1.4584938287735,0.60108596086502,-1,1,0.1221594363451,0.5,0.20317043364048,0.5,-1,0.5,0,0,1
8879,1789733988686773633,-15.183312160874,-16.478896265754,1,90,0.89875119924545,1,0,0.31256690621376,-0.47092604637146,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.72403961420059,1.4584938287735,0.60108596086502,-1,1,0.13218887150288,0.5,0.21319988369942,0.5,-1,0.5,0,0,1
8880,1789733988696738807,-15.183312160874,-16.478896265754,1,90,0.89964020252228,1,0,0.31256690621376,-0.47092604637146,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.72403961420059,1.4584938287735,0.60108596086502,-1,1,0.14215397834778,0.5,0.22316497564316,0.5,-1,0.5,0,0,1
8881,1789733988706750606,-15.183312160874,-16.478896265754,1,90,0.89948391914368,1,0,0.31256690621376,-0.47092604637146,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.72403961420059,1.4584938287735,0.60108596086502,-1,1,0.15216572582722,0.5,0.15216559171677,0.5,-1,0.5,0,0,1
8882,1789733988716740641,-15.183312160874,-16.478896265754,1,90,0.9001841545105,1,0,0.31256690621376,-0.47092604637146,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.7761834859848,1.4584938287735,0.60108596086502,-1,1,0.16215574741364,0.5,0.16215561330318,0.5,-1,0.5,0,0,1
8883,1789733988726739194,-15.183312160874,-16.478896265754,1,90,0.89971917867661,1,0,0.31256690621376,-0.47092604637146,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.7761834859848,1.4288284778595,0.60108596086502,-1,1,0.17215430736542,0.5,0.17215417325497,0.5,-1,0.5,0,0,1
8884,1789733988736775284,-15.183312160874,-16.478896265754,1,90,0.90004390478134,1,0,0.31256690621376,-0.47092604637146,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.7761834859848,1.4288284778595,0.60108596086502,-1,1,0.18219062685966,0.5,0.18219047784805,0.5,-1,0.5,0,0,1
8885,1789733988746768388,-15.183312160874,-16.478896265754,1,90,0.90078443288803,1,0,0.31256690621376,-0.47092604637146,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.7761834859848,1.4288284778595,0.60108596086502,-1,1,0.19218342006207,0.5,0.19218328595161,0.5,-1,0.5,0,0,1
8886,1789733988756788330,-15.183312160874,-16.478896265754,1,90,0.90004414319992,1,0,0.31256690621376,-0.47092604637146,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.7761834859848,1.4288284778595,0.60108596086502,-1,1,0.20220348238945,0.5,0.202203348279,0.5,-1,0.5,0,0,1
8887,1789733988766729625,-15.198070084697,-16.571662932186,1,90,0.90112513303757,1,0,0.36537903547287,-0.466427475214,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.7761834859848,1.4288284778595,0.60108596086502,-1,1,0.077825084328651,0.5,0.21214482188225,0.5,-1,0.5,0,0,1
8888,1789733988776751848,-15.198070084697,-16.571662932186,1,90,0.90140002965927,1,0,0.36537903547287,-0.466427475214,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.7761834859848,1.4288284778595,0.59835302829742,-1,1,0.087847083806992,0.5,0.22216682136059,0.5,-1,0.5,0,0,1
8889,1789733988786806265,-15.198070084697,-16.571662932186,1,90,0.90142267942429,1,0,0.36537903547287,-0.466427475214,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.7761834859848,1.4288284778595,0.59835302829742,-1,1,0.097901098430157,0.5,0.23222082853317,0.5,-1,0.5,0,0,1
8890,1789733988796738913,-15.198070084697,-16.571662932186,1,90,0.90209114551544,1,0,0.36537903547287,-0.466427475214,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.7761834859848,1.4288284778595,0.59835302829742,-1,1,0.10783421993256,0.5,0.24215395748615,0.5,-1,0.5,0,0,1
8891,1789733988806772730,-15.198070084697,-16.571662932186,1,90,0.90228742361069,1,0,0.36537903547287,-0.466427475214,1,1,1,0,0,1,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,0.7761834859848,1.4288284778595,0.59835302829742,-1,1,0.11786805838346,0.5,0.13409604132175,0.5,-1,0.5,0,0,1
