stamp_s,lat,lon,quality,idx,cross_track_m,at_end,fix_age_s,heading_deg,heading_src,imu_yaw_deg,offset_deg,go,route_index,route_id,sequence_id,route_connecting,station_m,station_window_low_m,station_window_high_m,station_v_ref,station_sample_time_s,preview_requested_station_m,preview_station_m,preview_index,preview_snapped
1789734011.463,37.3036070,127.9068593,4,166,0.108,0,0.020,-99.5,융합,28.8,-128.3,1,0,04,14378461398811817291,0,41.316321,40.586655,41.886655,1.000000,0.100000,43.816321,43.816321,176,0
1789734011.563,37.3036070,127.9068593,4,166,0.108,0,0.120,-97.7,융합,30.6,-128.3,1,0,04,14378461398811817291,0,41.316321,40.586655,41.886655,1.000000,0.100000,43.816321,43.816321,176,0
1789734011.663,37.3036058,127.9068592,4,166,0.188,0,0.095,-96.7,융합,31.6,-128.3,1,0,04,14378461398811817291,0,41.424393,40.666321,41.966321,1.000000,0.100000,43.924393,43.909026,176,1
1789734011.763,37.3036047,127.9068592,4,166,0.276,0,0.069,-96.7,융합,31.6,-128.3,1,0,04,14378461398811817291,0,41.519628,40.774393,42.074393,1.000000,0.100000,44.019628,44.019628,176,0
1789734011.863,37.3036037,127.9068590,4,167,0.341,0,0.041,-97.3,융합,31.0,-128.3,1,0,04,14378461398811817291,0,41.611293,40.869628,42.169628,1.000000,0.100000,44.111293,44.111293,177,0
1789734011.963,37.3036025,127.9068587,4,167,0.410,0,0.030,-98.4,융합,29.9,-128.3,1,0,04,14378461398811817291,0,41.714869,40.961293,42.261293,1.000000,0.100000,44.214869,44.214869,177,0
1789734012.063,37.3036025,127.9068587,4,167,0.410,0,0.130,-100.3,융합,28.0,-128.3,1,0,04,14378461398811817291,0,41.714869,40.961293,42.261293,1.000000,0.100000,44.214869,44.214869,177,0
1789734012.163,37.3036015,127.9068585,4,168,0.477,0,0.085,-102.6,융합,25.7,-128.3,1,0,04,14378461398811817291,0,41.804636,41.064869,42.364869,1.000000,0.100000,44.304636,44.304636,178,0
1789734012.263,37.3036003,127.9068582,4,168,0.547,0,0.058,-105.3,융합,23.0,-128.3,1,0,04,14378461398811817291,0,41.933670,41.154636,42.454636,1.000000,0.100000,44.433670,44.409226,178,1
1789734012.364,37.3035993,127.9068575,4,169,0.579,0,0.052,-107.9,융합,20.4,-128.3,1,0,04,14378461398811817291,0,42.055437,41.283670,42.583670,1.000000,0.100000,44.555437,44.555437,179,0
1789734012.463,37.3035983,127.9068568,4,169,0.612,0,0.020,-110.9,융합,17.4,-128.3,1,0,04,14378461398811817291,0,42.161538,41.405437,42.705437,1.000000,0.100000,44.661538,44.662775,179,1
1789734012.563,37.3035983,127.9068568,4,169,0.612,0,0.120,-114.3,융합,14.0,-128.3,1,0,04,14378461398811817291,0,42.161538,41.405437,42.705437,1.000000,0.100000,44.661538,44.662775,179,1
1789734012.663,37.3035975,127.9068562,4,169,0.634,0,0.095,-117.8,융합,10.6,-128.3,1,0,04,14378461398811817291,0,42.269158,41.511538,42.811538,1.000000,0.100000,44.769158,44.769158,179,0
1789734012.763,37.3035965,127.9068553,4,170,0.659,0,0.068,-121.3,융합,7.0,-128.3,1,0,04,14378461398811817291,0,42.400363,41.619158,42.919158,1.000000,0.100000,44.900363,44.909406,180,1
1789734012.863,37.3035957,127.9068543,4,171,0.658,0,0.045,-124.7,융합,3.6,-128.3,1,0,04,14378461398811817291,0,42.543460,41.750363,43.050363,1.000000,0.100000,45.043460,45.043460,181,0
1789734012.963,37.3035948,127.9068533,4,171,0.657,0,0.022,-128.0,융합,0.3,-128.3,1,0,04,14378461398811817291,0,42.660384,41.893460,43.193460,1.000000,0.100000,45.160384,45.162956,181,1
1789734013.063,37.3035948,127.9068533,4,171,0.657,0,0.122,-131.4,융합,-3.1,-128.3,1,0,04,14378461398811817291,0,42.660384,41.893460,43.193460,1.000000,0.100000,45.160384,45.162956,181,1
1789734013.163,37.3035940,127.9068523,4,171,0.658,0,0.087,-135.1,융합,-6.8,-128.3,1,0,04,14378461398811817291,0,42.785132,42.010384,43.310384,1.000000,0.100000,45.285132,45.285132,181,0
1789734013.263,37.3035935,127.9068512,4,172,0.623,0,0.068,-138.8,융합,-10.5,-128.3,1,0,04,14378461398811817291,0,42.897120,42.135132,43.435132,1.000000,0.100000,45.397120,45.410402,182,1
1789734013.363,37.3035928,127.9068498,4,173,0.587,0,0.046,-142.0,융합,-13.7,-128.3,1,0,04,14378461398811817291,0,43.047769,42.247120,43.547120,1.000000,0.100000,45.547769,45.547769,183,0
1789734013.463,37.3035923,127.9068485,4,173,0.538,0,0.020,-145.3,융합,-17.0,-128.3,1,0,04,14378461398811817291,0,43.161380,42.397769,43.697769,1.000000,0.100000,45.661380,45.663156,183,1
1789734013.563,37.3035923,127.9068485,4,173,0.538,0,0.120,-148.3,융합,-20.0,-128.3,1,0,04,14378461398811817291,0,43.161380,42.397769,43.697769,1.000000,0.100000,45.661380,45.663156,183,1
1789734013.663,37.3035918,127.9068473,4,173,0.504,0,0.097,-151.3,융합,-23.0,-128.3,1,0,04,14378461398811817291,0,43.265509,42.511380,43.811380,1.000000,0.100000,45.765509,45.765509,183,0
1789734013.763,37.3035913,127.9068460,4,174,0.458,0,0.072,-154.2,융합,-25.9,-128.3,1,0,04,14378461398811817291,0,43.387945,42.615509,43.915509,1.000000,0.100000,45.887945,45.910602,184,1
1789734013.863,37.3035912,127.9068445,4,174,0.374,0,0.049,-156.7,융합,-28.4,-128.3,1,0,04,14378461398811817291,0,43.505013,42.737945,44.037945,1.000000,0.100000,46.005013,46.005013,184,0
1789734013.963,37.3035908,127.9068432,4,175,0.313,0,0.018,-158.8,융합,-30.5,-128.3,1,0,04,14378461398811817291,0,43.612495,42.855013,44.155013,1.000000,0.100000,46.112495,46.112495,185,0
1789734014.063,37.3035908,127.9068432,4,175,0.313,0,0.118,-160.9,융합,-32.6,-128.3,1,0,04,14378461398811817291,0,43.612495,42.855013,44.155013,1.000000,0.100000,46.112495,46.112495,185,0
1789734014.163,37.3035907,127.9068417,4,175,0.228,0,0.072,-163.0,융합,-34.7,-128.3,1,0,04,14378461398811817291,0,43.716406,42.962495,44.262495,1.000000,0.100000,46.216406,46.216406,185,0
1789734014.263,37.3035903,127.9068403,4,176,0.167,0,0.054,-164.0,융합,-35.7,-128.3,1,0,04,14378461398811817291,0,43.823889,43.066406,44.366406,1.000000,0.100000,46.323889,46.323889,186,0
1789734014.363,37.3035900,127.9068388,4,176,0.095,0,0.049,-164.9,융합,-36.6,-128.3,1,0,04,14378461398811817291,0,43.938683,43.173889,44.473889,1.000000,0.100000,46.438683,46.438683,186,0
1789734014.463,37.3035900,127.9068373,4,176,0.001,0,0.025,-164.7,융합,-36.4,-128.3,1,0,04,14378461398811817291,0,44.031746,43.288683,44.588683,1.000000,0.100000,46.531746,46.531746,186,0
1789734014.563,37.3035895,127.9068362,4,177,0.034,0,0.005,-164.1,융합,-35.8,-128.3,1,0,04,14378461398811817291,0,44.143842,43.381746,44.681746,1.000000,0.100000,46.643842,46.658228,187,1
1789734014.663,37.3035895,127.9068362,4,177,0.034,0,0.105,-162.8,융합,-34.5,-128.3,1,0,04,14378461398811817291,0,44.143842,43.381746,44.681746,1.000000,0.100000,46.643842,46.658228,187,1
1789734014.763,37.3035892,127.9068347,4,177,0.106,0,0.078,-160.8,융합,-32.5,-128.3,1,0,04,14378461398811817291,0,44.260385,43.493842,44.793842,1.000000,0.100000,46.760385,46.760385,187,0
1789734014.863,37.3035888,127.9068333,4,178,0.167,0,0.045,-159.1,융합,-30.8,-128.3,1,0,04,14378461398811817291,0,44.367868,43.610385,44.910385,1.000000,0.100000,46.867868,46.867868,188,0
1789734014.963,37.3035882,127.9068322,4,178,0.190,0,0.025,-157.2,융합,-28.9,-128.3,1,0,04,14378461398811817291,0,44.497427,43.717868,45.017868,1.000000,0.100000,46.997427,46.997427,188,0
1789734015.063,37.3035882,127.9068322,4,178,0.190,0,0.125,-155.2,융합,-26.9,-128.3,1,0,04,14378461398811817291,0,44.497427,43.717868,45.017868,1.000000,0.100000,46.997427,46.997427,188,0
1789734015.163,37.3035877,127.9068308,4,179,0.236,0,0.091,-152.9,융합,-24.6,-128.3,1,0,04,14378461398811817291,0,44.619723,43.847427,45.147427,1.000000,0.100000,47.119723,47.119723,189,0
1789734015.263,37.3035872,127.9068297,4,179,0.272,0,0.076,-150.8,융합,-22.5,-128.3,1,0,04,14378461398811817291,0,44.725587,43.969723,45.269723,1.000000,0.100000,47.225587,47.225587,189,0
1789734015.363,37.3035865,127.9068283,4,180,0.308,0,0.049,-149.0,융합,-20.7,-128.3,1,0,04,14378461398811817291,0,44.860390,44.075587,45.375587,1.000000,0.100000,47.360390,47.360390,190,0
1789734015.463,37.3035857,127.9068273,4,180,0.308,0,0.026,-147.1,융합,-18.8,-128.3,1,0,04,14378461398811817291,0,44.995583,44.210390,45.510390,1.000000,0.100000,47.495583,47.495583,190,0
1789734015.563,37.3035850,127.9068262,4,181,0.330,0,0.005,-145.3,융합,-17.0,-128.3,1,0,04,14378461398811817291,0,45.120848,44.345583,45.645583,1.000000,0.100000,47.620848,47.620848,191,0
1789734015.663,37.3035850,127.9068262,4,181,0.330,0,0.105,-143.6,융합,-15.3,-128.3,1,0,04,14378461398811817291,0,45.120848,44.345583,45.645583,1.000000,0.100000,47.620848,47.620848,191,0
1789734015.764,37.3035843,127.9068250,4,181,0.354,0,0.070,-142.0,융합,-13.7,-128.3,1,0,04,14378461398811817291,0,45.237075,44.470848,45.770848,1.000000,0.100000,47.737075,47.737075,191,0
1789734015.863,37.3035835,127.9068242,4,182,0.345,0,0.040,-140.6,융합,-12.3,-128.3,1,0,04,14378461398811817291,0,45.355270,44.587075,45.887075,1.000000,0.100000,47.855270,47.855270,192,0
1789734015.963,37.3035828,127.9068230,4,182,0.368,0,0.021,-139.2,융합,-10.9,-128.3,1,0,04,14378461398811817291,0,45.490521,44.705270,46.005270,1.000000,0.100000,47.990521,47.990521,192,0
1789734016.063,37.3035828,127.9068230,4,182,0.368,0,0.121,-138.1,융합,-9.8,-128.3,1,0,04,14378461398811817291,0,45.490521,44.705270,46.005270,1.000000,0.100000,47.990521,47.990521,192,0
1789734016.163,37.3035820,127.9068220,4,183,0.366,0,0.079,-137.0,융합,-8.7,-128.3,1,0,04,14378461398811817291,0,45.618751,44.840521,46.140521,1.000000,0.100000,48.118751,48.118751,193,0
1789734016.263,37.3035812,127.9068210,4,183,0.367,0,0.070,-136.0,융합,-7.7,-128.3,1,0,04,14378461398811817291,0,45.736493,44.968751,46.268751,1.000000,0.100000,48.236493,48.236493,193,0
1789734016.363,37.3035803,127.9068200,4,184,0.369,0,0.046,-135.2,융합,-6.9,-128.3,1,0,04,14378461398811817291,0,45.864722,45.086493,46.386493,1.000000,0.100000,48.364722,48.364722,194,0
1789734016.463,37.3035795,127.9068192,4,184,0.358,0,0.028,-134.4,융합,-6.1,-128.3,1,0,04,14378461398811817291,0,45.992103,45.214722,46.514722,1.000000,0.100000,48.492103,48.492103,194,0
1789734016.563,37.3035787,127.9068182,4,185,0.356,0,0.001,-133.7,융합,-5.4,-128.3,1,0,04,14378461398811817291,0,46.120339,45.342103,46.642103,1.000000,0.100000,48.620339,48.620339,195,0
1789734016.663,37.3035787,127.9068182,4,185,0.356,0,0.101,-133.2,융합,-4.9,-128.3,1,0,04,14378461398811817291,0,46.120339,45.342103,46.642103,1.000000,0.100000,48.620339,48.620339,195,0
1789734016.763,37.3035778,127.9068173,4,185,0.346,0,0.075,-132.8,융합,-4.5,-128.3,1,0,04,14378461398811817291,0,46.230488,45.470339,46.770339,1.000000,0.100000,48.730488,48.730488,195,0
1789734016.863,37.3035770,127.9068163,4,186,0.347,0,0.050,-132.4,융합,-4.1,-128.3,1,0,04,14378461398811817291,0,46.358723,45.580488,46.880488,1.000000,0.100000,48.858723,48.858723,196,0
1789734016.963,37.3035762,127.9068155,4,186,0.338,0,0.026,-131.8,융합,-3.8,-128.0,1,0,04,14378461398811817291,0,46.475853,45.708723,47.008723,1.000000,0.100000,48.975853,48.975853,196,0
1789734017.063,37.3035762,127.9068155,4,186,0.338,0,0.126,-131.9,융합,-3.9,-128.0,1,0,04,14378461398811817291,0,46.475853,45.708723,47.008723,1.000000,0.100000,48.975853,48.975853,196,0
1789734017.163,37.3035753,127.9068147,4,187,0.329,0,0.088,-132.7,융합,-4.4,-128.4,1,0,04,14378461398811817291,0,46.594049,45.825853,47.125853,1.000000,0.100000,49.094049,49.094049,197,0
1789734017.263,37.3035745,127.9068137,4,187,0.329,0,0.073,-133.7,융합,-5.4,-128.4,1,0,04,14378461398811817291,0,46.730735,45.944049,47.244049,1.000000,0.100000,49.230735,49.230735,197,0
1789734017.363,37.3035738,127.9068127,4,188,0.341,0,0.051,-134.8,융합,-6.4,-128.4,1,0,04,14378461398811817291,0,46.845693,46.080735,47.380735,1.000000,0.100000,49.345693,49.345693,198,0
1789734017.463,37.3035730,127.9068117,4,188,0.341,0,0.027,-135.8,융합,-7.4,-128.4,1,0,04,14378461398811817291,0,46.966262,46.195693,47.495693,1.000000,0.100000,49.466262,49.466262,198,0
1789734017.563,37.3035723,127.9068105,4,189,0.366,0,0.003,-136.7,융합,-8.3,-128.4,1,0,04,14378461398811817291,0,47.090998,46.316262,47.616262,1.000000,0.100000,49.590998,49.590998,199,0
1789734017.663,37.3035723,127.9068105,4,189,0.366,0,0.103,-136.9,융합,-8.5,-128.4,1,0,04,14378461398811817291,0,47.090998,46.316262,47.616262,1.000000,0.100000,49.590998,49.590998,199,0
1789734017.763,37.3035717,127.9068095,4,189,0.379,0,0.077,-136.3,융합,-7.9,-128.4,1,0,04,14378461398811817291,0,47.214214,46.440998,47.740998,1.000000,0.100000,49.714214,49.714214,199,0
1789734017.863,37.3035708,127.9068085,4,190,0.377,0,0.049,-135.7,융합,-7.4,-128.4,1,0,04,14378461398811817291,0,47.342450,46.564214,47.864214,1.000000,0.100000,49.842450,49.842450,200,0
1789734017.963,37.3035700,127.9068073,4,190,0.388,0,0.028,-135.0,융합,-6.6,-128.4,1,0,04,14378461398811817291,0,47.471077,46.692450,47.992450,1.000000,0.100000,49.971077,49.971077,200,0
1789734018.063,37.3035700,127.9068073,4,190,0.388,0,0.128,-133.7,융합,-5.3,-128.4,1,0,04,14378461398811817291,0,47.471077,46.692450,47.992450,1.000000,0.100000,49.971077,49.971077,200,0
1789734018.163,37.3035692,127.9068065,4,191,0.379,0,0.088,-131.8,융합,-3.5,-128.4,1,0,04,14378461398811817291,0,47.589273,46.821077,48.121077,1.000000,0.100000,50.089273,50.089273,201,0
1789734018.264,37.3035683,127.9068057,4,191,0.368,0,0.076,-129.9,융합,-1.6,-128.4,1,0,04,14378461398811817291,0,47.718063,46.939273,48.239273,1.000000,0.100000,50.218063,50.218063,201,0
1789734018.363,37.3035673,127.9068048,4,192,0.343,0,0.056,-128.0,융합,0.3,-128.4,1,0,04,14378461398811817291,0,47.849190,47.068063,48.368063,1.000000,0.100000,50.349190,50.349190,202,0
1789734018.463,37.3035665,127.9068040,4,192,0.335,0,0.025,-126.1,융합,2.3,-128.4,1,0,04,14378461398811817291,0,47.912158,47.199190,48.499190,1.000000,0.100000,50.412158,50.416902,202,1
1789734018.563,37.3035665,127.9068040,4,192,0.335,0,0.125,-124.0,융합,4.4,-128.4,1,0,04,14378461398811817291,0,47.912158,47.199190,48.499190,1.000000,0.100000,50.412158,50.416902,202,1
1789734018.663,37.3035655,127.9068033,4,192,0.333,0,0.100,-121.5,융합,6.8,-128.4,1,0,04,14378461398811817291,0,47.993836,47.262158,48.562158,1.000000,0.100000,50.493836,50.493836,202,0
1789734018.763,37.3035645,127.9068028,4,193,0.321,0,0.075,-119.0,융합,9.4,-128.4,1,0,04,14378461398811817291,0,48.113031,47.343836,48.643836,1.000000,0.100000,50.613031,50.613031,203,0
1789734018.863,37.3035635,127.9068022,4,193,0.332,0,0.049,-116.8,융합,11.5,-128.4,1,0,04,14378461398811817291,0,48.163766,47.463031,48.763031,1.000000,0.100000,50.663766,50.667503,203,1
1789734018.963,37.3035625,127.9068015,4,193,0.361,0,0.027,-114.5,융합,13.9,-128.4,1,0,04,14378461398811817291,0,48.286232,47.513766,48.813766,1.000000,0.100000,50.786232,50.786232,203,0
1789734019.063,37.3035625,127.9068015,4,193,0.361,0,0.127,-112.2,융합,16.1,-128.4,1,0,04,14378461398811817291,0,48.286232,47.513766,48.813766,1.000000,0.100000,50.786232,50.786232,203,0
1789734019.163,37.3035613,127.9068013,4,194,0.343,0,0.090,-110.0,융합,18.3,-128.4,1,0,04,14378461398811817291,0,48.412275,47.636232,48.936232,1.000000,0.100000,50.912275,50.920755,204,1
1789734019.263,37.3035603,127.9068008,4,194,0.370,0,0.082,-107.8,융합,20.6,-128.4,1,0,04,14378461398811817291,0,48.495260,47.762275,49.062275,1.000000,0.100000,50.995260,51.002753,205,1
1789734019.363,37.3035592,127.9068008,4,195,0.351,0,0.048,-105.5,융합,22.9,-128.4,1,0,04,14378461398811817291,0,48.623820,47.845260,49.145260,1.000000,0.100000,51.002753,51.002753,205,1
1789734019.463,37.3035582,127.9068003,4,195,0.382,0,0.020,-103.5,융합,24.8,-128.4,1,0,04,14378461398811817291,0,48.726505,47.973820,49.273820,1.000000,0.100000,51.002753,51.002753,205,1
1789734019.563,37.3035582,127.9068003,4,195,0.382,0,0.120,-101.7,융합,26.6,-128.4,1,0,04,14378461398811817291,0,48.726505,47.973820,49.273820,1.000000,0.100000,51.002753,51.002753,205,1
1789734019.663,37.3035570,127.9068003,4,196,0.368,0,0.098,-100.0,융합,28.4,-128.4,1,0,04,14378461398811817291,0,48.855647,48.076505,49.376505,1.000000,0.100000,51.002753,51.002753,205,1
1789734019.763,37.3035560,127.9068002,4,196,0.373,0,0.075,-98.3,융합,30.0,-128.4,1,0,04,14378461398811817291,0,48.954683,48.205647,49.505647,1.000000,0.100000,51.002753,51.002753,205,1
1789734019.863,37.3035548,127.9068002,4,197,0.364,0,0.050,-96.9,융합,31.5,-128.4,1,0,04,14378461398811817291,0,49.084233,48.304683,49.604683,1.000000,0.100000,51.002753,51.002753,205,1
1789734019.963,37.3035537,127.9068002,4,197,0.357,0,0.028,-95.7,융합,32.7,-128.4,1,0,04,14378461398811817291,0,49.188655,48.434233,49.734233,1.000000,0.100000,51.002753,51.002753,205,1
1789734020.063,37.3035537,127.9068002,4,197,0.357,0,0.128,-94.6,융합,33.7,-128.4,1,0,04,14378461398811817291,0,49.188655,48.434233,49.734233,1.000000,0.100000,51.002753,51.002753,205,1
1789734020.163,37.3035525,127.9068000,4,198,0.372,0,0.100,-93.8,융합,34.6,-128.4,1,0,04,14378461398811817291,0,49.318529,48.538655,49.838655,1.000000,0.100000,51.002753,51.002753,205,1
1789734020.263,37.3035515,127.9068000,4,198,0.372,0,0.069,-93.1,융합,35.3,-128.4,1,0,04,14378461398811817291,0,49.429849,48.668529,49.968529,1.000000,0.100000,51.002753,51.002753,205,1
1789734020.363,37.3035503,127.9068000,4,199,0.372,0,0.048,-92.6,융합,35.8,-128.4,1,0,04,14378461398811817291,0,49.559722,48.779849,50.079849,1.000000,0.100000,51.002753,51.002753,205,1
1789734020.463,37.3035493,127.9068000,4,199,0.372,0,0.028,-92.1,융합,36.3,-128.4,1,0,04,14378461398811817291,0,49.665847,48.909722,50.209722,1.000000,0.100000,51.002753,51.002753,205,1
1789734020.563,37.3035482,127.9068000,4,199,0.376,0,0.001,-91.9,융합,36.5,-128.4,1,0,04,14378461398811817291,0,49.787692,49.165847,50.165847,0.000000,0.100000,51.002753,51.002753,205,1
1789734020.663,37.3035482,127.9068000,4,199,0.376,0,0.101,-92.0,융합,36.4,-128.4,1,0,04,14378461398811817291,0,49.787692,49.165847,50.165847,0.000000,0.100000,51.002753,51.002753,205,1
1789734020.763,37.3035472,127.9068000,4,200,0.380,0,0.073,-92.0,융합,36.3,-128.4,1,0,04,14378461398811817291,0,49.898942,49.287692,50.287692,0.000000,0.100000,51.002753,51.002753,205,1
1789734020.863,37.3035460,127.9068000,4,200,0.392,0,0.042,-92.1,융합,36.3,-128.4,1,0,04,14378461398811817291,0,50.001224,49.398942,50.398942,0.000000,0.100000,51.002753,51.002753,205,1
1789734020.963,37.3035452,127.9067998,4,201,0.416,0,0.030,-92.3,융합,36.1,-128.4,1,0,04,14378461398811817291,0,50.091905,49.501224,50.501224,0.000000,0.100000,51.002753,51.002753,205,1
1789734021.063,37.3035452,127.9067998,4,201,0.416,0,0.130,-92.3,융합,36.0,-128.4,1,0,04,14378461398811817291,0,50.091905,49.501224,50.501224,0.000000,0.100000,51.002753,51.002753,205,1
1789734021.163,37.3035443,127.9067997,4,201,0.441,0,0.088,-93.3,융합,36.0,-129.4,1,0,04,14378461398811817291,0,50.182378,49.591905,50.591905,0.000000,0.100000,51.002753,51.002753,205,1
1789734021.263,37.3035435,127.9067998,4,201,0.436,0,0.072,-92.5,융합,36.0,-128.5,1,0,04,14378461398811817291,0,50.276188,49.682378,50.682378,0.000000,0.100000,51.002753,51.002753,205,1
1789734021.363,37.3035432,127.9067997,4,202,0.455,0,0.046,-93.1,융합,36.0,-129.2,1,0,04,14378461398811817291,0,50.311514,49.776188,50.776188,0.000000,0.100000,51.002753,51.002753,205,1
1789734021.463,37.3035427,127.9067998,4,202,0.446,0,0.023,-93.2,융합,35.9,-129.1,1,0,04,14378461398811817291,0,50.368428,49.811514,50.811514,0.000000,0.100000,51.002753,51.002753,205,1
1789734021.563,37.3035427,127.9067998,4,202,0.446,0,0.123,-93.1,융합,36.0,-129.1,1,0,04,14378461398811817291,0,50.368428,49.811514,50.811514,0.000000,0.100000,51.002753,51.002753,205,1
1789734021.663,37.3035425,127.9067998,4,202,0.448,0,0.095,-92.8,융합,35.9,-128.8,1,0,04,14378461398811817291,0,50.386876,49.868428,50.868428,0.000000,0.100000,51.002753,51.002753,205,1
1789734021.763,37.3035423,127.9067998,4,202,0.450,0,0.068,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.405324,49.886876,50.886876,0.000000,0.100000,51.002753,51.002753,205,1
1789734021.863,37.3035423,127.9067998,4,202,0.450,0,0.048,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.405324,49.905324,50.905324,0.000000,0.100000,51.002753,51.002753,205,1
1789734021.963,37.3035425,127.9067997,4,202,0.463,0,0.021,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.905324,50.905324,0.000000,0.100000,51.002753,51.002753,205,1
1789734022.063,37.3035425,127.9067997,4,202,0.463,0,0.121,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.905324,50.905324,0.000000,0.100000,51.002753,51.002753,205,1
1789734022.163,37.3035425,127.9067997,4,202,0.463,0,0.078,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734022.263,37.3035425,127.9067997,4,202,0.463,0,0.070,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734022.363,37.3035425,127.9067997,4,202,0.463,0,0.050,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734022.463,37.3035425,127.9067997,4,202,0.463,0,0.021,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734022.563,37.3035425,127.9067997,4,202,0.463,0,0.121,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734022.663,37.3035425,127.9067997,4,202,0.463,0,0.096,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734022.763,37.3035425,127.9067997,4,202,0.463,0,0.071,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734022.863,37.3035425,127.9067997,4,202,0.463,0,0.045,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734022.963,37.3035425,127.9067997,4,202,0.463,0,0.018,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734023.063,37.3035425,127.9067997,4,202,0.463,0,0.118,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734023.163,37.3035425,127.9067997,4,202,0.463,0,0.080,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734023.263,37.3035425,127.9067997,4,202,0.463,0,0.066,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734023.363,37.3035425,127.9067997,4,202,0.463,0,0.041,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734023.463,37.3035425,127.9067997,4,202,0.463,0,0.022,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734023.563,37.3035425,127.9067997,4,202,0.463,0,0.001,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734023.663,37.3035425,127.9067997,4,202,0.463,0,0.101,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734023.763,37.3035425,127.9067997,4,202,0.463,0,0.080,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734023.863,37.3035425,127.9067997,4,202,0.463,0,0.046,-92.8,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734023.963,37.3035425,127.9067997,4,202,0.463,0,0.025,-92.7,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734024.063,37.3035425,127.9067997,4,202,0.463,0,0.125,-92.7,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734024.163,37.3035425,127.9067997,4,202,0.463,0,0.085,-92.7,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734024.263,37.3035425,127.9067997,4,202,0.463,0,0.071,-92.7,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734024.363,37.3035425,127.9067997,4,202,0.463,0,0.050,-92.7,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
1789734024.463,37.3035425,127.9067997,4,202,0.463,0,0.027,-92.7,융합,36.0,-128.8,1,0,04,14378461398811817291,0,50.385306,49.885306,50.885306,0.000000,0.100000,51.002753,51.002753,205,1
