idx,utc,lat,lon,height_m,east_m,north_m,quality
978,042054.75,37.2885015,127.1072453,113.300,-35.972,-52.413,4
979,042055.37,37.2885042,127.1072472,113.300,-35.810,-52.116,4
980,042056.00,37.2885068,127.1072485,113.300,-35.692,-51.819,4
981,042056.62,37.2885097,127.1072505,113.300,-35.515,-51.504,4
982,042057.25,37.2885127,127.1072518,113.300,-35.397,-51.170,4
983,042057.87,37.2885150,127.1072545,113.300,-35.160,-50.910,4
984,042058.50,37.2885170,127.1072573,113.300,-34.909,-50.688,4
985,042059.12,37.2885188,127.1072605,113.300,-34.629,-50.484,4
986,042059.75,37.2885203,127.1072640,113.300,-34.319,-50.317,4
987,042100.37,37.2885213,127.1072672,113.300,-34.039,-50.205,4
988,042101.00,37.2885223,127.1072705,113.300,-33.743,-50.094,4
989,042101.62,37.2885227,127.1072740,113.300,-33.433,-50.057,4
990,042102.25,37.2885225,127.1072777,113.300,-33.109,-50.075,4
991,042102.87,37.2885227,127.1072815,113.300,-32.769,-50.057,4
992,042103.50,37.2885227,127.1072855,113.300,-32.415,-50.057,4
993,042104.12,37.2885227,127.1072893,113.300,-32.075,-50.057,4
994,042104.87,37.2885218,127.1072940,113.300,-31.662,-50.150,4
995,042105.50,37.2885207,127.1072977,113.300,-31.337,-50.280,4
996,042106.25,37.2885193,127.1073022,113.300,-30.939,-50.428,4
997,042106.87,37.2885188,127.1073058,113.300,-30.614,-50.484,4
998,042107.50,37.2885177,127.1073090,113.300,-30.334,-50.613,4
999,042110.50,37.2885190,127.1073055,113.300,-30.644,-50.465,4
1000,042111.12,37.2885205,127.1073025,113.300,-30.909,-50.298,4
1001,042111.75,37.2885222,127.1072997,113.300,-31.160,-50.113,4
1002,042112.37,37.2885237,127.1072968,113.300,-31.411,-49.946,4
1003,042113.00,37.2885253,127.1072940,113.300,-31.662,-49.760,4
1004,042113.50,37.2885268,127.1072910,113.300,-31.928,-49.593,4
1005,042113.87,37.2885285,127.1072883,113.300,-32.164,-49.408,4
1006,042114.37,37.2885310,127.1072852,113.300,-32.444,-49.129,4
1007,042114.87,37.2885340,127.1072832,113.300,-32.621,-48.795,4
1008,042115.37,37.2885372,127.1072812,113.300,-32.799,-48.443,4
1009,042115.87,37.2885400,127.1072785,113.300,-33.035,-48.127,4
1010,042116.37,37.2885432,127.1072767,113.300,-33.197,-47.775,4
1011,042116.87,37.2885468,127.1072760,113.300,-33.256,-47.367,4
1012,042117.37,37.2885505,127.1072758,113.300,-33.271,-46.958,4
1013,042117.75,37.2885533,127.1072755,113.300,-33.300,-46.643,4
1014,042118.25,37.2885573,127.1072752,113.300,-33.330,-46.198,4
1015,042118.62,37.2885600,127.1072758,113.300,-33.271,-45.901,4
1016,042119.00,37.2885628,127.1072768,113.300,-33.182,-45.586,4
1017,042119.37,37.2885655,127.1072773,113.300,-33.138,-45.289,4
1018,042119.75,37.2885683,127.1072782,113.300,-33.064,-44.973,4
1019,042120.12,37.2885710,127.1072790,113.300,-32.990,-44.676,4
1020,042120.50,37.2885737,127.1072800,113.300,-32.902,-44.380,4
1021,042120.87,37.2885765,127.1072810,113.300,-32.813,-44.064,4
1022,042121.25,37.2885792,127.1072820,113.300,-32.725,-43.767,4
1023,042121.62,37.2885818,127.1072832,113.300,-32.621,-43.470,4
1024,042122.00,37.2885845,127.1072843,113.300,-32.518,-43.174,4
1025,042122.37,37.2885872,127.1072853,113.300,-32.430,-42.877,4
1026,042122.75,37.2885897,127.1072867,113.300,-32.311,-42.598,4
1027,042123.12,37.2885925,127.1072880,113.300,-32.193,-42.283,4
1028,042123.50,37.2885952,127.1072893,113.300,-32.075,-41.986,4
1029,042123.87,37.2885977,127.1072907,113.200,-31.957,-41.708,4
1030,042124.25,37.2886003,127.1072918,113.200,-31.854,-41.411,4
1031,042124.62,37.2886028,127.1072933,113.200,-31.721,-41.133,4
1032,042125.00,37.2886055,127.1072943,113.200,-31.632,-40.836,4
1033,042125.37,37.2886080,127.1072958,113.200,-31.500,-40.558,4
1034,042125.87,37.2886115,127.1072975,113.200,-31.352,-40.168,4
1035,042126.25,37.2886140,127.1072990,113.200,-31.219,-39.890,4
1036,042126.75,37.2886172,127.1073008,113.200,-31.057,-39.537,4
1037,042127.12,37.2886197,127.1073022,113.200,-30.939,-39.259,4
1038,042127.62,37.2886228,127.1073037,113.200,-30.806,-38.906,4
1039,042128.12,37.2886262,127.1073057,113.200,-30.629,-38.535,4
1040,042128.62,37.2886292,127.1073077,113.200,-30.452,-38.201,4
1041,042129.12,37.2886323,127.1073093,113.200,-30.304,-37.849,4
1042,042129.62,37.2886353,127.1073115,113.200,-30.112,-37.515,4
1043,042130.00,37.2886377,127.1073133,113.200,-29.950,-37.255,4
1044,042130.50,37.2886405,127.1073162,113.200,-29.699,-36.940,4
1045,042130.87,37.2886425,127.1073185,113.200,-29.492,-36.717,4
1046,042131.25,37.2886445,127.1073210,113.200,-29.271,-36.494,4
1047,042131.62,37.2886465,127.1073235,113.200,-29.049,-36.272,4
1048,042132.00,37.2886480,127.1073267,113.200,-28.769,-36.105,4
1049,042132.50,37.2886495,127.1073308,113.200,-28.400,-35.938,4
1050,042132.87,37.2886507,127.1073342,113.200,-28.105,-35.808,4
1051,042133.25,37.2886512,127.1073375,113.200,-27.809,-35.752,4
1052,042133.62,37.2886518,127.1073410,113.200,-27.499,-35.678,4
1053,042134.00,37.2886525,127.1073445,113.200,-27.189,-35.604,4
1054,042134.37,37.2886525,127.1073480,113.200,-26.880,-35.604,4
1055,042134.75,37.2886525,127.1073517,113.200,-26.555,-35.604,4
1056,042135.12,37.2886523,127.1073552,113.200,-26.245,-35.622,4
1057,042135.50,37.2886517,127.1073587,113.200,-25.935,-35.697,4
1058,042135.87,37.2886508,127.1073620,113.200,-25.640,-35.789,4
1059,042136.25,37.2886502,127.1073657,113.200,-25.315,-35.864,4
1060,042136.62,37.2886495,127.1073692,113.200,-25.005,-35.938,4
1061,042137.00,37.2886488,127.1073725,113.200,-24.710,-36.012,4
1062,042137.37,37.2886482,127.1073760,113.200,-24.400,-36.086,4
1063,042137.75,37.2886475,127.1073795,113.200,-24.090,-36.160,4
1064,042138.12,37.2886468,127.1073830,113.200,-23.780,-36.235,4
1065,042138.50,37.2886462,127.1073865,113.200,-23.470,-36.309,4
1066,042138.87,37.2886452,127.1073900,113.200,-23.160,-36.420,4
1067,042139.25,37.2886443,127.1073933,113.200,-22.865,-36.513,4
1068,042139.62,37.2886435,127.1073968,113.200,-22.555,-36.606,4
1069,042140.00,37.2886425,127.1074002,113.200,-22.259,-36.717,4
1070,042140.37,37.2886415,127.1074033,113.200,-21.979,-36.828,4
1071,042140.75,37.2886405,127.1074067,113.200,-21.684,-36.940,4
1072,042141.12,37.2886397,127.1074100,113.300,-21.388,-37.032,4
1073,042141.50,37.2886387,127.1074132,113.200,-21.108,-37.144,4
1074,042141.87,37.2886373,127.1074163,113.200,-20.828,-37.292,4
1075,042142.37,37.2886357,127.1074203,113.300,-20.473,-37.478,4
1076,042142.75,37.2886343,127.1074235,113.300,-20.193,-37.626,4
1077,042143.12,37.2886330,127.1074265,113.300,-19.927,-37.775,4
1078,042143.50,37.2886315,127.1074295,113.300,-19.661,-37.942,4
1079,042143.87,37.2886297,127.1074323,113.300,-19.411,-38.146,4
1080,042144.25,37.2886277,127.1074348,113.300,-19.189,-38.368,4
1081,042144.62,37.2886258,127.1074377,113.300,-18.938,-38.572,4
1082,042145.00,37.2886240,127.1074403,113.300,-18.702,-38.776,4
1083,042145.37,37.2886220,127.1074428,113.300,-18.481,-38.999,4
1084,042145.75,37.2886198,127.1074450,113.300,-18.289,-39.240,4
1085,042146.25,37.2886165,127.1074465,113.300,-18.156,-39.611,4
1086,042146.62,37.2886137,127.1074472,113.300,-18.097,-39.927,4
1087,042147.12,37.2886100,127.1074475,113.300,-18.067,-40.335,4
1088,042147.50,37.2886072,127.1074478,113.300,-18.038,-40.650,4
1089,042147.87,37.2886043,127.1074483,113.300,-17.993,-40.966,4
1090,042148.37,37.2886007,127.1074483,113.300,-17.993,-41.374,4
1091,042148.75,37.2885980,127.1074477,113.200,-18.053,-41.671,4
1092,042149.12,37.2885953,127.1074467,113.200,-18.141,-41.968,4
1093,042149.50,37.2885927,127.1074452,113.200,-18.274,-42.264,4
1094,042149.87,37.2885900,127.1074445,113.200,-18.333,-42.561,4
1095,042150.25,37.2885872,127.1074443,113.200,-18.348,-42.877,4
1096,042150.62,37.2885842,127.1074440,113.200,-18.377,-43.211,4
1097,042151.00,37.2885813,127.1074437,113.300,-18.407,-43.526,4
1098,042151.37,37.2885785,127.1074433,113.300,-18.436,-43.842,4
1099,042151.75,37.2885757,127.1074433,113.300,-18.436,-44.157,4
1100,042152.12,37.2885728,127.1074432,113.300,-18.451,-44.472,4
1101,042152.50,37.2885700,127.1074430,113.300,-18.466,-44.788,4
1102,042153.00,37.2885663,127.1074430,113.200,-18.466,-45.196,4
1103,042153.37,37.2885635,127.1074427,113.200,-18.495,-45.511,4
1104,042153.75,37.2885608,127.1074422,113.300,-18.540,-45.808,4
1105,042154.12,37.2885580,127.1074417,113.300,-18.584,-46.124,4
1106,042154.50,37.2885552,127.1074412,113.300,-18.628,-46.439,4
1107,042154.87,37.2885523,127.1074408,113.300,-18.658,-46.754,4
1108,042155.25,37.2885495,127.1074403,113.300,-18.702,-47.070,4
1109,042155.75,37.2885458,127.1074398,113.300,-18.746,-47.478,4
1110,042156.12,37.2885432,127.1074392,113.300,-18.805,-47.775,4
1111,042156.50,37.2885403,127.1074388,113.300,-18.835,-48.090,4
1112,042156.87,37.2885377,127.1074380,113.300,-18.909,-48.387,4
1113,042157.25,37.2885348,127.1074375,113.300,-18.953,-48.702,4
1114,042157.62,37.2885320,127.1074370,113.300,-18.997,-49.018,4
1115,042158.00,37.2885293,127.1074363,113.300,-19.056,-49.315,4
1116,042158.37,37.2885265,127.1074355,113.300,-19.130,-49.630,4
1117,042158.75,37.2885237,127.1074348,113.300,-19.189,-49.946,4
1118,042159.12,37.2885210,127.1074340,113.300,-19.263,-50.242,4
1119,042159.50,37.2885183,127.1074327,113.300,-19.381,-50.539,4
1120,042159.87,37.2885157,127.1074317,113.200,-19.470,-50.836,4
1121,042200.37,37.2885123,127.1074300,113.300,-19.617,-51.207,4
1122,042200.75,37.2885095,127.1074288,113.300,-19.720,-51.523,4
1123,042201.12,37.2885068,127.1074277,113.300,-19.824,-51.819,4
1124,042201.62,37.2885033,127.1074260,113.300,-19.971,-52.209,4
1125,042202.00,37.2885007,127.1074250,113.300,-20.060,-52.506,4
1126,042202.37,37.2884980,127.1074242,113.300,-20.134,-52.803,4
1127,042202.75,37.2884952,127.1074232,113.300,-20.222,-53.118,4
1128,042203.25,37.2884917,127.1074217,113.300,-20.355,-53.508,4
1129,042203.62,37.2884890,127.1074208,113.300,-20.429,-53.805,4
1130,042204.00,37.2884863,127.1074197,113.300,-20.532,-54.102,4
1131,042204.37,37.2884837,127.1074188,113.300,-20.606,-54.398,4
1132,042204.87,37.2884800,127.1074175,113.300,-20.724,-54.807,4
1133,042205.25,37.2884775,127.1074162,113.300,-20.842,-55.085,4
1134,042205.62,37.2884748,127.1074152,113.300,-20.931,-55.382,4
1135,042206.00,37.2884723,127.1074137,113.300,-21.064,-55.660,4
1136,042206.37,37.2884698,127.1074122,113.300,-21.197,-55.938,4
1137,042206.87,37.2884663,127.1074100,113.300,-21.388,-56.328,4
1138,042207.25,37.2884638,127.1074085,113.300,-21.521,-56.606,4
1139,042207.62,37.2884612,127.1074070,113.300,-21.654,-56.903,4
1140,042208.00,37.2884587,127.1074055,113.300,-21.787,-57.181,4
1141,042208.37,37.2884558,127.1074038,113.300,-21.935,-57.497,4
1142,042208.87,37.2884525,127.1074022,113.300,-22.082,-57.868,4
1143,042209.25,37.2884498,127.1074005,113.300,-22.230,-58.165,4
1144,042209.62,37.2884473,127.1073992,113.300,-22.348,-58.443,4
1145,042210.00,37.2884447,127.1073975,113.300,-22.496,-58.740,4
1146,042210.37,37.2884422,127.1073962,113.300,-22.614,-59.018,4
1147,042210.75,37.2884395,127.1073948,113.300,-22.732,-59.315,4
1148,042211.12,37.2884370,127.1073935,113.300,-22.850,-59.593,4
1149,042211.50,37.2884345,127.1073922,113.300,-22.968,-59.872,4
1150,042211.87,37.2884318,127.1073907,113.300,-23.101,-60.168,4
1151,042212.25,37.2884292,127.1073892,113.300,-23.234,-60.465,4
1152,042212.62,37.2884267,127.1073877,113.300,-23.366,-60.744,4
1153,042213.00,37.2884242,127.1073860,113.300,-23.514,-61.022,4
1154,042213.37,37.2884215,127.1073845,113.300,-23.647,-61.319,4
1155,042213.75,37.2884192,127.1073827,113.300,-23.809,-61.579,4
1156,042214.12,37.2884165,127.1073810,113.300,-23.957,-61.875,4
1157,042214.62,37.2884132,127.1073790,113.300,-24.134,-62.246,4
1158,042215.00,37.2884108,127.1073772,113.300,-24.296,-62.506,4
1159,042215.37,37.2884083,127.1073753,113.300,-24.459,-62.784,4
1160,042215.75,37.2884060,127.1073735,113.300,-24.621,-63.044,4
1161,042216.12,37.2884035,127.1073718,113.300,-24.769,-63.323,4
1162,042216.50,37.2884012,127.1073698,113.300,-24.946,-63.582,4
1163,042216.87,37.2883990,127.1073677,113.300,-25.138,-63.823,4
1164,042217.25,37.2883968,127.1073655,113.300,-25.330,-64.065,4
1165,042217.62,37.2883947,127.1073633,113.300,-25.522,-64.306,4
1166,042218.00,37.2883925,127.1073612,113.300,-25.713,-64.547,4
1167,042218.37,37.2883907,127.1073585,113.300,-25.950,-64.751,4
1168,042218.75,37.2883890,127.1073555,113.300,-26.215,-64.937,4
1169,042219.12,37.2883875,127.1073525,113.200,-26.481,-65.104,4
1170,042219.50,37.2883858,127.1073497,113.300,-26.732,-65.289,4
1171,042219.87,37.2883845,127.1073465,113.200,-27.012,-65.438,4
1172,042220.25,37.2883830,127.1073435,113.200,-27.278,-65.605,4
1173,042220.62,37.2883820,127.1073402,113.200,-27.573,-65.716,4
1174,042221.12,37.2883812,127.1073358,113.200,-27.957,-65.809,4
1175,042221.50,37.2883805,127.1073325,113.200,-28.252,-65.883,4
1176,042221.87,37.2883797,127.1073292,113.200,-28.547,-65.976,4
1177,042222.25,37.2883788,127.1073258,113.200,-28.843,-66.068,4
1178,042222.62,37.2883783,127.1073223,113.200,-29.153,-66.124,4
1179,042223.00,37.2883775,127.1073188,113.200,-29.463,-66.217,4
1180,042223.37,37.2883770,127.1073155,113.200,-29.758,-66.273,4
1181,042223.87,37.2883765,127.1073110,113.200,-30.156,-66.328,4
1182,042224.25,37.2883760,127.1073075,113.200,-30.466,-66.384,4
1183,042224.75,37.2883760,127.1073032,113.200,-30.850,-66.384,4
1184,042225.25,37.2883760,127.1072987,113.200,-31.249,-66.384,4
1185,042225.62,37.2883763,127.1072952,113.200,-31.559,-66.347,4
1186,042226.00,37.2883763,127.1072917,113.200,-31.869,-66.347,4
1187,042226.37,37.2883767,127.1072882,113.200,-32.179,-66.310,4
1188,042226.75,37.2883772,127.1072848,113.200,-32.474,-66.254,4
1189,042227.12,37.2883775,127.1072813,113.200,-32.784,-66.217,4
1190,042227.50,37.2883778,127.1072778,113.200,-33.094,-66.180,4
1191,042227.87,37.2883783,127.1072743,113.200,-33.404,-66.124,4
1192,042228.25,37.2883792,127.1072710,113.300,-33.699,-66.031,4
1193,042228.62,37.2883798,127.1072677,113.300,-33.994,-65.957,4
1194,042229.00,37.2883805,127.1072642,113.300,-34.304,-65.883,4
1195,042229.37,37.2883817,127.1072608,113.300,-34.599,-65.753,4
1196,042229.75,37.2883823,127.1072575,113.300,-34.895,-65.679,4
1197,042230.12,37.2883833,127.1072540,113.200,-35.205,-65.567,4
1198,042230.62,37.2883843,127.1072497,113.200,-35.588,-65.456,4
1199,042231.00,37.2883853,127.1072463,113.300,-35.884,-65.345,4
1200,042231.37,37.2883862,127.1072430,113.300,-36.179,-65.252,4
1201,042231.75,37.2883870,127.1072397,113.300,-36.474,-65.159,4
1202,042232.12,37.2883878,127.1072363,113.300,-36.769,-65.067,4
1203,042232.50,37.2883887,127.1072330,113.300,-37.064,-64.974,4
1204,042232.87,37.2883895,127.1072295,113.300,-37.374,-64.881,4
1205,042233.25,37.2883905,127.1072263,113.300,-37.655,-64.770,4
1206,042233.62,37.2883915,127.1072230,113.300,-37.950,-64.658,4
1207,042234.00,37.2883925,127.1072198,113.300,-38.231,-64.547,4
1208,042234.37,37.2883937,127.1072165,113.300,-38.526,-64.417,4
1209,042234.75,37.2883947,127.1072133,113.300,-38.806,-64.306,4
1210,042235.12,37.2883958,127.1072100,113.300,-39.101,-64.176,4
1211,042235.50,37.2883968,127.1072067,113.300,-39.397,-64.065,4
1212,042235.87,37.2883980,127.1072033,113.300,-39.692,-63.935,4
1213,042236.25,37.2883990,127.1072000,113.300,-39.987,-63.823,4
1214,042236.62,37.2884000,127.1071967,113.300,-40.282,-63.712,4
1215,042237.00,37.2884010,127.1071935,113.300,-40.563,-63.601,4
1216,042237.37,37.2884022,127.1071902,113.300,-40.858,-63.471,4
1217,042237.75,37.2884033,127.1071870,113.200,-41.138,-63.341,4
1218,042238.12,37.2884045,127.1071838,113.200,-41.419,-63.211,4
1219,042238.50,37.2884055,127.1071805,113.200,-41.714,-63.100,4
1220,042238.87,37.2884067,127.1071772,113.200,-42.009,-62.970,4
1221,042239.25,37.2884080,127.1071740,113.200,-42.290,-62.822,4
1222,042239.62,37.2884092,127.1071708,113.200,-42.570,-62.692,4
1223,042240.00,37.2884103,127.1071677,113.200,-42.851,-62.562,4
1224,042240.37,37.2884115,127.1071645,113.200,-43.131,-62.432,4
1225,042240.75,37.2884128,127.1071612,113.200,-43.426,-62.284,4
1226,042241.12,37.2884140,127.1071580,113.200,-43.707,-62.154,4
1227,042241.50,37.2884153,127.1071548,113.200,-43.987,-62.005,4
1228,042241.87,37.2884167,127.1071518,113.200,-44.253,-61.857,4
1229,042242.25,37.2884182,127.1071488,113.200,-44.519,-61.690,4
1230,042242.62,37.2884195,127.1071457,113.200,-44.799,-61.541,4
1231,042243.00,37.2884208,127.1071425,113.200,-45.080,-61.393,4
1232,042243.37,37.2884222,127.1071395,113.200,-45.345,-61.245,4
1233,042243.75,37.2884238,127.1071367,113.200,-45.596,-61.059,4
1234,042244.12,37.2884252,127.1071335,113.200,-45.877,-60.911,4
1235,042244.50,37.2884270,127.1071308,113.200,-46.113,-60.707,4
1236,042244.87,37.2884290,127.1071285,113.200,-46.320,-60.484,4
1237,042245.37,37.2884318,127.1071257,113.200,-46.570,-60.168,4
1238,042245.87,37.2884347,127.1071227,113.200,-46.836,-59.853,4
1239,042246.25,37.2884367,127.1071203,113.200,-47.043,-59.630,4
1240,042246.62,37.2884392,127.1071187,113.200,-47.190,-59.352,4
1241,042247.12,37.2884422,127.1071160,113.200,-47.427,-59.018,4
1242,042247.50,37.2884447,127.1071147,113.200,-47.545,-58.740,4
1243,042331.75,37.2885565,127.1071482,113.200,-44.578,-46.291,4
1244,042336.12,37.2885592,127.1071493,113.200,-44.474,-45.994,4
1245,042336.87,37.2885620,127.1071508,113.200,-44.342,-45.678,4
1246,042337.50,37.2885647,127.1071522,113.200,-44.224,-45.381,4
1247,042338.12,37.2885673,127.1071533,113.200,-44.120,-45.085,4
1248,042338.75,37.2885700,127.1071548,113.300,-43.987,-44.788,4
1249,042339.37,37.2885728,127.1071560,113.300,-43.884,-44.472,4
1250,042340.00,37.2885755,127.1071575,113.200,-43.751,-44.175,4
1251,042340.62,37.2885783,127.1071588,113.200,-43.633,-43.860,4
1252,042341.25,37.2885812,127.1071603,113.200,-43.500,-43.545,4
1253,042341.87,37.2885838,127.1071617,113.200,-43.382,-43.248,4
1254,042342.50,37.2885867,127.1071632,113.200,-43.249,-42.932,4
1255,042343.00,37.2885898,127.1071647,113.200,-43.116,-42.580,4
1256,042343.37,37.2885923,127.1071660,113.200,-42.998,-42.302,4
1257,042343.75,37.2885948,127.1071673,113.200,-42.880,-42.023,4
1258,042344.25,37.2885982,127.1071692,113.200,-42.718,-41.652,4
1259,042344.62,37.2886007,127.1071705,113.200,-42.600,-41.374,4
1260,042345.12,37.2886040,127.1071722,113.200,-42.452,-41.003,4
1261,042345.50,37.2886065,127.1071735,113.200,-42.334,-40.725,4
1262,042345.87,37.2886090,127.1071748,113.200,-42.216,-40.446,4
1263,042346.37,37.2886123,127.1071765,113.200,-42.068,-40.075,4
1264,042346.87,37.2886157,127.1071782,113.200,-41.921,-39.704,4
1265,042347.25,37.2886183,127.1071793,113.200,-41.817,-39.407,4
1266,042347.62,37.2886210,127.1071807,113.200,-41.699,-39.110,4
1267,042348.00,37.2886235,127.1071820,113.200,-41.581,-38.832,4
1268,042348.37,37.2886262,127.1071833,113.200,-41.463,-38.535,4
1269,042348.75,37.2886287,127.1071847,113.200,-41.345,-38.257,4
1270,042349.25,37.2886320,127.1071863,113.200,-41.198,-37.886,4
1271,042349.62,37.2886347,127.1071877,113.200,-41.079,-37.589,4
1272,042350.00,37.2886373,127.1071888,113.200,-40.976,-37.292,4
1273,042350.37,37.2886398,127.1071902,113.200,-40.858,-37.014,4
1274,042350.75,37.2886423,127.1071915,113.200,-40.740,-36.736,4
1275,042351.12,37.2886450,127.1071928,113.200,-40.622,-36.439,4
1276,042351.50,37.2886477,127.1071940,113.200,-40.519,-36.142,4
1277,042352.00,37.2886510,127.1071957,113.200,-40.371,-35.771,4
1278,042352.37,37.2886537,127.1071970,113.200,-40.253,-35.474,4
1279,042352.75,37.2886562,127.1071983,113.200,-40.135,-35.196,4
1280,042353.12,37.2886588,127.1071997,113.200,-40.017,-34.899,4
1281,042353.50,37.2886615,127.1072010,113.200,-39.899,-34.602,4
1282,042353.87,37.2886640,127.1072023,113.200,-39.780,-34.324,4
1283,042354.25,37.2886667,127.1072033,113.200,-39.692,-34.027,4
1284,042354.62,37.2886693,127.1072045,113.200,-39.589,-33.730,4
1285,042355.00,37.2886722,127.1072052,113.200,-39.530,-33.415,4
1286,042355.37,37.2886750,127.1072057,113.200,-39.485,-33.099,4
1287,042355.75,37.2886778,127.1072053,113.200,-39.515,-32.784,4
1288,042356.25,37.2886815,127.1072053,113.200,-39.515,-32.376,4
1289,042356.62,37.2886842,127.1072048,113.200,-39.559,-32.079,4
1290,042357.00,37.2886870,127.1072047,113.200,-39.574,-31.763,4
1291,042357.37,37.2886898,127.1072043,113.200,-39.603,-31.448,4
1292,042357.75,37.2886925,127.1072038,113.200,-39.648,-31.151,4
1293,042358.12,37.2886953,127.1072030,113.200,-39.721,-30.836,4
1294,042358.50,37.2886982,127.1072025,113.200,-39.766,-30.520,4
1295,042358.87,37.2887008,127.1072013,113.200,-39.869,-30.223,4
1296,042359.25,37.2887035,127.1072003,113.200,-39.958,-29.927,4
1297,042359.62,37.2887062,127.1071993,113.200,-40.046,-29.630,4
1298,042400.00,37.2887088,127.1071982,113.200,-40.150,-29.333,4
1299,042400.37,37.2887113,127.1071967,113.200,-40.282,-29.055,4
1300,042400.75,37.2887140,127.1071955,113.200,-40.386,-28.758,4
1301,042401.12,37.2887165,127.1071935,113.200,-40.563,-28.479,4
1302,042401.50,37.2887188,127.1071917,113.200,-40.725,-28.220,4
1303,042401.87,37.2887213,127.1071898,113.200,-40.888,-27.941,4
1304,042402.25,37.2887238,127.1071880,113.200,-41.050,-27.663,4
1305,042402.62,37.2887263,127.1071860,113.200,-41.227,-27.385,4
1306,042403.00,37.2887287,127.1071842,113.200,-41.389,-27.125,4
1307,042403.37,37.2887310,127.1071822,113.200,-41.567,-26.865,4
1308,042403.75,37.2887333,127.1071802,113.200,-41.744,-26.605,4
1309,042404.12,37.2887357,127.1071782,113.200,-41.921,-26.346,4
1310,042404.50,37.2887377,127.1071758,113.200,-42.127,-26.123,4
1311,042404.87,37.2887398,127.1071735,113.200,-42.334,-25.882,4
1312,042405.25,37.2887420,127.1071712,113.200,-42.541,-25.641,4
1313,042405.62,37.2887440,127.1071687,113.200,-42.762,-25.418,4
1314,042406.00,37.2887460,127.1071662,113.200,-42.984,-25.195,4
1315,042406.37,37.2887480,127.1071637,113.200,-43.205,-24.973,4
1316,042406.75,37.2887500,127.1071612,113.200,-43.426,-24.750,4
1317,042407.12,37.2887520,127.1071585,113.200,-43.663,-24.528,4
1318,042407.50,37.2887538,127.1071558,113.200,-43.899,-24.323,4
1319,042407.87,37.2887552,127.1071528,113.200,-44.164,-24.175,4
1320,042408.25,37.2887562,127.1071495,113.200,-44.460,-24.064,4
1321,042408.62,37.2887572,127.1071462,113.200,-44.755,-23.952,4
1322,042409.00,37.2887585,127.1071430,113.200,-45.035,-23.804,4
1323,042409.37,37.2887597,127.1071398,113.200,-45.316,-23.674,4
1324,042409.75,37.2887607,127.1071365,113.200,-45.611,-23.563,4
1325,042410.12,37.2887618,127.1071333,113.200,-45.891,-23.433,4
1326,042410.50,37.2887630,127.1071302,113.200,-46.172,-23.303,4
1327,042410.87,37.2887642,127.1071270,113.200,-46.452,-23.173,4
1328,042411.25,37.2887652,127.1071237,113.200,-46.748,-23.062,4
1329,042411.62,37.2887665,127.1071205,113.200,-47.028,-22.913,4
1330,042412.00,37.2887675,127.1071173,113.200,-47.309,-22.802,4
1331,042412.37,37.2887687,127.1071140,113.200,-47.604,-22.672,4
1332,042412.75,37.2887697,127.1071108,113.200,-47.884,-22.561,4
1333,042413.12,37.2887707,127.1071077,113.200,-48.165,-22.450,4
1334,042413.50,37.2887718,127.1071045,113.200,-48.445,-22.320,4
1335,042413.87,37.2887730,127.1071013,113.200,-48.726,-22.190,4
1336,042414.25,37.2887740,127.1070980,113.200,-49.021,-22.078,4
1337,042414.62,37.2887752,127.1070948,113.200,-49.301,-21.949,4
1338,042415.00,37.2887762,127.1070915,113.200,-49.596,-21.837,4
1339,042415.37,37.2887773,127.1070883,113.200,-49.877,-21.707,4
1340,042415.75,37.2887783,127.1070852,113.200,-50.157,-21.596,4
1341,042416.12,37.2887793,127.1070818,113.200,-50.453,-21.485,4
1342,042416.50,37.2887805,127.1070787,113.200,-50.733,-21.355,4
1343,042416.87,37.2887815,127.1070753,113.200,-51.028,-21.244,4
1344,042417.25,37.2887825,127.1070722,113.200,-51.309,-21.132,4
1345,042417.62,37.2887837,127.1070688,113.200,-51.604,-21.002,4
1346,042418.00,37.2887847,127.1070657,113.200,-51.884,-20.891,4
1347,042418.37,37.2887857,127.1070623,113.200,-52.180,-20.780,4
1348,042418.75,37.2887868,127.1070590,113.200,-52.475,-20.650,4
1349,042419.12,37.2887878,127.1070558,113.200,-52.755,-20.539,4
1350,042419.50,37.2887888,127.1070525,113.200,-53.050,-20.427,4
1351,042419.87,37.2887900,127.1070492,113.200,-53.346,-20.297,4
1352,042420.25,37.2887910,127.1070458,113.200,-53.641,-20.186,4
1353,042420.62,37.2887920,127.1070427,113.200,-53.921,-20.075,4
1354,042421.00,37.2887930,127.1070393,113.200,-54.217,-19.963,4
1355,042421.37,37.2887940,127.1070360,113.200,-54.512,-19.852,4
1356,042421.75,37.2887950,127.1070328,113.200,-54.792,-19.741,4
1357,042422.12,37.2887962,127.1070295,113.200,-55.087,-19.611,4
1358,042422.50,37.2887972,127.1070263,113.200,-55.368,-19.500,4
1359,042422.87,37.2887983,127.1070230,113.200,-55.663,-19.370,4
1360,042423.25,37.2887993,127.1070198,113.200,-55.944,-19.258,4
1361,042423.62,37.2888003,127.1070165,113.200,-56.239,-19.147,4
1362,042424.00,37.2888015,127.1070133,113.200,-56.519,-19.017,4
1363,042424.37,37.2888025,127.1070100,113.200,-56.815,-18.906,4
1364,042424.75,37.2888035,127.1070068,113.200,-57.095,-18.795,4
1365,042425.12,37.2888045,127.1070035,113.200,-57.390,-18.683,4
