idx,utc,lat,lon,height_m,east_m,north_m,quality
270,093024.50,37.3036192,127.9068685,182.600,-58.825,-61.801,4
271,093024.87,37.3036172,127.9068662,182.600,-59.031,-62.024,4
272,093025.25,37.3036152,127.9068638,182.700,-59.238,-62.246,4
273,093025.62,37.3036132,127.9068613,182.600,-59.459,-62.469,4
274,093026.00,37.3036110,127.9068592,182.600,-59.651,-62.710,4
275,093026.37,37.3036090,127.9068567,182.700,-59.873,-62.933,4
276,093026.87,37.3036063,127.9068537,182.700,-60.138,-63.230,4
277,093027.25,37.3036043,127.9068513,182.700,-60.345,-63.452,4
278,093027.62,37.3036025,127.9068487,182.700,-60.581,-63.656,4
279,093028.00,37.3036003,127.9068463,182.700,-60.788,-63.898,4
280,093028.37,37.3035985,127.9068437,182.700,-61.024,-64.102,4
281,093028.75,37.3035967,127.9068408,182.700,-61.275,-64.306,4
282,093029.12,37.3035947,127.9068383,182.700,-61.496,-64.528,4
283,093029.50,37.3035928,127.9068357,182.700,-61.732,-64.733,4
284,093029.87,37.3035908,127.9068333,182.600,-61.939,-64.955,4
285,093030.25,37.3035888,127.9068308,182.700,-62.160,-65.178,4
286,093030.62,37.3035868,127.9068283,182.700,-62.381,-65.401,4
287,093031.00,37.3035847,127.9068260,182.700,-62.588,-65.642,4
288,093031.37,37.3035828,127.9068235,182.600,-62.809,-65.846,4
289,093031.75,37.3035807,127.9068212,182.700,-63.016,-66.087,4
290,093032.12,37.3035788,127.9068187,182.600,-63.237,-66.291,4
291,093032.50,37.3035767,127.9068163,182.700,-63.444,-66.532,4
292,093032.87,37.3035748,127.9068137,182.700,-63.680,-66.736,4
293,093033.25,37.3035728,127.9068113,182.700,-63.887,-66.959,4
294,093033.62,37.3035708,127.9068090,182.700,-64.093,-67.182,4
295,093034.00,37.3035688,127.9068065,182.700,-64.315,-67.404,4
296,093034.37,37.3035668,127.9068042,182.700,-64.521,-67.627,4
297,093034.75,37.3035647,127.9068017,182.700,-64.743,-67.868,4
298,093035.25,37.3035620,127.9067985,182.700,-65.023,-68.165,4
299,093035.62,37.3035598,127.9067963,182.600,-65.215,-68.406,4
300,093036.00,37.3035577,127.9067942,182.600,-65.407,-68.647,4
301,093036.62,37.3035555,127.9067917,182.600,-65.628,-68.889,4
302,093037.62,37.3035532,127.9067893,182.700,-65.835,-69.148,4
