tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,auto_estop,estop,parking_valid,parking_wall_complete,parking_ready,parking_search,parking_request_id,traffic_fail_safe,avoid_x,avoid_y,avoid_yaw,avoid_k,gps_x,gps_y,gps_heading_valid,rear_clear,red,green,traffic_stop_required
7892,1789390415331704874,43314384245116,0.0001216434539,1,0,1,0.7125006318,1,1,0,0,0,0,15.27145672,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7893,1789390415341690329,43314394230580,9.765387949e-05,1,0,1,0.7125006318,1,1,0,0,0,0,15.28144169,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7894,1789390415351685998,43314404226174,7.366431237e-05,1,0,1,0.7125006318,1,1,0,0,0,0,15.29143715,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7895,1789390415361699185,43314414239444,4.967473797e-05,1,0,1,0.7125006318,1,1,0,0,0,0,15.30145073,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7896,1789390415371697365,43314424237610,2.56851672e-05,1,0,1,0.7166460156,1,1,0,0,0,0,15.31144905,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7897,1789390415381674646,43314434214909,1.695595415e-06,1,0,1,0.7166460156,1,1,0,0,0,0,15.32142639,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7898,1789390415391680619,43314444220806,-4.004793936e-06,1,0,1,0.7166460156,1,1,0,0,0,0,15.33143234,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7899,1789390415401690205,43314454230474,-1.83268985e-05,1,0,1,0.7166460156,1,1,1,0,0,0,15.34144211,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7900,1789390415411735369,43314464275615,-8.892360347e-05,1,0,1,0.7166460156,1,1,0,0,0,0,15.35148621,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7901,1789390415421735557,43314474275774,-0.0001125368362,1,0,1,0.7166460156,1,1,0,0,0,0,15.36148643,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7902,1789390415431721846,43314484262089,-0.000213999796,1,0,1,0.7166460156,1,1,0,0,0,0,15.37147331,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7903,1789390415441697674,43314494237928,-0.000315462763,1,0,1,0.7166460156,1,1,0,0,0,0,15.38144875,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7904,1789390415451692154,43314504232415,-0.0002374603355,1,0,1,0.7166460156,1,1,0,0,0,0,15.39144325,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7905,1789390415461689751,43314514230021,-0.0001978606451,1,0,1,0.7166460156,1,1,0,0,0,0,15.40144157,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7906,1789390415471689849,43314524230117,-0.0001582609402,1,0,1,0.7166460156,1,1,0,0,0,0,15.41144085,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7907,1789390415481687883,43314534228137,-0.0001186612499,1,0,1,0.7166460156,1,1,0,0,0,0,15.42143917,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7908,1789390415491689684,43314544229935,-7.906155952e-05,1,0,1,0.711696744,1,1,0,0,0,0,15.43144131,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7909,1789390415501705466,43314554245730,-3.946186553e-05,1,0,1,0.711696744,1,1,1,0,0,0,15.44145679,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7910,1789390415511697898,43314564238155,1.378263477e-07,1,0,1,0.711696744,1,1,0,0,0,0,15.45144939,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7911,1789390415521695143,43314574235404,2.820858754e-05,1,0,1,0.711696744,1,1,0,0,0,0,15.46144676,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7912,1789390415531694625,43314584234887,-4.312524834e-05,1,0,1,0.711696744,1,1,0,0,0,0,15.47144604,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7913,1789390415541693486,43314594233679,-0.0001426539093,1,0,1,0.711696744,1,1,0,0,0,0,15.48144531,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7914,1789390415551702210,43314604242478,-0.0001093145111,1,0,1,0.711696744,1,1,0,0,0,0,15.49145317,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7915,1789390415561679485,43314614219755,-7.548320718e-05,1,0,1,0.711696744,1,1,0,0,0,0,15.50143051,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7916,1789390415571674724,43314624214991,-4.165189603e-05,1,0,1,0.7154411077,1,1,0,0,0,0,15.51142597,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7917,1789390415581669931,43314634210200,2.46847012e-05,1,0,1,0.7154411077,1,1,0,0,0,0,15.52142143,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7918,1789390415591678629,43314644218898,0.0001070534709,1,0,1,0.7154411077,1,1,0,0,0,0,15.53143024,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7919,1789390415601682952,43314654223224,3.380588532e-05,1,0,1,0.7154411077,1,1,1,0,0,0,15.54143429,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7920,1789390415611709602,43314664249864,-3.148217729e-05,1,0,1,0.7154411077,1,1,0,0,0,0,15.55146122,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7921,1789390415621697871,43314674238108,-8.308175893e-05,1,0,1,0.7154411077,1,1,0,0,0,0,15.56144905,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7922,1789390415631689401,43314684229668,-7.408517831e-06,1,0,1,0.7154411077,1,1,0,0,0,0,15.5714407,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7923,1789390415641686889,43314694227144,2.509741353e-05,1,0,1,0.7154411077,1,1,0,0,0,0,15.58143806,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7924,1789390415651725253,43314704265529,-5.494487777e-05,1,0,1,0.7154411077,1,1,0,0,0,0,15.59147644,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7925,1789390415661733924,43314714274183,-0.0001349871745,1,0,1,0.7154411077,1,1,0,0,0,0,15.60148525,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7926,1789390415671679402,43314724219663,-7.031382847e-05,1,0,1,0.7075518966,1,1,0,0,0,0,15.61143112,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7927,1789390415681685918,43314734226188,-5.640495601e-06,1,0,1,0.7075518966,1,1,0,0,0,0,15.62143707,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7928,1789390415691732648,43314744272919,4.074365643e-05,1,0,1,0.7075518966,1,1,0,0,0,0,15.63148403,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7929,1789390415701682386,43314754222575,9.574952855e-05,1,0,1,0.7075518966,1,1,1,0,0,0,15.64143372,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7930,1789390415711689712,43314764229975,0.0001611886255,1,0,1,0.7075518966,1,1,0,0,0,0,15.65144157,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7931,1789390415721691450,43314774231711,0.0002284402581,1,0,1,0.7075518966,1,1,0,0,0,0,15.66144276,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7932,1789390415731685939,43314784226197,0.0001840518235,1,0,1,0.7075518966,1,1,0,0,0,0,15.67143726,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7933,1789390415741701639,43314794241812,0.0001396633743,1,0,1,0.7075518966,1,1,0,0,0,0,15.68145275,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7934,1789390415751694471,43314804234746,7.830720278e-05,1,0,1,0.7075518966,1,1,0,0,0,0,15.6914463,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7935,1789390415761693034,43314814233308,8.474993956e-05,1,0,1,0.7075518966,1,1,0,0,0,0,15.70144463,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7936,1789390415771695687,43314824235946,0.000180407631,1,0,1,0.7241634727,1,1,0,0,0,0,15.71144676,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7937,1789390415781674849,43314834215117,0.00016268951,1,0,1,0.7241634727,1,1,0,0,0,0,15.72142601,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7938,1789390415791676583,43314844216812,9.139449685e-05,1,0,1,0.7241634727,1,1,0,0,0,0,15.73142815,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7939,1789390415801681410,43314854221449,1.074441843e-05,1,0,1,0.7241634727,1,1,1,0,0,0,15.74143219,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7940,1789390415811696352,43314864236485,0.0001021753123,1,0,1,0.7241634727,1,1,0,0,0,0,15.75144672,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7941,1789390415821756099,43314874296283,0.0001272501249,1,0,1,0.7241634727,1,1,0,0,0,0,15.76150703,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7942,1789390415831668054,43314884208326,0.0001523249375,1,0,1,0.7241634727,1,1,0,0,0,0,15.77141953,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7943,1789390415841698364,43314894238547,0.0001214411095,1,0,1,0.7241634727,1,1,0,0,0,0,15.78144932,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7944,1789390415851700251,43314904240510,9.810407209e-05,1,0,1,0.7241634727,1,1,0,0,0,0,15.79145145,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7945,1789390415861693013,43314914233264,9.077457798e-05,1,0,1,0.7241634727,1,1,0,0,0,0,15.80144405,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7946,1789390415871707099,43314924247239,8.344508387e-05,1,0,1,0.7151125073,1,1,0,0,0,0,15.81145859,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7947,1789390415882146798,43314934687063,4.361030733e-05,1,0,1,0.7151125073,1,1,0,0,0,0,15.82189846,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7948,1789390415892097534,43314944637802,-7.916096365e-05,1,0,1,0.7151125073,1,1,0,0,0,0,15.8318491,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7949,1789390415901678611,43314954218877,-4.631586489e-05,1,0,1,0.7151125073,1,1,1,0,0,0,15.84142971,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7950,1789390415911697090,43314964237358,8.797174814e-06,1,0,1,0.7151125073,1,1,0,0,0,0,15.85144901,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7951,1789390415921724714,43314974264867,5.022173718e-05,1,0,1,0.7151125073,1,1,0,0,0,0,15.86147594,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7952,1789390415931702754,43314984243000,-6.020475666e-06,1,0,1,0.7151125073,1,1,0,0,0,0,15.87145424,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7953,1789390415941697311,43314994237555,-2.136420517e-05,1,0,1,0.7151125073,1,1,0,0,0,0,15.88144875,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7954,1789390415951707943,43315004248107,5.675952707e-06,1,0,1,0.7151125073,1,1,0,0,0,0,15.89145851,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7955,1789390415961699730,43315014239974,3.271611058e-05,1,0,1,0.7151125073,1,1,0,0,0,0,15.90145111,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7956,1789390415971691284,43315024231542,-1.874114969e-05,1,0,1,0.7151125073,1,1,0,0,0,0,15.91144276,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7957,1789390415981698694,43315034238946,-5.32374288e-05,1,0,1,0.7225802541,1,1,0,0,0,0,15.92144966,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7958,1789390415991669986,43315044210139,-7.270186325e-05,1,0,1,0.7225802541,1,1,0,0,0,0,15.93142128,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7959,1789390416001690559,43315054230831,-9.216629405e-05,1,0,1,0.7225802541,1,1,1,0,0,0,15.94144154,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7960,1789390416011764123,43315064303832,-3.86612337e-05,1,0,1,0.7225802541,1,1,0,0,0,0,15.95151329,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7961,1789390416021761970,43315074302121,-5.826177585e-05,1,0,1,0.7225802541,1,1,0,0,0,0,15.96151257,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7962,1789390416031668011,43315084208273,-3.483702312e-05,1,0,1,0.7225802541,1,1,0,0,0,0,15.97141933,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7963,1789390416041756052,43315094296255,-4.533417086e-05,1,0,1,0.7225802541,1,1,0,0,0,0,15.9815073,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7964,1789390416051672148,43315104212418,6.334156205e-05,1,0,1,0.7225802541,1,1,0,0,0,0,15.99142361,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7965,1789390416061707419,43315114247662,6.986114749e-05,1,0,1,0.7225802541,1,1,0,0,0,0,16.00145912,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7966,1789390416071698819,43315124239061,-1.283421079e-05,1,0,1,0.710342586,1,1,0,0,0,0,16.01144981,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7967,1789390416081688765,43315134229034,-5.070614134e-05,1,0,1,0.710342586,1,1,0,0,0,0,16.02144051,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7968,1789390416091686502,43315144226618,-1.202078147e-05,1,0,1,0.710342586,1,1,1,0,0,0,16.03143692,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7969,1789390416101725354,43315154265603,3.601965e-05,1,0,1,0.710342586,1,1,0,0,0,0,16.0414772,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7970,1789390416111707403,43315164247657,-8.802088996e-05,1,0,1,0.710342586,1,1,0,0,0,0,16.05145836,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7971,1789390416121693193,43315174233458,-0.0001573912596,1,0,1,0.710342586,1,1,0,0,0,0,16.06144524,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7972,1789390416131716931,43315184257194,-0.000132198853,1,0,1,0.710342586,1,1,0,0,0,0,16.07146835,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7973,1789390416141684511,43315194224767,-7.042635843e-05,1,0,1,0.710342586,1,1,0,0,0,0,16.08143616,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7974,1789390416151803462,43315204343734,-9.847828915e-05,1,0,1,0.710342586,1,1,0,0,0,0,16.09155464,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7975,1789390416161692300,43315214232567,-9.586571832e-05,1,0,1,0.710342586,1,1,0,0,0,0,16.10144424,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7976,1789390416171696611,43315224236856,4.006712697e-05,1,0,1,0.7225459814,1,1,0,0,0,0,16.11144829,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7977,1789390416181681964,43315234222232,9.455259715e-05,1,0,1,0.7225459814,1,1,0,0,0,0,16.12143326,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7978,1789390416191673444,43315244213715,3.051285785e-05,1,0,1,0.7225459814,1,1,1,0,0,0,16.13142395,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7979,1789390416201679540,43315254219810,9.643393241e-06,1,0,1,0.7225459814,1,1,0,0,0,0,16.14143181,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7980,1789390416211687748,43315264228020,-1.122607136e-05,1,0,1,0.7225459814,1,1,0,0,0,0,16.15143967,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7981,1789390416221683559,43315274223830,-3.209553688e-05,1,0,1,0.7225459814,1,1,0,0,0,0,16.16143417,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7982,1789390416231680627,43315284220894,-1.402422185e-05,1,0,1,0.7225459814,1,1,0,0,0,0,16.1714325,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7983,1789390416241691207,43315294231399,-1.458808947e-05,1,0,1,0.7225459814,1,1,0,0,0,0,16.18144226,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7984,1789390416251679434,43315304219703,4.377008736e-05,1,0,1,0.7225459814,1,1,0,0,0,0,16.19143105,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7985,1789390416261674531,43315314214802,6.285012932e-05,1,0,1,0.7225459814,1,1,0,0,0,0,16.20142555,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7986,1789390416271670204,43315324210472,-2.051219599e-05,1,0,1,0.7225459814,1,1,0,0,0,0,16.21142197,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7987,1789390416281681357,43315334221610,-4.581143003e-06,1,0,1,0.7169671655,1,1,0,0,0,0,16.22143364,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7988,1789390416291675112,43315344215279,6.81419624e-05,1,0,1,0.7169671655,1,1,1,0,0,0,16.23142624,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7989,1789390416301674633,43315354214904,0.0001408650569,1,0,1,0.7169671655,1,1,0,0,0,0,16.24142647,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7990,1789390416311696207,43315364236305,6.835215027e-05,1,0,1,0.7169671655,1,1,0,0,0,0,16.25144768,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7991,1789390416321666632,43315374206905,7.652134082e-05,1,0,1,0.7169671655,1,1,0,0,0,0,16.26141739,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7992,1789390416331671634,43315384211904,3.650618601e-05,1,0,1,0.7169671655,1,1,0,0,0,0,16.27142334,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7993,1789390416341674694,43315394214869,3.041293348e-05,1,0,1,0.7169671655,1,1,0,0,0,0,16.28142548,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7994,1789390416351673807,43315404214072,2.666088221e-06,1,0,1,0.7169671655,1,1,0,0,0,0,16.2914257,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7995,1789390416361676558,43315414216830,-2.063755801e-06,1,0,1,0.7169671655,1,1,0,0,0,0,16.30142784,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7996,1789390416371672015,43315424212186,-6.793599823e-06,1,0,1,0.7105534673,1,1,0,0,0,0,16.31142426,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7997,1789390416381676787,43315434216988,-1.099503606e-05,1,0,1,0.7105534673,1,1,0,0,0,0,16.3214283,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7998,1789390416391670771,43315444211039,-9.418571608e-06,1,0,1,0.7105534673,1,1,1,0,0,0,16.33142281,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
7999,1789390416401855317,43315454395585,-7.842107152e-06,1,0,1,0.7105534673,1,1,0,0,0,0,16.34160614,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
8000,1789390416411678897,43315464219168,-6.265642241e-06,1,0,1,0.7105534673,1,1,0,0,0,0,16.35143089,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
8001,1789390416421681021,43315474221291,5.335123933e-05,1,0,1,0.7105534673,1,1,0,0,0,0,16.36143303,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
8002,1789390416431675373,43315484215641,7.071319942e-06,1,0,1,0.7105534673,1,1,0,0,0,0,16.37142754,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
8003,1789390416441679589,43315494219853,-9.910515655e-05,1,0,1,0.7105534673,1,1,0,0,0,0,16.38143158,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
8004,1789390416451680373,43315504220636,-9.430707723e-05,1,0,1,0.7105534673,1,1,0,0,0,0,16.39143181,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
8005,1789390416461675137,43315514215406,-5.580193465e-05,1,0,1,0.7105534673,1,1,0,0,0,0,16.40142632,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
8006,1789390416471690781,43315524231047,-0.0001506170811,1,0,1,0.7136126161,1,1,0,0,0,0,16.4114418,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
8007,1789390416481674766,43315534215031,-0.0001485320827,1,0,1,0.7136126161,1,1,0,0,0,0,16.42142677,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-3.434760823,-3.744062667,1,0,0,0,0
