stamp_s,state,stop_count,pose_x,pose_y,pose_yaw,ref_x,ref_y,ref_yaw,ref_curvature,target_str,act_str,v_ref,act_v,dx,dy,dyaw
1788451546.606414,forward_path_end_hold:0.49/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.1923167705535889,-0.04684087261557579,-0.026039795950055122,-0.0,0.0,-0.008775648660957813,0.0,0.5371885895729065,0.05927243716519321,-0.004946754165823117,0.002832676547543045
1788451546.6157453,forward_path_end_hold:0.51/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.132210373878479,-0.04738700017333031,-0.025608552619814873,-0.0,0.0,-0.00917512271553278,0.0,0.5260690450668335,0.060086119658331126,5.786343438059227e-05,0.0004312433223230272
1788451546.6252587,forward_path_end_hold:0.52/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.132210373878479,-0.04738700017333031,-0.025608552619814873,-0.0,0.0,-0.009121859446167946,0.0,0.5159052014350891,0.060086119658331126,5.786343438059227e-05,0.0004312433223230272
1788451546.6373885,forward_path_end_hold:0.53/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.132210373878479,-0.04738700017333031,-0.025608552619814873,-0.0,0.0,-0.008216384798288345,0.0,0.5049692392349243,0.060086119658331126,5.786343438059227e-05,0.0004312433223230272
1788451546.6454191,forward_path_end_hold:0.53/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.132210373878479,-0.04738700017333031,-0.025608552619814873,-0.0,0.0,-0.008216384798288345,0.0,0.4952830374240875,0.060086119658331126,5.786343438059227e-05,0.0004312433223230272
1788451546.6556618,forward_path_end_hold:0.55/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.132210373878479,-0.04738700017333031,-0.025608552619814873,-0.0,0.0,-0.00755059439688921,0.0,0.4836168587207794,0.060086119658331126,5.786343438059227e-05,0.0004312433223230272
1788451546.668901,forward_path_end_hold:0.55/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.132210373878479,-0.04738700017333031,-0.025608552619814873,-0.0,0.0,-0.007843541912734509,0.0,0.4720799922943115,0.060086119658331126,5.786343438059227e-05,0.0004312433223230272
1788451546.6751368,forward_path_end_hold:0.55/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.132210373878479,-0.04738700017333031,-0.025608552619814873,-0.0,0.0,-0.006911435630172491,0.0,0.4607774317264557,0.060086119658331126,5.786343438059227e-05,0.0004312433223230272
1788451546.6874,forward_path_end_hold:0.58/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.132210373878479,-0.04738700017333031,-0.025608552619814873,-0.0,0.0,-0.006325540132820606,0.0,0.44899630546569824,0.060086119658331126,5.786343438059227e-05,0.0004312433223230272
1788451546.695163,forward_path_end_hold:0.59/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.132210373878479,-0.04738700017333031,-0.025608552619814873,-0.0,0.0,-0.0034493261482566595,0.0,0.43881964683532715,0.060086119658331126,5.786343438059227e-05,0.0004312433223230272
1788451546.705376,forward_path_end_hold:0.60/1.00s,1,3.8637592735157953,0.08104131395374277,0.04556243957548167,1.132210373878479,-0.04738700017333031,-0.025608552619814873,-0.0,0.0,-0.0038221688009798527,0.0,0.4270188808441162,0.060086119658331126,5.786343438059227e-05,0.0004312433223230272
