segment,index,map_x,map_y
parallel_single_front_arc_path,33,2.523182493760971,1.0889525899267662
parallel_single_front_arc_path,34,2.5512752837499315,1.047590830406212
parallel_single_front_arc_path,35,2.579368073738892,1.006229070885658
parallel_single_front_arc_path,36,2.6074608637278525,0.9648673113651038
parallel_single_front_arc_path,37,2.6355536537168134,0.9235055518445496
parallel_single_front_arc_path,38,2.6636464437057743,0.8821437923239954
parallel_single_front_arc_path,39,2.691739233694735,0.8407820328034412
parallel_single_front_arc_path,40,2.7198320236836953,0.799420273282887
parallel_single_front_arc_path,41,2.7739577256072003,0.7232013661568433
parallel_single_front_arc_path,42,2.831216452559942,0.6493071742338512
parallel_single_front_arc_path,43,2.89150847976176,0.5778663954860248
parallel_single_front_arc_path,44,2.954728799478845,0.5090034548933504
parallel_single_front_arc_path,45,3.0207673039106746,0.4428382877386623
parallel_single_front_arc_path,46,3.0895089769594923,0.3794861307221089
parallel_single_front_arc_path,47,3.1608340945483335,0.3190573212589185
parallel_single_front_arc_path,48,3.2346184331387082,0.26165710531000785
parallel_single_front_arc_path,49,3.3107334860847866,0.20738545408014053
parallel_single_front_arc_path,50,3.389046687447262,0.15633688990286942
parallel_single_front_arc_path,51,3.469421642877096,0.10860032161551936
parallel_single_front_arc_path,52,3.5517183671670156,0.06425888971092752
parallel_single_front_arc_path,53,3.6357935280570404,0.023389821535631405
parallel_single_front_arc_path,54,3.72150069586941,-0.01393570321329829
parallel_single_front_arc_path,55,3.8086905985381327,-0.04765267645852411
parallel_single_front_arc_path,56,3.8972113815889897,-0.07770237496389631
parallel_single_front_arc_path,57,3.9869088726171933,-0.10403246260989407
parallel_single_front_arc_path,58,4.077626849802075,-0.12659708154494087
parallel_single_front_arc_path,59,4.169207313991142,-0.14535693205382394
parallel_single_front_arc_path,60,4.261490763879627,-0.1602793410041241
parallel_single_front_arc_path,61,4.354316473806269,-0.17133831875144656
parallel_single_front_arc_path,62,4.447522773681484,-0.1785146044043362
parallel_single_front_arc_path,63,4.540947330560426,-0.1817956993700518
parallel_single_front_arc_path,64,4.590942262796104,-0.1825075636478218
parallel_single_front_arc_path,65,4.640937195031782,-0.18321942792559182
parallel_single_front_arc_path,66,4.69093212726746,-0.18393129220336182
parallel_single_front_arc_path,67,4.7409270595031385,-0.18464315648113183
parallel_single_front_arc_path,68,4.790921991738816,-0.18535502075890184
parallel_single_front_arc_path,69,4.840916923974494,-0.18606688503667185
parallel_single_front_arc_path,70,4.890911856210172,-0.18677874931444186
parallel_single_front_arc_path,71,4.94090678844585,-0.18749061359221186
parallel_single_front_arc_path,72,4.990901720681528,-0.18820247786998187
